hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
17,59,2,4,75474.0,2850.0,14.182351097721979,-0.008311540353693636,0.007788653825913094,97.0,-0.0020333680917622443,-0.006642794125278906,-0.005171383280060282,0,2007-04-04 17:59:00,train,-7560.0,0
16,35,4,4,49628.0,1890.0,13.801325104049718,0.0098740922626821,-0.006476151315789491,114.0,0.0018652849740932176,0.0012427506213752437,0.0006468807410666688,0,2007-04-06 16:35:00,train,-11380.0,0
15,10,3,4,61236.0,2695.0,13.984782063966254,-0.0004699738903394257,-0.0024754410193605914,74.0,0.0006237816764131932,0.0035712423752671807,-0.00015582391897150938,0,2007-04-05 15:10:00,train,-14160.0,0
17,56,3,4,61236.0,2695.0,13.984782063966254,-0.0004699738903394257,-0.0024754410193605914,9.0,0.001814882032667775,0.004158004158004047,0.00622379625530578,1,2007-04-05 17:56:00,train,7200.0,1
15,55,4,4,49628.0,1890.0,13.801325104049718,0.0098740922626821,-0.006476151315789491,263.0,-0.00031060723714859684,0.0009848641924112833,-0.00023297351867668237,1,2007-04-06 15:55:00,train,6360.0,1
14,21,3,4,51018.0,1585.0,15.935600138139382,-0.0029650278763304616,0.02771537537223767,7.0,0.0016709511568122615,0.001413518375738887,-0.003452685421994839,0,2007-04-12 14:21:00,train,-10140.0,0
14,50,0,4,62405.0,4035.0,15.919021317061192,0.019493729559910467,0.02159832787139071,5.0,0.00035294710835476195,0.002627855265817658,0.003286978508217464,1,2007-04-16 14:50:00,train,-9480.0,0
14,36,0,4,34023.0,1130.0,13.763404590749252,0.002405587170201784,0.004223892200051926,66.0,-0.00010189525168124991,0.00028031905405057067,0.0009945681279168728,1,2007-04-09 14:36:00,train,3360.0,1
17,6,4,4,49628.0,1890.0,13.801325104049718,0.0098740922626821,-0.006476151315789491,1.0,0.0012923235978288261,0.003055253482471043,0.0040431266846361336,1,2007-04-06 17:06:00,train,20920.0,1
14,53,4,4,70381.0,2760.0,15.743059745588663,-0.012962915893551585,0.004474909467149457,3.0,0.0007604562737641984,0.00020267531414663864,-0.0005063291139240089,1,2007-04-13 14:53:00,train,-4340.0,0
15,11,1,4,62439.0,3630.0,14.441004674101617,0.016721286093979826,0.02019626628000304,225.0,-0.001143728555089596,0.001529051987767538,0.003831417624521105,1,2007-04-10 15:11:00,train,-800.0,0
15,59,1,4,61837.0,2205.0,16.345314342504484,0.002854256125284227,0.0076647800817237766,343.0,0.002043422733077893,-0.0008659331703341211,-0.002542588354945363,0,2007-04-17 15:59:00,train,-4240.0,0
14,19,3,4,59153.0,3745.0,14.8588642280365,-0.013245033112582738,-0.015326741732963889,13.0,-0.0009479671371392939,0.0016368340461481168,0.004235044997353166,0,2007-04-19 14:19:00,train,-18780.0,0
13,32,2,4,66412.0,8515.0,15.574562431299123,-0.011157847014079514,-0.005068423720222981,364.0,-0.002526863881160857,-0.007113821138211351,-0.007366014732029469,0,2007-04-18 13:32:00,train,-1440.0,0
17,31,1,4,61837.0,2205.0,16.345314342504484,0.002854256125284227,0.0076647800817237766,357.0,-0.002710233029382003,-0.0001269744527401251,0.004925982644206295,0,2007-04-17 17:31:00,train,7680.0,1
16,45,1,4,61837.0,2205.0,16.345314342504484,0.002854256125284227,0.0076647800817237766,75.0,0.0016252729950734235,0.007458492975734421,0.004558999567022326,0,2007-04-17 16:45:00,train,9680.0,1
14,25,0,4,54961.0,5955.0,15.034668677541383,0.029852723034541118,-0.017959080575903008,3.0,-0.0020987433134549427,-0.003959738401798529,-0.0015109608686744158,0,2007-04-23 14:25:00,train,-420.0,0
14,25,0,4,54961.0,5955.0,15.034668677541383,0.029852723034541118,-0.017959080575903008,3.0,-0.0020987433134549427,-0.003959738401798529,-0.0015109608686744158,0,2007-04-23 14:25:00,train,-420.0,0
