entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2010-12-22 12:59:00,2010-12-24 13:59:00,176675.0,176560.0,10,-1150.0,signal_reverse,long,-115.0,train
2010-12-21 20:17:00,2010-12-24 16:02:00,175340.0,176500.0,8,9280.0,signal_reverse,long,1160.0,train
2010-12-21 15:17:00,2010-12-24 16:47:00,174700.0,176525.0,10,18250.0,signal_reverse,long,1825.0,train
2010-12-21 13:59:00,2010-12-24 19:17:00,174770.0,176620.0,10,18500.0,signal_reverse,long,1850.0,train
2010-12-21 15:02:00,2010-12-24 20:20:00,174600.0,176450.0,10,18500.0,signal_reverse,long,1850.0,train
2010-12-24 18:02:00,2010-12-24 20:20:00,176565.0,176450.0,10,-1150.0,signal_reverse,long,-115.0,train
2010-12-24 18:02:00,2010-12-27 12:59:00,176565.0,175980.0,10,-5850.0,signal_reverse,long,-585.0,train
2010-12-27 15:17:00,2010-12-28 12:59:00,175750.0,176320.0,4,-2280.0,signal_reverse,short,-570.0,train
2010-12-27 15:17:00,2010-12-28 14:32:00,175750.0,176440.0,4,-2760.0,signal_reverse,short,-690.0,train
2010-12-27 17:32:00,2010-12-28 15:02:00,175585.0,176640.0,4,-4220.0,close_opposing,short,-1055.0,train
2010-12-27 15:17:00,2010-12-28 15:17:00,175750.0,176730.0,4,-3920.0,close_opposing,short,-980.0,train
2010-12-28 16:02:00,2010-12-28 18:17:00,176770.0,176545.0,10,-2250.0,signal_reverse,long,-225.0,train
2010-12-28 15:02:00,2010-12-28 18:17:00,176640.0,176545.0,10,-950.0,close_opposing,long,-95.0,train
2010-12-28 16:02:00,2010-12-28 19:17:00,176770.0,176530.0,10,-2400.0,signal_reverse,long,-240.0,train
2010-12-28 15:02:00,2010-12-28 19:17:00,176640.0,176530.0,10,-1100.0,signal_reverse,long,-110.0,train
2010-12-29 12:59:00,2010-12-29 13:44:00,176760.0,176210.0,10,-5500.0,close_opposing,long,-550.0,train
2010-12-28 20:17:00,2010-12-29 13:59:00,176625.0,176115.0,10,-5100.0,signal_reverse,long,-510.0,train
2010-12-28 20:17:00,2010-12-29 13:59:00,176625.0,176115.0,10,-5100.0,signal_reverse,long,-510.0,train
2010-12-28 16:02:00,2010-12-29 13:59:00,176770.0,176115.0,10,-6550.0,signal_reverse,long,-655.0,train
2010-12-29 15:17:00,2010-12-29 16:47:00,176275.0,176520.0,4,-980.0,close_opposing,short,-245.0,train
2010-12-29 15:17:00,2010-12-29 17:32:00,176275.0,176580.0,4,-1220.0,signal_reverse,short,-305.0,train
2010-12-29 16:02:00,2010-12-29 17:32:00,176235.0,176580.0,4,-1380.0,signal_reverse,short,-345.0,train
2010-12-29 20:17:00,2010-12-30 13:59:00,176650.0,176525.0,10,-1250.0,signal_reverse,long,-125.0,train
2010-12-30 14:32:00,2010-12-30 15:17:00,176430.0,176580.0,4,-600.0,signal_reverse,short,-150.0,train
2011-01-12 12:59:00,2011-01-14 12:59:00,184500.0,186145.0,6,9870.0,signal_reverse,long,1645.0,train
2010-12-30 20:17:00,2011-01-14 16:02:00,177125.0,186155.0,10,90300.0,signal_reverse,long,9030.0,train
2011-01-17 12:59:00,2011-01-19 13:59:00,189375.0,190045.0,6,4020.0,signal_reverse,long,670.0,train
2011-01-19 15:02:00,2011-01-19 17:02:00,191240.0,190280.0,6,-5760.0,signal_reverse,long,-960.0,train
