tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
120,60,130,265,75,100,440,520,0.9587586921927567,0.9949525767252793,10,1,1,none,long,-1.617873651771957,649,-1050.0,0.4899845916795069,0.9516774817064753,65.02830188679245,-66.04559270516717,2962.0
150,90,235,295,85,185,380,520,1.0038550184727026,0.9489597222437086,6,1,0,none,long,-1.6181818181818182,440,-712.0,0.4772727272727273,0.9545309406730953,71.17619047619047,-69.59555555555555,2802.0
240,120,110,230,80,105,490,620,0.9339715040029858,0.9479470360355029,11,1,1,none,long,-1.6191709844559585,772,-1250.0,0.47150259067357514,0.9713637717348973,116.48626373626374,-108.85536159600997,6305.0
180,60,70,135,85,120,150,230,0.9299054017629398,0.967056604105785,25,1,0,none,long,-1.6218181818181818,825,-1338.0,0.5333333333333333,0.959667209260264,72.35454545454546,-87.76190476190476,6221.0
180,120,155,95,40,60,460,600,1.0005282137285858,0.9705239529109685,11,1,1,none,long,-1.6335078534031413,382,-624.0,0.4790575916230366,0.9588878640137041,79.53005464480874,-77.83589743589744,4090.0
210,120,195,185,40,140,170,330,0.9017835598938393,0.9756388051120823,27,1,1,none,long,-1.6362204724409448,635,-1039.0,0.5228346456692914,0.9751167524847324,122.63855421686748,-139.64882943143812,6017.0
300,120,130,135,75,50,130,630,0.9840658993019871,0.9912332890848272,10,1,1,none,long,-1.641677255400254,787,-1292.0,0.47903430749682335,0.985161534839384,227.53050397877985,-212.8875305623472,14003.0
180,120,245,55,80,95,430,630,0.9124919143917747,0.9994991254562109,19,1,0,none,long,-1.6522411128284389,647,-1069.0,0.482225656877898,0.9734535250440786,125.64102564102564,-121.2921686746988,6065.0
210,90,160,80,100,100,370,600,0.9839719160329451,0.9424037015830757,28,1,1,none,long,-1.6693121693121693,756,-1262.0,0.48677248677248675,0.9691932137190284,107.88858695652173,-106.95822454308095,7730.0
300,45,120,295,75,145,460,640,1.0137967171740678,0.9467365869346523,22,1,1,none,long,-1.6758409785932722,327,-548.0,0.4801223241590214,0.971424101788601,118.65605095541402,-113.4733727810651,2777.0
120,45,115,220,85,110,160,240,0.9330116819958789,0.9462149222723899,29,1,1,none,long,-1.6875,816,-1377.0,0.5306372549019608,0.9641900501911425,85.62586605080831,-102.54133333333333,5666.0
180,120,200,40,60,180,90,340,0.9190679371816403,0.9702712491910283,6,1,1,none,long,-1.691114245416079,709,-1199.0,0.5317348377997179,0.9805293926599545,160.16180371352786,-186.04229607250755,9455.0
150,120,130,115,75,110,260,430,0.9891200059402658,0.9011700045347215,6,1,1,none,long,-1.698744769874477,717,-1218.0,0.504881450488145,0.9748632752037973,130.4889502762431,-137.65625,11328.0
180,60,155,105,50,115,310,380,1.0009697126863248,0.9676912785228583,15,1,0,none,long,-1.699134199134199,462,-785.0,0.5324675324675324,0.966051117934524,90.8048780487805,-108.55868544600939,4479.0
300,90,125,290,75,150,410,580,0.960458110313509,0.9635827012392196,15,1,0,none,long,-1.7059620596205962,738,-1259.0,0.4905149051490515,0.9681531884754508,105.7292817679558,-106.55795148247978,6945.0
210,90,280,115,45,185,430,510,0.9622898584979869,0.9163122450366139,17,1,0,none,long,-1.711340206185567,582,-996.0,0.47766323024054985,0.9572733902449487,80.26978417266187,-78.2248322147651,3357.0
300,45,165,120,50,170,320,420,0.9101018835375286,0.9504591653543434,16,1,1,none,long,-1.7138508371385084,657,-1126.0,0.4885844748858447,0.9727175809265362,125.06542056074767,-123.5688622754491,8114.0
240,120,40,120,85,65,230,300,0.959164603568214,0.9022582739533666,27,1,0,none,long,-1.7206537890044578,673,-1158.0,0.5096582466567607,0.9748736086098032,130.98833819241983,-141.37116564417178,6105.0
240,45,130,260,75,25,500,680,0.9930776563183438,0.9376705775610737,30,1,0,none,long,-1.721763085399449,726,-1250.0,0.4696969696969697,0.9674411335694937,108.9208211143695,-101.03157894736842,4961.0
300,120,165,205,65,175,150,310,0.9849694686338545,0.9600046384385431,13,1,1,none,long,-1.7244755244755245,715,-1233.0,0.5188811188811189,0.9750823515146616,130.05390835579516,-145.53823529411764,7250.0
150,90,25,55,30,130,440,660,0.9929622692399773,0.9513926944737107,27,1,1,none,long,-1.7297895902547065,903,-1562.0,0.4750830564784053,0.9740039277036248,136.41958041958043,-128.66381156316916,8528.0
150,120,185,115,75,65,110,560,0.975858250201669,0.9699076147005661,24,1,0,none,long,-1.7320987654320987,810,-1403.0,0.5024691358024691,0.9858760759047667,240.61916461916462,-248.3375,20000.0
300,90,75,60,70,95,380,550,0.9553485470209321,1.0040469955186824,16,1,1,none,long,-1.745019920318725,502,-876.0,0.47410358565737054,0.9555420219244823,79.10924369747899,-76.07722007722008,3145.0
240,120,145,180,65,75,280,430,0.9410123690987677,0.9135885643605289,9,1,1,none,long,-1.7847919655667146,697,-1244.0,0.503586800573888,0.9746551759264919,136.2934472934473,-143.0991253644315,10171.0
120,90,110,200,35,35,390,480,0.9623571708068097,0.9197186398568282,28,1,1,none,long,-1.799043062200957,627,-1128.0,0.48963317384370014,0.9567351948450445,81.25081433224756,-83.29712460063898,3131.0
180,90,130,260,95,95,370,570,0.9082508419065028,0.9809717850548719,13,1,0,none,long,-1.813624678663239,778,-1411.0,0.4897172236503856,0.9654149713221236,103.37795275590551,-103.81170483460559,8166.0
120,45,210,110,85,190,460,600,0.974820334901477,0.9508642148073227,14,1,1,none,long,-1.814868804664723,686,-1245.0,0.4868804664723032,0.9523299000650917,74.46706586826348,-75.48265895953757,3152.0
300,120,80,265,80,50,130,530,0.9470469811887413,0.9221397056717692,5,1,1,none,long,-1.8229376257545271,994,-1812.0,0.5100603621730382,0.9820649107699617,195.698224852071,-208.31134020618558,16795.0
120,60,60,130,45,65,320,420,0.92608844756062,0.9056224388238194,24,1,0,none,long,-1.8290488431876606,778,-1423.0,0.5231362467866324,0.9639189634625625,93.4054054054054,-106.59189189189189,6792.0
300,45,195,135,95,115,260,430,0.9739395534300402,0.9344811318298525,17,1,0,none,long,-1.8309114927344783,757,-1386.0,0.4808454425363276,0.9751893024005156,149.6620879120879,-143.60668380462724,11403.0
210,90,125,230,30,145,370,480,0.9535001982253836,1.008037774356969,23,1,1,none,long,-1.8408071748878925,446,-821.0,0.5201793721973094,0.9600991446345256,85.15086206896552,-97.51658767772511,3162.0
240,120,75,120,85,195,270,470,0.9840087114582674,0.9399083461338629,16,1,1,none,long,-1.84375,864,-1593.0,0.5127314814814815,0.9711512341766421,121.05191873589165,-132.73798076923077,11008.0
180,120,210,245,70,20,490,690,0.9634297799185728,0.9470978568118473,17,1,0,none,long,-1.8442077230359522,751,-1385.0,0.48468708388814913,0.9702272189857908,123.99450549450549,-121.45953002610966,6560.0
150,120,260,75,100,30,170,300,0.9653389066467327,0.9711970098962337,22,1,0,none,long,-1.8737446197991392,697,-1306.0,0.5179340028694405,0.9723521815525965,127.23268698060942,-141.85285285285286,7848.0
150,120,245,20,30,115,430,600,0.9013675351476063,0.9735467988990372,5,1,1,none,long,-1.8803418803418803,585,-1100.0,0.4905982905982906,0.9612826018091585,95.1602787456446,-96.96587030716724,4402.0
210,45,290,195,15,125,490,640,0.9646114282577622,1.0001017279216478,26,1,0,none,long,-1.8857142857142857,525,-990.0,0.4666666666666667,0.9592021758839528,95.00408163265305,-87.28776978417267,4832.0
120,90,30,210,25,25,80,290,0.9493699358491027,0.9455891530269642,29,1,0,none,long,-1.9072052401746724,916,-1747.0,0.5283842794759825,0.9768997844685099,152.64462809917356,-176.69859813084113,10567.0
150,90,275,295,85,40,320,680,0.9189335301340983,0.906055577443109,24,1,0,none,long,-1.9145077720207253,772,-1478.0,0.4961139896373057,0.9796244726901762,185.53524804177545,-188.41038961038961,15806.0
240,120,185,165,85,75,390,630,0.9551847684081627,0.9828355043185342,7,1,0,none,long,-1.9262734584450403,746,-1437.0,0.48525469168900803,0.9693524995734516,125.55524861878453,-123.71503957783641,7305.0
240,90,185,295,100,15,170,640,1.0066344824289335,0.9442224080726848,23,1,0,none,long,-1.9333333333333333,555,-1073.0,0.5009009009009009,0.9810875121177404,200.22302158273382,-205.56159420289856,11437.0
240,45,105,265,5,25,300,440,0.9473450691713604,0.9340814380135003,8,1,1,none,long,-1.9511041009463723,634,-1237.0,0.47791798107255523,0.9671290391156463,120.11551155115511,-114.38297872340425,7370.0
150,90,155,105,90,170,300,640,0.9696165787397907,0.9538425244645451,17,1,0,none,long,-1.9649122807017543,798,-1568.0,0.5025062656641605,0.9776456667094364,171.00997506234415,-177.5772151898734,15075.0
180,120,125,285,60,140,230,320,1.011463663614594,0.9907176089028668,22,1,1,none,long,-1.9815303430079156,379,-751.0,0.503957783641161,0.9680805848350901,119.25130890052355,-126.49462365591398,3880.0
210,90,155,245,80,60,120,520,0.9031376740405712,0.9343233145647365,8,1,0,none,long,-1.9901840490797547,815,-1622.0,0.5214723926380368,0.9814509857737523,201.93411764705883,-224.79177377892032,12894.0
150,60,280,195,10,105,290,400,0.9010647071429546,0.9010938694652514,13,1,0,none,long,-1.9932546374367621,593,-1182.0,0.4957841483979764,0.9688274698032596,124.95238095238095,-127.67003367003367,6742.0
240,120,140,185,60,190,260,540,0.9628769284468844,0.9795842812809601,24,1,1,none,long,-1.997275204359673,734,-1466.0,0.5081743869209809,0.9767964545742324,165.45308310991956,-177.47191011235955,13264.0
210,120,290,155,50,195,140,690,0.970273157418404,1.0197783732308194,18,1,1,none,long,-2.0072639225181597,413,-829.0,0.5181598062953995,0.9863228403616445,279.35981308411215,-306.1212121212121,9711.0
300,120,110,190,90,125,140,600,0.9697743644560638,0.904056557173178,28,1,0,none,long,-2.0142700329308454,911,-1835.0,0.5082327113062569,0.9811607445355892,206.41036717062636,-218.88314606741574,15589.0
240,60,40,75,45,120,290,370,0.9610149913707,0.9055033811956174,9,1,1,none,long,-2.0214446952595937,886,-1791.0,0.5158013544018059,0.9687238055322716,121.3851203501094,-135.69668246445497,9906.0
120,90,145,30,85,60,300,600,0.9413533459358937,0.974161720347668,28,1,1,none,long,-2.029639175257732,776,-1575.0,0.5,0.976678759161916,170.0,-174.96113989637306,13829.0
300,120,235,90,90,155,350,660,0.9850913107670944,0.9612657281176956,6,1,0,none,long,-2.036842105263158,760,-1548.0,0.5105263157894737,0.9787026208983972,183.34278350515464,-195.91644204851752,13484.0
150,90,110,50,80,70,350,600,0.903980556640642,0.9720695989305026,6,1,0,none,long,-2.0370828182941905,809,-1648.0,0.5080346106304079,0.9772419697848482,172.1800486618005,-182.86363636363637,12642.0
150,90,65,235,90,75,190,390,0.9291622250100491,0.9407852007135183,27,1,0,none,long,-2.040141676505313,847,-1728.0,0.49940968122786306,0.9756090675549784,163.39952718676122,-167.08962264150944,11641.0
240,120,185,20,95,180,470,620,0.932694065326122,0.9257737591827928,14,1,0,none,long,-2.044654939106901,739,-1511.0,0.4722598105548038,0.9665233959588798,125.0,-117.23636363636363,6596.0
240,60,285,115,70,45,110,210,0.9668081391572773,0.9261360636801323,19,1,1,none,long,-2.046676096181047,707,-1447.0,0.5106082036775106,0.9651291690765375,110.93905817174515,-122.76923076923077,8327.0
240,90,170,240,85,165,340,640,0.9013133498225305,0.9596308315789863,11,1,0,none,long,-2.062418725617685,769,-1586.0,0.5045513654096229,0.9773114172496173,176.07474226804123,-184.4406332453826,13858.0
150,120,290,115,90,45,150,250,0.9509548243839165,0.9799600353011934,22,1,0,none,long,-2.066371681415929,678,-1401.0,0.5221238938053098,0.9695706001172868,126.10169491525424,-142.98447204968943,8204.0
210,60,170,180,50,145,130,200,0.9378416841937784,0.9281095441198818,30,1,1,none,long,-2.0729813664596275,644,-1335.0,0.5232919254658385,0.9493185528263923,74.20178041543026,-87.51162790697674,4878.0
300,120,105,200,50,95,450,650,0.911263291267263,0.9429517948592188,20,1,0,none,long,-2.0787292817679557,724,-1505.0,0.5027624309392266,0.9664332233027032,119.04120879120879,-126.65536723163842,6587.0
150,60,155,250,65,150,270,410,0.9364078116206836,0.9127931819314598,8,1,0,none,long,-2.102816901408451,710,-1493.0,0.504225352112676,0.9683398010899761,127.55307262569832,-135.89913544668588,7262.0
300,45,215,60,70,165,120,400,1.005000186370942,0.9814229796202966,11,1,1,none,long,-2.140672782874618,327,-700.0,0.5076452599388379,0.9718411842793354,145.53614457831324,-158.3375796178344,6373.0
210,120,245,250,70,25,160,590,0.9924113031539761,0.912891083588079,8,1,1,none,long,-2.1434426229508197,732,-1569.0,0.5163934426229508,0.9803749890555229,207.35449735449737,-226.4844192634561,14339.0
240,90,115,120,85,95,350,450,0.9877010116288538,0.968772910402537,25,1,0,none,long,-2.145975443383356,733,-1573.0,0.5347885402455662,0.9682138743508396,122.2295918367347,-145.97935103244836,10054.0
150,120,220,195,70,65,360,470,0.9398299226034617,0.9463375855210703,13,1,0,none,long,-2.1489675516224187,678,-1457.0,0.5029498525073747,0.9683267755048803,130.6275659824047,-138.14114114114113,11691.0
300,120,190,255,55,75,150,440,0.927576951616209,0.9218406097305891,20,1,0,none,long,-2.161290322580645,713,-1541.0,0.5189340813464236,0.9776222354530009,181.95135135135135,-201.35380116959064,12992.0
120,90,110,165,45,120,480,660,0.973550379333913,0.9676821399967412,25,1,1,none,long,-2.1661807580174925,686,-1486.0,0.47230320699708456,0.960050541710353,110.21913580246914,-105.07627118644068,7582.0
150,45,215,225,20,140,470,610,1.0064580278004327,0.9313438382451643,15,1,0,none,long,-2.1945288753799392,329,-722.0,0.46200607902735563,0.9539011620482697,98.28947368421052,-89.49714285714286,3187.0
180,60,155,110,95,160,470,690,0.9878655111686845,0.9441275116002017,28,1,1,none,long,-2.235294117647059,782,-1748.0,0.48721227621483376,0.9629661016949153,119.29658792650919,-118.0,6530.0
210,120,60,90,30,165,470,580,0.906470354456505,0.9977025316000699,23,1,1,none,long,-2.2369281045751634,612,-1369.0,0.4852941176470588,0.948448561530351,84.8047138047138,-86.50162866449512,4811.0
120,45,85,30,20,100,190,260,0.9583346724059872,0.9356111575935535,14,1,1,none,long,-2.245398773006135,652,-1464.0,0.4938650306748466,0.9304975313330801,60.869565217391305,-65.825,3604.0
300,90,250,230,85,55,420,520,1.0081292411131844,0.915408397972517,13,1,0,none,long,-2.2660550458715596,327,-741.0,0.48623853211009177,0.9403765690376569,73.50314465408805,-75.32121212121213,1726.0
150,90,255,210,95,85,260,450,0.941723565836986,0.9089227929379733,25,1,0,none,long,-2.2734584450402147,746,-1696.0,0.5201072386058981,0.9738606414623245,162.85309278350516,-181.23743016759778,10924.0
120,90,100,170,95,60,320,470,0.9156152629734405,0.9420644751520892,21,1,1,none,long,-2.2981090100111237,899,-2066.0,0.5139043381535039,0.9679396657407551,135.01082251082252,-148.4815668202765,14080.0
150,120,155,160,80,165,360,640,0.9930165220096308,0.9309750995855683,25,1,1,none,long,-2.3127317676143386,809,-1871.0,0.4969097651421508,0.9756221498371336,186.26616915422886,-190.4466501240695,13456.0
