tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,time_bars,time_target,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c,be_target,be_offset,trail_pts,trail_atr,sl_atr_mult,sl_pts
180,60,155,100,25,75,100,350,0.9573066632839535,0.9291202295203148,30,0,0,trail_pts,,,short,27.119700748129677,802,21750.0,0.35785536159601,1.0437001466717566,1809.9651567944252,-966.4271844660194,34400.0,,,1000.0,,,
150,60,75,170,40,60,160,410,0.9117835501679762,0.947046099739874,13,1,1,time,50.0,800.0,short,27.0972972972973,925,25065.0,0.4864864864864865,1.050842816284306,1151.2333333333333,-1044.4703389830509,53900.0,,,,,,
300,60,220,230,35,125,450,580,1.0059558960787973,0.9713336708334199,9,1,1,time,6.0,1000.0,short,27.087020648967552,678,18365.0,0.4837758112094395,1.110869630837031,561.0060975609756,-480.1304347826087,17445.0,,,,,,
210,120,270,200,60,35,220,680,0.9449016581772016,0.9174625743930244,18,1,0,trail_pts,,,short,27.076648841354725,561,15190.0,0.4385026737967914,1.0537214196035436,1211.158536585366,-906.2660256410256,22890.0,,,4000.0,,,
300,60,260,285,10,160,290,650,0.9083237376021034,0.940041723346877,26,0,1,none,,,short,27.025547445255473,548,14810.0,0.33394160583941607,1.0323680472079555,2581.2021857923496,-1257.0054945054944,43840.0,,,,,,
300,90,105,165,50,155,80,580,0.9601870195171501,0.964206476903626,17,1,0,none,,,short,27.014388489208635,1112,30040.0,0.47032374100719426,1.0425462605604379,1407.4474187380497,-1208.998287671233,38900.0,,,,,,
210,90,160,30,15,45,360,690,1.0063623562950186,0.9017001742680588,18,1,0,time,19.0,600.0,short,27.00920245398773,652,17610.0,0.450920245398773,1.0490727452592272,1280.4931972789116,-1005.1960784313726,25065.0,,,,,,
300,45,220,210,10,115,360,570,0.9884988102246584,0.9564755182667372,27,0,1,breakeven,,,short,26.988527724665392,523,14115.0,0.3365200764818356,1.0331594897455776,2498.778409090909,-1241.0204081632653,50415.0,500.0,200.0,,,,
120,60,175,260,70,180,370,530,0.9306926172545876,0.9019420627227642,22,1,1,none,,,short,26.968787515006003,833,22465.0,0.48739495798319327,1.067109783420463,879.8399014778325,-783.9578454332552,37780.0,,,,,,
300,60,135,160,65,135,290,660,0.9027347084378085,0.9855193841305141,17,1,0,time,19.0,0.0,short,26.967054263565892,1032,27830.0,0.4583333333333333,1.0495566081413157,1246.1099365750529,-1017.3550724637681,32230.0,,,,,,
300,45,240,65,50,120,260,610,0.9951295603346973,0.9590316861244912,9,0,1,atr,,,short,26.96502057613169,486,13105.0,0.30864197530864196,1.03115898094321,2891.266666666667,-1255.4776119402984,50520.0,,,,,1.71,
210,90,205,245,95,175,420,510,1.0259339382407797,0.9472225557760816,14,1,1,trail_atr,,,short,26.936475409836067,488,13145.0,0.5,1.116445940558976,516.516393442623,-468.402489626556,11150.0,,,,0.89,,
210,120,220,265,70,175,130,490,1.060071625992194,0.9535380998249562,22,1,1,trail_pts,,,short,26.92411924119241,369,9935.0,0.5040650406504065,1.0395588206016444,1403.6559139784947,-1372.377049180328,32885.0,,,3500.0,,,
300,45,300,280,45,35,200,460,0.9518809149818422,0.922789423115599,17,0,1,trail_atr,,,short,26.921824104234528,614,16530.0,0.3762214983713355,1.0442469585234953,1688.8095238095239,-980.5380577427821,59705.0,,,,1.61,,
150,45,200,20,60,20,430,690,0.9411977284701352,0.9794376180560118,5,0,0,atr,,,short,26.92023633677991,677,18225.0,0.32644017725258495,1.036497081234793,2341.9909502262444,-1097.4835164835165,80780.0,,,,,1.09,
300,60,260,135,65,145,250,380,1.0373678515102411,0.9618741173618323,6,1,1,fixed,,,short,26.91287878787879,264,7105.0,0.48484848484848486,1.0458801498127341,1265.3515625,-1155.6716417910447,18925.0,,,,,,500.0
210,120,275,30,55,110,250,550,0.9284026049639961,0.9293839222706817,16,1,0,trail_pts,,,short,26.910994764397905,764,20560.0,0.46465968586387435,1.0664737548295318,929.169014084507,-761.8103448275862,25095.0,,,500.0,,,
210,90,195,230,70,135,400,480,0.984739096068285,0.9843434794890384,13,1,1,atr,,,short,26.91001697792869,589,15850.0,0.4872665534804754,1.1307701827482364,477.54355400696863,-409.47635135135135,12385.0,,,,,3.81,
150,120,105,215,30,185,270,600,0.99120412065891,0.9598883668892207,23,1,1,time,8.0,400.0,short,26.889027431421447,802,21565.0,0.4763092269326683,1.0602029564076436,994.1623036649214,-859.0047961630695,47555.0,,,,,,
300,60,60,270,35,75,400,480,0.9573385407163895,0.9478408837501143,8,1,1,trail_atr,,,short,26.886422976501304,766,20595.0,0.5013054830287206,1.0963351030240662,610.3645833333334,-570.0933333333334,20610.0,,,,2.73,,
210,45,160,145,80,175,410,680,0.9521067554905377,0.9895906630850256,19,1,1,atr,,,short,26.8564650059312,843,22640.0,0.4638196915776987,1.0746701846965698,833.3503836317135,-675.2783964365257,29880.0,,,,,3.95,
300,60,100,130,25,120,170,640,0.911716614031288,1.0287432339792162,22,1,1,trail_pts,,,short,26.844547563805104,431,11570.0,0.4037122969837587,1.038888795522915,1776.3505747126437,-1162.16796875,36320.0,,,2000.0,,,
240,60,75,130,20,140,150,240,1.0011571856897437,1.0370637950279133,12,1,0,trail_atr,,,short,26.83219178082192,292,7835.0,0.4965753424657534,1.0751594800709867,772.9655172413793,-714.0068493150685,24535.0,,,,4.14,,
180,45,95,120,45,20,160,580,0.9098489858486976,0.9237093491054558,11,1,0,trail_atr,,,short,26.831036983321248,1379,37000.0,0.39086294416243655,1.0805521085058671,920.834879406308,-550.0958083832336,22955.0,,,,0.65,,
210,60,235,55,75,90,380,570,0.9899622095490688,0.9987054212465096,5,1,1,time,17.0,600.0,short,26.8203125,640,17165.0,0.46875,1.0673097660921906,907.2666666666667,-756.7210682492581,16925.0,,,,,,
120,90,90,235,30,125,430,680,0.9741853833390103,1.0076059823604737,25,0,1,breakeven,,,short,26.78,250,6695.0,0.288,1.021480019891878,4421.944444444444,-1760.9322033898304,49000.0,1000.0,100.0,,,,
240,45,200,95,40,130,90,620,0.9708413235209111,1.0020106926015961,26,1,0,fixed,,,short,26.77177177177177,1332,35660.0,0.36036036036036034,1.0550665554834924,1423.4166666666667,-761.8588235294118,44010.0,,,,,,500.0
150,45,190,105,45,180,160,340,0.9748372683738037,0.9189880531962521,5,1,1,atr,,,short,26.768973214285715,896,23985.0,0.4921875,1.073234405056334,797.0408163265306,-729.4209354120268,37085.0,,,,,3.38,
300,120,165,270,90,160,230,690,0.9044729551930789,0.9573353522913082,13,1,1,trail_pts,,,short,26.766871165644172,815,21815.0,0.47975460122699387,1.040663970026283,1427.8388746803068,-1280.3579952267303,38615.0,,,4500.0,,,
300,45,90,235,75,65,290,630,1.007431999844009,0.9082765778063827,17,1,1,atr,,,short,26.75925925925926,540,14450.0,0.46296296296296297,1.0557484567901234,1094.6,-909.4736842105264,28195.0,,,,,3.85,
180,120,170,180,30,40,90,210,1.012544711082215,0.951245574674432,29,1,0,time,50.0,800.0,short,26.74778761061947,452,12090.0,0.5199115044247787,1.067904181527142,809.0851063829788,-828.1162790697674,26075.0,,,,,,
150,90,140,240,10,185,400,550,0.9133029425603548,0.91327379419575,28,1,1,none,,,short,26.746987951807228,664,17760.0,0.4939759036144578,1.1450624846851263,427.4085365853659,-368.76506024096386,8050.0,,,,,,
150,60,150,265,10,110,140,660,0.9657080254674129,0.9342954928338449,15,1,1,time,14.0,1600.0,short,26.728456913827657,998,26675.0,0.43987975951903807,1.0505246609591636,1263.4054669703874,-947.8635547576301,48405.0,,,,,,
240,90,210,235,60,55,70,560,0.9248123953081654,0.925429251765091,9,0,0,trail_atr,,,short,26.719745222929937,314,8390.0,0.3885350318471338,1.027112619163031,2605.245901639344,-1620.1570680628272,63820.0,,,,3.07,,
240,45,235,65,10,130,290,500,0.9184315724840146,0.967152215936029,8,0,0,atr,,,short,26.717451523545705,722,19290.0,0.2631578947368421,1.0428423893127228,2471.2894736842104,-851.1436672967864,61935.0,,,,,0.74,
180,90,50,140,60,150,240,630,0.9429790398994897,1.021025220727647,5,1,1,time,13.0,1000.0,short,26.694101508916322,729,19460.0,0.46364883401920437,1.039919586444572,1499.8224852071005,-1253.1619537275064,39495.0,,,,,,
300,120,165,290,45,115,280,600,0.9076592278267751,1.0173107502260377,17,1,0,none,,,short,26.66383701188455,589,15705.0,0.466893039049236,1.0566906111251488,1064.490909090909,-890.7717041800643,33335.0,,,,,,
120,45,140,75,20,145,420,670,0.9644106099325755,0.9809860172457906,14,0,1,time,39.0,1800.0,short,26.623931623931625,468,12460.0,0.3504273504273504,1.0292543200601052,2673.048780487805,-1410.3311258278145,74200.0,,,,,,
240,90,30,260,10,180,310,400,0.9055079430203609,0.9568623176471035,28,1,0,trail_atr,,,short,26.618828932261767,871,23185.0,0.48679678530424797,1.0654010521713375,890.7783018867924,-807.5284738041003,25720.0,,,,1.25,,
240,60,45,20,70,70,160,480,0.9087373522568059,0.9639376142031404,17,1,1,fixed,,,short,26.615853658536587,820,21825.0,0.47317073170731705,1.0515226628895185,1148.0025773195875,-982.830626450116,43375.0,,,,,,7500.0
120,90,20,120,75,70,390,480,1.0047274518271256,1.0326639231941814,13,1,1,fixed,,,short,26.6,275,7315.0,0.5381818181818182,1.0831108333806738,644.1216216216217,-698.531746031746,15810.0,,,,,,7500.0
210,45,25,95,30,140,460,650,0.9142164711955792,1.0279388302722983,7,1,1,none,,,short,26.585014409221902,347,9225.0,0.4495677233429395,1.073626242068718,862.3076923076923,-655.9947643979058,20920.0,,,,,,
210,120,255,140,5,135,150,440,0.9320621080252647,0.9222288714941991,15,0,1,breakeven,,,short,26.57894736842105,323,8585.0,0.3560371517027864,1.0247399210397394,3092.1304347826085,-1668.3173076923076,57480.0,1500.0,0.0,,,,
180,90,160,35,35,135,270,560,0.9988430498327436,0.9414558386966567,22,1,0,atr,,,short,26.573107049608357,766,20355.0,0.4621409921671018,1.0512204328132864,1180.0988700564972,-971.6381418092909,29365.0,,,,,2.48,
150,45,85,255,75,100,410,480,0.9528774120643801,0.9531803762911537,8,1,1,breakeven,,,short,26.533564814814813,864,22925.0,0.49421296296296297,1.1018956819343513,580.5854800936768,-522.0069605568445,23570.0,4000.0,500.0,,,,
120,60,170,150,70,20,440,540,0.9614104497245357,0.9499213800051673,12,0,0,fixed,,,short,26.531007751937985,258,6845.0,0.4069767441860465,1.027357566795228,2448.095238095238,-1635.326797385621,34550.0,,,,,,1500.0
300,90,80,135,70,95,470,550,0.9974071327420986,0.9870196282849645,10,1,1,atr,,,short,26.528301886792452,265,7030.0,0.49433962264150944,1.1645406670567584,379.80916030534354,-321.2406015037594,6820.0,,,,,1.8,
300,60,210,230,80,185,440,510,1.0198339444533369,1.0226595554362408,14,1,0,trail_atr,,,short,26.48148148148148,486,12870.0,0.5102880658436214,1.1203084832904884,483.2459677419355,-459.12017167381975,23855.0,,,,2.26,,
210,60,200,255,75,15,80,580,0.9180033373179474,0.9079352148759812,24,1,1,time,16.0,0.0,short,26.447562776957163,677,17905.0,0.46971935007385524,1.0549165746534168,1081.5880503144654,-913.2773109243698,29550.0,,,,,,
150,45,155,245,85,100,330,680,0.9871701692718583,0.9036504722449924,12,1,1,atr,,,short,26.4142091152815,746,19705.0,0.4571045576407507,1.0503751613769126,1204.8973607038124,-968.230198019802,34970.0,,,,,4.37,
150,60,65,90,60,25,90,630,0.9586086506382885,0.9729479687712091,23,1,1,time,37.0,800.0,short,26.403061224489797,980,25875.0,0.45510204081632655,1.049442517698988,1231.4125560538116,-991.1647727272727,41275.0,,,,,,
240,60,170,185,10,20,160,640,0.9541244331725572,0.9788874436220271,6,1,0,fixed,,,short,26.39212175470009,1117,29480.0,0.4386750223813787,1.0550528959728096,1152.9897959183672,-859.5264847512038,53250.0,,,,,,4500.0
300,45,60,130,65,170,250,550,0.9407003236612368,0.9601007012738343,6,1,1,atr,,,short,26.389105058365757,1285,33910.0,0.4599221789883268,1.0457214510594406,1312.3096446700508,-1074.876811594203,57095.0,,,,,4.18,
120,90,60,90,15,115,430,520,0.9766140743902192,0.9969225089712829,15,1,0,none,,,short,26.347305389221557,668,17600.0,0.49850299401197606,1.1296214464575047,460.6006006006006,-416.50306748466255,13290.0,,,,,,
150,120,195,255,60,25,250,650,0.959509007029421,0.9361190772637572,19,1,0,atr,,,short,26.334033613445378,476,12535.0,0.46638655462184875,1.0727489045587766,832.6126126126126,-683.75,14145.0,,,,,2.6,
150,45,30,130,100,60,220,430,0.9649860022422424,0.932591449157461,19,1,0,trail_atr,,,short,26.32183908045977,1044,27480.0,0.46934865900383144,1.0612852507275952,971.1734693877551,-818.2390510948906,41930.0,,,,1.72,,
120,45,180,155,95,40,190,440,0.9471603176084351,0.9095515997757323,29,0,1,fixed,,,short,26.321022727272727,352,9265.0,0.4346590909090909,1.0245368715157774,2528.496732026144,-1916.725888324873,45630.0,,,,,,4000.0
210,90,130,155,35,180,80,660,1.0210119985311865,1.0879786628268553,11,1,0,trail_pts,,,short,26.305309734513273,226,5945.0,0.3893805309734513,1.021966855728195,3142.9545454545455,-1975.4379562043796,30380.0,,,2000.0,,,
150,60,140,265,80,185,360,550,0.9620013827681229,1.000327910230774,22,1,0,trail_pts,,,short,26.277827248441675,1123,29510.0,0.44345503116651824,1.0608861608294218,1032.5,-779.2202572347267,34540.0,,,500.0,,,
240,120,95,140,25,80,220,640,0.9629070891059948,1.000126929888707,22,1,0,fixed,,,short,26.262975778546714,867,22770.0,0.46366782006920415,1.0442518292505174,1336.629353233831,-1116.17136659436,26125.0,,,,,,8000.0
150,45,110,110,35,105,270,450,1.0360537774753031,1.0294184482260604,7,1,0,breakeven,,,short,26.227106227106226,273,7160.0,0.48717948717948717,1.0342682109696564,1624.812030075188,-1503.1654676258993,39840.0,1500.0,500.0,,,,
150,120,285,155,30,160,110,510,0.9483045434987163,0.9501274500191705,25,1,1,trail_pts,,,short,26.220275344180227,799,20950.0,0.45807259073842305,1.042087711191916,1417.2677595628415,-1160.3030303030303,36985.0,,,3000.0,,,
300,120,75,40,85,125,100,310,1.034147662669744,1.015205646133509,25,1,0,breakeven,,,short,26.217712177121772,271,7105.0,0.4907749077490775,1.0371270314051315,1492.2932330827068,-1396.8613138686133,19320.0,3500.0,0.0,,,,
210,60,230,125,80,100,320,490,0.9872667470953844,0.9980943861997255,8,1,1,none,,,short,26.21508379888268,716,18770.0,0.4692737430167598,1.0561690157704162,1050.4166666666667,-884.047619047619,27600.0,,,,,,
150,90,250,245,80,195,340,640,0.9740654949872358,1.0494182525871547,11,1,1,trail_pts,,,short,26.185185185185187,270,7070.0,0.46296296296296297,1.0399322225360068,1472.96,-1221.0344827586207,24170.0,,,3500.0,,,
210,90,120,70,75,95,90,210,0.9246069063951401,0.9889409938054932,12,0,0,time,14.0,200.0,short,26.173780487804876,328,8585.0,0.3323170731707317,1.0238108445430592,3386.559633027523,-1661.520737327189,84965.0,,,,,,
180,60,255,125,75,180,100,510,0.9142943215903172,0.9451015490871472,9,0,1,fixed,,,short,26.156156156156158,333,8710.0,0.30930930930930933,1.0241113940870334,3591.747572815534,-1570.608695652174,50970.0,,,,,,5000.0
240,60,180,145,35,75,460,560,0.9706830488730084,1.0060756770858685,26,1,1,fixed,,,short,26.094306049822062,562,14665.0,0.48576512455516013,1.1264278632699685,478.6080586080586,-407.0,12700.0,,,,,,3000.0
150,45,155,220,20,125,460,590,0.9622216836962437,1.008515057328802,29,1,1,fixed,,,short,26.06422018348624,545,14205.0,0.4954128440366973,1.1219836839845427,483.9074074074074,-432.8996282527881,16775.0,,,,,,9500.0
180,90,35,220,60,155,350,660,0.9987884677413527,1.030043681030216,14,0,1,trail_pts,,,short,26.049382716049383,243,6330.0,0.32098765432098764,1.0195527274973744,4231.666666666667,-1962.060606060606,63755.0,,,6000.0,,,
150,120,165,55,100,65,330,540,1.0222157132594887,1.0043318305027469,22,1,1,atr,,,short,26.049250535331907,467,12165.0,0.47109207708779444,1.048710659085449,1190.4772727272727,-1015.2032520325204,39075.0,,,,,2.77,
210,60,45,295,90,75,280,630,0.9681022466338447,0.9772118823483669,25,0,1,trail_atr,,,short,26.043577981651374,436,11355.0,0.36009174311926606,1.0264784068650312,2803.7898089171977,-1542.589928057554,70855.0,,,,4.43,,
300,90,230,255,95,135,160,580,0.943799436003581,0.9209580516984376,20,1,0,trail_pts,,,short,26.03864734299517,828,21560.0,0.47705314009661837,1.0421983872230487,1348.0506329113923,-1188.1860465116279,29740.0,,,3000.0,,,
180,45,155,225,55,155,460,540,1.0132979300163518,0.9491694397766794,9,1,1,fixed,,,short,26.036106750392463,637,16585.0,0.4897959183673469,1.1343948786515943,448.68589743589746,-386.84952978056424,15860.0,,,,,,1500.0
180,45,85,80,90,140,290,410,1.0212849555620749,0.9108605481391169,15,1,0,none,,,short,26.02777777777778,360,9370.0,0.4722222222222222,1.0432864435359066,1328.4411764705883,-1139.2894736842106,39505.0,,,,,,
180,45,40,165,15,70,450,650,0.9025453098901249,0.9874547510868591,27,0,0,time,34.0,1600.0,short,25.99125364431487,686,17830.0,0.3629737609329446,1.0313488993600113,2355.7831325301204,-1313.5334872979215,74130.0,,,,,,
150,60,45,130,95,90,470,600,1.0329603477033138,0.9087790214182948,17,1,0,none,,,short,25.979166666666668,240,6235.0,0.4708333333333333,1.0844107493400121,708.8495575221239,-581.6141732283464,14380.0,,,,,,
120,90,40,275,60,140,300,690,0.937934111641879,0.9445819041080504,17,0,0,trail_atr,,,short,25.968834688346885,738,19165.0,0.36314363143631434,1.0281040576012201,2616.026119402985,-1450.9148936170213,84275.0,,,,1.49,,
120,45,175,130,75,105,220,590,0.9326833155080526,0.9453011163862352,14,1,1,time,17.0,200.0,short,25.96693386773547,998,25915.0,0.47194388777555113,1.046522691368663,1237.696390658174,-1069.1746641074856,33110.0,,,,,,
150,45,270,80,10,55,70,140,0.9449911499971619,1.0100646141034082,7,1,1,atr,,,short,25.954198473282442,393,10200.0,0.4631043256997455,1.086547028127784,703.5989010989011,-574.9024390243902,13110.0,,,,,4.75,
210,60,110,280,40,80,110,390,0.9034419531198564,0.9296785460060837,12,0,1,trail_atr,,,short,25.946969696969695,792,20550.0,0.36363636363636365,1.0369650855323511,2001.6666666666667,-1105.2286282306163,50500.0,,,,1.17,,
240,45,60,220,25,60,480,560,0.9781426205370422,1.0112077234256625,15,1,1,trail_pts,,,short,25.939278937381403,527,13670.0,0.5047438330170778,1.127685410050439,453.8721804511278,-421.496062992126,12650.0,,,4500.0,,,
300,120,170,130,55,195,340,430,0.9388804635256613,1.0333843347530574,6,1,1,none,,,short,25.929878048780488,328,8505.0,0.4878048780487805,1.0645369351595402,876.8125,-793.8855421686746,15800.0,,,,,,
210,120,225,265,50,190,300,480,1.026666685845164,0.9530965070341824,12,1,1,atr,,,short,25.924657534246574,584,15140.0,0.4965753424657534,1.0617795278803583,897.2586206896551,-839.263698630137,39580.0,,,,,3.81,
300,120,145,105,80,195,270,550,0.9292441959827884,0.9575036665115537,28,1,1,none,,,short,25.882708585247883,827,21405.0,0.4740024183796856,1.0562970950646344,1024.5408163265306,-884.2209302325581,38905.0,,,,,,
210,60,230,260,20,120,430,540,0.9173350730994453,0.9754607947670234,27,1,1,breakeven,,,short,25.877329192546583,644,16665.0,0.4937888198757764,1.1267878880097384,465.73899371069183,-409.4704049844237,13655.0,3500.0,200.0,,,,
210,120,220,155,20,70,150,630,0.9394171568976262,0.992719881529392,9,1,1,trail_atr,,,short,25.869565217391305,736,19040.0,0.4470108695652174,1.0456737112289203,1324.954407294833,-1031.8564356435643,39435.0,,,,3.85,,
120,45,80,50,75,75,180,570,0.9479888607057186,1.0159792530178082,11,1,0,trail_atr,,,short,25.838926174496645,596,15400.0,0.3859060402684564,1.0474232836004742,1478.8478260869565,-899.5429362880886,34740.0,,,,4.81,,
180,90,135,110,60,195,190,360,0.9681942117965209,0.9063355930217171,13,0,0,trail_atr,,,short,25.82463465553236,479,12370.0,0.3987473903966597,1.0257724441110903,2577.696335078534,-1666.5625,67615.0,,,,1.55,,
300,60,185,85,50,150,270,500,0.9812330513256795,0.9822911365665121,13,1,0,time,48.0,0.0,short,25.824436536180308,843,21770.0,0.47330960854092524,1.0519527008483778,1104.7744360902257,-950.1927437641723,21640.0,,,,,,
180,45,50,140,55,75,310,590,0.996458222624696,0.9462360053425842,30,1,1,fixed,,,short,25.790243902439023,1025,26435.0,0.48390243902439023,1.0489410152923315,1142.288306451613,-1024.933586337761,35650.0,,,,,,3000.0
150,45,225,195,20,175,320,470,0.9940589468954742,1.0332122903792342,17,1,1,trail_atr,,,short,25.788530465949822,279,7195.0,0.43727598566308246,1.042590345399118,1443.688524590164,-1082.9166666666667,29790.0,,,,4.16,,
180,120,250,290,15,185,190,660,1.0317692826121325,0.902461173498556,10,1,1,fixed,,,short,25.78125,576,14850.0,0.4583333333333333,1.03338466553511,1741.155303030303,-1430.2733118971062,43655.0,,,,,,3000.0
180,45,150,95,25,190,490,650,0.9414460146477667,1.0219847139329146,22,1,1,atr,,,short,25.755627009646304,311,8010.0,0.42765273311897106,1.084833721669138,770.1503759398496,-533.4463276836158,13215.0,,,,,0.91,
210,45,90,150,75,20,340,470,0.9354157886362228,0.9246378160924313,9,1,1,none,,,short,25.747232472324722,542,13955.0,0.48154981549815495,1.0608485218452952,932.1647509578544,-819.0714285714286,22750.0,,,,,,
300,45,85,110,5,55,280,380,1.0107219778548944,0.9560590792857322,15,1,1,time,29.0,1400.0,short,25.716814159292035,565,14530.0,0.48672566371681414,1.0725665484692604,780.9454545454546,-697.6655052264808,27010.0,,,,,,
150,45,250,140,75,165,270,420,0.9661030657201537,0.9019125884456629,30,1,0,fixed,,,short,25.71197411003236,927,23835.0,0.47572815533980584,1.0581483288606977,983.5260770975057,-846.900826446281,32330.0,,,,,,6000.0
300,120,260,110,5,185,300,480,0.9486224174584027,0.9222462428649958,29,1,1,time,20.0,1400.0,short,25.7007299270073,685,17605.0,0.44379562043795623,1.0679205246913581,910.5427631578947,-687.5331564986737,24360.0,,,,,,
300,90,20,45,50,140,80,180,1.030548932909628,0.95794881771385,16,1,1,none,,,short,25.665024630541872,203,5210.0,0.4729064039408867,1.0517944129635153,1102.0833333333333,-948.9622641509434,19605.0,,,,,,
120,90,175,95,95,170,420,490,0.9515942999708289,0.9265798533474872,17,0,0,trail_atr,,,short,25.66358024691358,324,8315.0,0.39197530864197533,1.023212640629798,2886.0236220472443,-1818.3248730964467,46120.0,,,,2.3,,
180,45,145,40,60,55,220,390,0.9507983415613136,0.9162177715062152,15,1,1,none,,,short,25.636363636363637,1045,26790.0,0.49569377990430624,1.0660828811050813,834.3436293436293,-773.6641221374045,33185.0,,,,,,
300,45,30,160,95,155,450,520,0.9931212774767636,0.9165153403978461,10,0,0,time,16.0,1600.0,short,25.596252129471893,587,15025.0,0.4599659284497445,1.0337341011910777,1705.2592592592594,-1409.4778481012659,51205.0,,,,,,
180,45,250,155,15,145,170,360,0.9253695019136986,0.9050585345820178,29,1,0,none,,,short,25.593406593406595,910,23290.0,0.46483516483516485,1.071528385620614,824.8108747044918,-678.34375,24115.0,,,,,,
120,60,265,160,10,80,170,690,1.0502910684849693,0.9510217170539225,21,1,0,atr,,,short,25.570934256055363,289,7390.0,0.4013840830449827,1.0279352838890148,2344.2241379310344,-1529.1329479768785,29745.0,,,,,4.11,
300,90,175,185,40,80,80,490,0.9642093365054578,1.0025273753142037,14,0,0,trail_pts,,,short,25.568181818181817,440,11250.0,0.33181818181818185,1.0246737580875096,3200.0,-1550.8503401360545,39490.0,,,2500.0,,,
240,90,190,190,10,90,390,470,0.911151048088883,0.905754123760357,27,1,1,breakeven,,,short,25.555555555555557,423,10810.0,0.48699763593380613,1.113330188184725,515.5097087378641,-441.59722222222223,11105.0,500.0,500.0,,,,
300,60,240,60,20,55,130,270,0.941318983174489,0.9837368828378945,9,1,0,trail_pts,,,short,25.53479381443299,776,19815.0,0.48582474226804123,1.0894279589303848,640.2917771883289,-566.6879795396419,20470.0,,,4500.0,,,
210,45,185,115,50,115,100,640,0.9785933739758194,0.9305390783861248,14,1,0,atr,,,short,25.507015306122447,1568,39995.0,0.38839285714285715,1.0545310763735027,1270.0,-765.589770354906,50105.0,,,,,0.84,
210,45,235,275,30,195,130,650,0.9435731676906716,1.02508452049141,27,0,0,breakeven,,,short,25.50131926121372,379,9665.0,0.26649076517150394,1.0363202495255632,2730.3960396039606,-960.6678700361011,41745.0,4500.0,100.0,,,,
300,60,270,20,95,120,140,510,1.0063324956020885,1.0386146401513683,27,0,0,trail_pts,,,short,25.473933649289098,211,5375.0,0.38388625592417064,1.0229411639172838,2958.8888888888887,-1802.2692307692307,36665.0,,,5500.0,,,
210,45,235,75,80,70,60,430,0.9542430127188816,0.9604861931086535,7,1,0,fixed,,,short,25.45335658238884,1147,29195.0,0.4524847428073234,1.0483316916505947,1220.1348747591521,-969.5906902086678,27565.0,,,,,,2500.0
150,60,275,105,25,145,260,600,0.9225844825912687,0.941674476696555,11,0,0,fixed,,,short,25.434782608695652,437,11115.0,0.33867276887871856,1.0268364821633367,2873.5810810810813,-1433.1314878892733,46845.0,,,,,,8500.0
120,45,60,170,30,65,380,540,0.9490984444543429,0.92500735470578,14,0,1,atr,,,short,25.428134556574925,654,16630.0,0.23700305810397554,1.0385623188405797,2889.548387096774,-864.2284569138277,46650.0,,,,,0.63,
300,60,220,45,95,110,270,370,0.9424302312717103,0.9062222071489761,6,1,1,trail_pts,,,short,25.418933623503808,919,23360.0,0.4842219804134929,1.0757310510276858,745.6629213483146,-656.2978723404256,18575.0,,,5500.0,,,
210,60,170,250,25,195,350,420,0.9580834701732241,0.9208578689659078,10,0,0,trail_pts,,,short,25.397727272727273,352,8940.0,0.3977272727272727,1.0221029989863277,2952.9285714285716,-1907.877358490566,54185.0,,,3000.0,,,
210,45,165,255,25,150,100,390,0.922387717320989,1.0316632128819716,5,0,1,none,,,short,25.397196261682243,214,5435.0,0.3037383177570093,1.0255134373899777,3360.923076923077,-1429.6979865771812,41655.0,,,,,,
150,120,240,225,30,75,170,690,1.0774842951310872,1.0239618546462914,17,1,0,none,,,short,25.34552845528455,246,6235.0,0.3983739837398374,1.022244817867209,2923.7244897959185,-1893.8513513513512,35285.0,,,,,,
180,60,180,185,20,185,110,410,0.9300122189642933,0.980982565421413,30,1,0,trail_atr,,,short,25.339539978094194,913,23135.0,0.4534501642935378,1.0501028695181376,1171.219806763285,-932.8282828282828,45205.0,,,,4.07,,
300,45,275,150,55,30,80,240,0.966997593415439,0.9119133672208708,6,1,0,none,,,short,25.31055900621118,644,16300.0,0.47360248447204967,1.0758792449316854,757.7540983606557,-650.9545454545455,19550.0,,,,,,
150,60,205,280,85,160,400,600,1.0168148854528047,0.9039423351385976,17,1,0,none,,,short,25.305084745762713,590,14930.0,0.4745762711864407,1.0645342554570996,879.5714285714286,-761.0197368421053,14670.0,,,,,,
210,45,295,170,90,150,430,670,0.912641879046125,0.9946110391173755,29,1,1,trail_atr,,,short,25.29787234042553,705,17835.0,0.45673758865248226,1.0746281147352343,797.5776397515529,-635.5984042553191,20760.0,,,,3.77,,
240,45,20,265,80,165,460,690,1.018884767521482,0.9071972168131363,10,1,0,trail_pts,,,short,25.27777777777778,432,10920.0,0.4583333333333333,1.0736717827626918,803.7626262626262,-638.9008620689655,16980.0,,,3500.0,,,
240,45,145,40,95,165,110,250,0.981160971118153,0.9218027260183638,28,1,0,atr,,,short,25.2760736196319,815,20600.0,0.5042944785276073,1.0861132012373547,632.1654501216545,-599.5488721804511,16185.0,,,,,3.52,
