y_true,y_pred,y_logit,q10,q50,q90
-0.008206248,0.00014067441,-0.037787795,-0.009053916,-0.0010206327,0.0017445534
0.0042740107,3.413856e-05,-0.037282653,-0.009217065,-0.0010569245,0.0019906685
0.0015391111,0.00011812337,-0.03772407,-0.009045079,-0.0009974167,0.0016614497
-0.002222538,5.2001327e-05,-0.037441783,-0.009154998,-0.0010357648,0.0018530376
0.01077044,-2.2470951e-05,-0.037073366,-0.009275053,-0.0010495707,0.002010107
-0.0011968613,0.00012284331,-0.037790768,-0.009023853,-0.000985384,0.0016048662
-0.0037611723,0.00029981695,-0.038586177,-0.008813094,-0.0009725392,0.0013904236
0.00034177303,0.0005523935,-0.03966319,-0.008528467,-0.00095348805,0.0011316873
-0.002222538,0.0005434379,-0.039605103,-0.008522194,-0.0009436086,0.0011103153
0.0035904646,0.0004921183,-0.03939385,-0.008614056,-0.0009774491,0.0012665279
0.0018802881,0.00044994242,-0.03922738,-0.008644581,-0.00096419454,0.0012449771
-0.0008544922,0.00043315068,-0.039134577,-0.008697927,-0.0009879395,0.0013667047
-0.0006840229,0.00045432337,-0.039230883,-0.008670423,-0.0009863153,0.0013404563
-0.0006840229,0.0005162563,-0.039504185,-0.008595064,-0.00097278506,0.0012422688
0.0011968613,0.00053858757,-0.03960195,-0.008563831,-0.00097349286,0.0012233593
-0.0049579144,0.0006305389,-0.04000958,-0.008436158,-0.0009464845,0.0010452196
-0.005983591,0.0006244797,-0.039968506,-0.008425765,-0.0009345487,0.0010080636
0.0030776262,0.0006651152,-0.040141374,-0.008380976,-0.0009319484,0.00096840784
-0.0013680458,0.0005018506,-0.03944677,-0.0085577965,-0.0009434223,0.0011254139
0.00017118454,0.00045487657,-0.039221354,-0.008621637,-0.00094534457,0.0011935607
0.0023931265,0.0006182771,-0.039948232,-0.008460268,-0.0009593293,0.0011022724
0.0006840229,0.0006003268,-0.03989861,-0.008452255,-0.0009504929,0.0010571405
-0.0018802881,0.0004895907,-0.03941214,-0.008598216,-0.00096420944,0.0012121238
-0.006667614,0.0005266387,-0.039586365,-0.008533418,-0.00094575435,0.0011055917
-0.0027353764,0.00044712052,-0.03917247,-0.008640345,-0.0009647012,0.0012711808
0.0054707527,0.0004480891,-0.039185993,-0.0086459145,-0.0009689331,0.001281146
0.0034193993,0.00038982742,-0.038952924,-0.008688584,-0.0009511933,0.0012582727
-0.0005129576,0.00051035173,-0.039508924,-0.008550193,-0.0009531975,0.001134403
0.007009387,0.0004987996,-0.039452553,-0.008550759,-0.0009422079,0.0011037327
-0.0025647879,0.00039435737,-0.038959213,-0.0087044425,-0.0009799302,0.0013464987
-0.006325364,0.00044299476,-0.039210647,-0.008643962,-0.00097605586,0.0012698956
0.002564311,0.00065607205,-0.040118873,-0.008340158,-0.00092539936,0.00089174137
0.005641818,0.0007016137,-0.04032304,-0.008311413,-0.0009397119,0.00090872124
0.0006840229,0.00059705414,-0.03982009,-0.008471716,-0.0009664446,0.0011403263
0.00068342686,0.0005337801,-0.039538324,-0.008550953,-0.00097248703,0.0012201704
0.0042740107,0.0004889034,-0.03935103,-0.0086008385,-0.0009700805,0.0012499169
-0.00051283836,0.00032138824,-0.03863079,-0.008781917,-0.0009537488,0.0013538785
0.0051289797,0.00034819543,-0.03872528,-0.008775558,-0.0009906739,0.0014425032
0.0037611723,0.00029796734,-0.038507603,-0.008837815,-0.0009933487,0.0014956407
-0.0020519495,0.000226276,-0.038184457,-0.008938417,-0.001008898,0.0016200207
-0.008035064,0.00017112866,-0.037939824,-0.009013943,-0.0010169819,0.0017017759
-0.00034177303,0.00020484813,-0.038068585,-0.008991983,-0.0010224804,0.0017055422
0.002222538,0.0002911035,-0.03850705,-0.008824836,-0.0009744242,0.0014126711
0.0006840229,0.00029839575,-0.038531907,-0.008825399,-0.00097337365,0.0014185496
