entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,period,pnl_1c
2021-05-06 09:59:00,2021-05-11 09:59:00,150910.0,153470.0,35,89600.0,signal_reverse,test,2560.0
2021-05-18 10:59:00,2021-05-19 10:59:00,156780.0,156160.0,29,-17980.0,signal_reverse,test,-620.0
2021-05-26 10:59:00,2021-05-27 09:59:00,158000.0,157850.0,38,-5700.0,signal_reverse,test,-150.0
2021-05-28 09:59:00,2021-05-28 10:59:00,159730.0,159160.0,42,-23940.0,signal_reverse,test,-570.0
2021-07-06 10:59:00,2021-07-06 17:04:00,165900.0,163990.0,43,-82130.0,stop_loss,test,-1910.0
2021-07-29 09:59:00,2021-07-30 09:59:00,162150.0,162230.0,29,2320.0,signal_reverse,test,80.0
2021-08-31 09:59:00,2021-09-03 09:59:00,168390.0,171680.0,33,108570.0,signal_reverse,test,3290.0
2021-09-23 09:59:00,2021-09-24 09:59:00,173620.0,172990.0,25,-15750.0,signal_reverse,test,-630.0
2021-09-27 09:59:00,2021-09-29 09:59:00,175080.0,173400.0,27,-45360.0,signal_reverse,test,-1680.0
2021-10-05 10:59:00,2021-10-11 09:59:00,177970.0,186000.0,29,232870.0,signal_reverse,test,8030.0
2021-10-26 09:59:00,2021-10-27 09:59:00,191760.0,189880.0,23,-43240.0,signal_reverse,test,-1880.0
2021-12-03 09:59:00,2021-12-06 09:59:00,169510.0,168040.0,13,-19110.0,signal_reverse,test,-1470.0
2021-12-23 09:59:00,2021-12-23 10:59:00,159960.0,159340.0,25,-15500.0,signal_reverse,test,-620.0
2021-12-28 09:59:00,2021-12-28 10:59:00,161070.0,160390.0,31,-21080.0,signal_reverse,test,-680.0
2022-01-03 10:59:00,2022-01-04 10:59:00,162390.0,162700.0,24,7440.0,signal_reverse,test,310.0
2022-01-12 09:59:00,2022-01-13 10:59:00,159920.0,160920.0,19,19000.0,signal_reverse,test,1000.0
2022-01-31 09:59:00,2022-02-03 09:59:00,143140.0,144410.0,10,12700.0,signal_reverse,test,1270.0
2022-02-09 09:59:00,2022-02-11 09:59:00,151230.0,150110.0,17,-19040.0,signal_reverse,test,-1120.0
2022-02-16 09:59:00,2022-02-17 09:59:00,154180.0,149250.0,9,-44370.0,signal_reverse,test,-4930.0
