entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason
2017-08-08 13:59:00,2017-08-10 18:04:00,104100.0,102960.0,45,-51300.0,signal_reverse
2017-08-24 13:59:00,2017-09-07 13:59:00,104630.0,111450.0,64,436480.0,signal_reverse
2017-09-25 13:59:00,2017-09-26 18:04:00,112740.0,112920.0,58,10440.0,signal_reverse
2017-09-29 16:04:00,2017-10-02 13:59:00,113270.0,113060.0,47,-9870.0,signal_reverse
2017-10-05 18:04:00,2017-10-06 17:04:00,114330.0,113400.0,54,-50220.0,signal_reverse
2017-10-11 13:59:00,2017-10-11 15:04:00,114420.0,114250.0,60,-10200.0,signal_reverse
2017-10-13 13:59:00,2017-10-17 17:04:00,114890.0,114710.0,60,-10800.0,signal_reverse
2017-10-18 17:04:00,2017-10-19 13:59:00,115190.0,113740.0,58,-84100.0,signal_reverse
2017-11-07 13:59:00,2017-11-14 15:04:00,114140.0,114380.0,31,7440.0,signal_reverse
2017-11-22 18:04:00,2017-11-27 18:04:00,115520.0,115560.0,47,1880.0,signal_reverse
2017-11-28 17:04:00,2017-11-28 18:04:00,115660.0,115280.0,44,-16720.0,signal_reverse
2017-12-18 14:05:00,2017-12-18 17:05:00,115360.0,114310.0,43,-45150.0,signal_reverse
2017-12-25 13:59:00,2017-12-26 13:59:00,115050.0,114620.0,63,-27090.0,signal_reverse
2017-12-27 13:59:00,2017-12-28 15:04:00,115570.0,115360.0,65,-13650.0,signal_reverse
2017-12-29 18:44:00,2018-01-18 13:59:00,116370.0,127800.0,58,662940.0,signal_reverse
2018-01-30 15:04:00,2018-01-30 17:04:00,129420.0,128930.0,29,-14210.0,signal_reverse
2018-02-01 13:59:00,2018-02-01 15:04:00,129750.0,128970.0,26,-20280.0,signal_reverse
2018-02-15 13:59:00,2018-02-19 17:04:00,126890.0,126100.0,22,-17380.0,signal_reverse
2018-02-19 18:04:00,2018-02-20 13:59:00,126260.0,126000.0,26,-6760.0,signal_reverse
2018-02-20 15:04:00,2018-03-01 13:59:00,126440.0,127530.0,27,29430.0,signal_reverse
2018-04-24 13:59:00,2018-04-25 13:59:00,115450.0,113810.0,20,-32800.0,signal_reverse
2018-04-26 13:59:00,2018-04-27 13:59:00,113930.0,115450.0,24,36480.0,signal_reverse
2018-04-27 15:04:00,2018-04-27 16:04:00,115930.0,115780.0,26,-3900.0,signal_reverse
2018-04-28 13:59:00,2018-04-28 15:04:00,116090.0,115880.0,34,-7140.0,signal_reverse
2018-04-30 13:59:00,2018-05-02 13:59:00,115160.0,113990.0,41,-47970.0,signal_reverse
2018-05-10 13:59:00,2018-05-18 16:04:00,116650.0,117200.0,24,13200.0,signal_reverse
2018-05-21 13:59:00,2018-05-22 13:59:00,118430.0,118870.0,27,11880.0,signal_reverse
2018-06-29 13:59:00,2018-07-13 13:59:00,112270.0,117410.0,31,159340.0,signal_reverse
2018-07-31 13:59:00,2018-08-01 16:04:00,116640.0,116040.0,37,-22200.0,signal_reverse
2018-08-01 17:04:00,2018-08-02 13:59:00,116280.0,114980.0,39,-50700.0,signal_reverse
2018-08-27 16:04:00,2018-08-28 18:04:00,108060.0,107520.0,26,-14040.0,signal_reverse
2018-08-29 13:59:00,2018-08-30 17:04:00,107840.0,107650.0,37,-7030.0,signal_reverse
2018-08-31 13:59:00,2018-09-04 13:59:00,108020.0,107910.0,31,-3410.0,signal_reverse
2018-09-18 13:59:00,2018-10-04 13:59:00,109810.0,117150.0,34,249560.0,signal_reverse
2018-11-02 13:59:00,2018-11-02 16:04:00,114010.0,113550.0,27,-12420.0,signal_reverse
2018-11-06 13:59:00,2018-11-09 13:59:00,114500.0,112120.0,30,-71400.0,signal_reverse
2018-11-29 18:04:00,2018-11-30 13:59:00,114050.0,112070.0,23,-45540.0,signal_reverse
2018-12-03 13:59:00,2018-12-06 13:59:00,115230.0,112280.0,21,-61950.0,signal_reverse
2018-12-07 13:59:00,2018-12-07 15:04:00,113780.0,113540.0,24,-5760.0,signal_reverse
