tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss
240,60,185,50,60,15,220,660,1.0100481823757184,0.9520786301657196,21,0,1,146.91318327974275,311,45690.0,0.40836012861736337,1.1783720476283428,2376.6929133858266,-1392.1195652173913
180,60,140,215,75,180,260,530,0.9329697701523026,0.9963521057834007,27,0,0,146.90322580645162,310,45540.0,0.34838709677419355,1.1215469613259668,3890.8333333333335,-1854.8019801980197
150,90,215,180,55,95,290,430,0.9657696913811863,1.0231308333411362,11,1,1,146.66666666666666,402,58960.0,0.5696517412935324,1.4615806161193095,815.2620087336245,-742.6453488372093
120,60,190,150,60,20,120,650,1.0020337779917108,0.9939977162513903,19,0,0,146.65232358003442,581,85205.0,0.3218588640275387,1.2166109493968553,2559.144385026738,-1003.4566326530612
180,60,85,285,10,125,380,610,0.9419342654577321,1.031570312873466,11,1,0,146.6454081632653,392,57485.0,0.5586734693877551,1.4889843484178291,799.2922374429223,-679.5375722543353
210,90,260,175,60,150,140,650,1.0096482198714396,1.0135290584204901,13,1,1,146.60028449502133,703,103060.0,0.5320056899004267,1.2825225817947559,1250.9224598930482,-1115.5504587155963
300,120,290,125,85,25,150,560,0.9046620457081835,0.9078216074609452,20,1,0,146.6,1000,146600.0,0.546,1.331520448660689,1078.3974358974358,-980.4988913525499
240,90,70,110,55,15,120,520,0.9770572072301533,0.9409394430599488,30,0,0,146.59217877094972,358,52480.0,0.3575418994413408,1.1276000826677366,3623.1640625,-1788.195652173913
240,60,290,300,10,195,100,430,1.0182362750064735,0.9771310926505747,26,0,1,146.5308988764045,356,52165.0,0.3792134831460674,1.2192589790471386,2148.740740740741,-1081.4318181818182
240,60,165,185,80,60,350,560,0.9403814437062873,0.9701467903486557,12,0,0,146.4873417721519,316,46290.0,0.379746835443038,1.1272507353547572,3417.1666666666665,-1875.1030927835052
150,45,135,175,10,165,80,460,1.0211931949890762,0.9339943956013096,8,1,1,146.4382402707276,591,86545.0,0.48223350253807107,1.3171366276406677,1261.1929824561403,-894.7377049180328
120,60,60,195,25,135,110,560,0.9572170958474706,0.9108548275097266,7,0,0,146.41815235008104,617,90340.0,0.36628849270664504,1.1786222714330907,2637.6106194690265,-1296.820512820513
300,60,200,250,30,110,150,600,1.0306619231962155,0.9560884137083006,18,1,0,146.41666666666666,540,79065.0,0.5018518518518519,1.3121952182582772,1226.2730627306273,-941.4684014869888
150,45,250,105,45,150,240,520,1.0076532202053998,0.9270476192121322,14,1,1,146.38674884437597,649,95005.0,0.5192604006163328,1.329033040105285,1138.7091988130564,-931.4193548387096
300,90,100,80,90,185,320,540,1.0101125179025237,0.9945730554579794,22,1,1,146.3659793814433,582,85185.0,0.5618556701030928,1.4496318386952047,839.8776758409786,-757.82
150,120,130,290,45,155,290,520,0.9352474850866875,0.9216559534151789,13,1,1,146.3038906414301,951,139135.0,0.5541535226077813,1.4748067636971693,820.0569259962049,-707.8140096618357
300,45,90,95,65,70,220,290,0.9568013372928252,0.9036260814928272,22,0,0,146.24309392265192,362,52940.0,0.4171270718232044,1.1170798593449367,3345.099337748344,-2153.190476190476
180,60,250,275,20,20,190,510,0.9058747652034772,0.9150216424281252,13,0,0,146.22791519434628,566,82765.0,0.37809187279151946,1.1820071030380332,2511.6822429906542,-1299.2428571428572
180,45,45,105,70,35,280,390,0.9725004767401578,0.9817268186220408,12,0,1,146.20104438642298,383,55995.0,0.37597911227154046,1.1141229580866392,3796.1805555555557,-2061.575630252101
300,60,250,190,35,125,300,620,1.0379749322394525,0.9809336169696615,7,1,1,146.18528610354224,367,53650.0,0.5258855585831063,1.319830695400757,1147.1243523316061,-975.2616279069767
180,60,215,240,80,95,160,550,1.0179457683430653,0.9660648417366946,16,1,1,146.11823361823363,702,102575.0,0.5128205128205128,1.2853824110397019,1283.3472222222222,-1054.0469208211143
120,45,295,240,60,185,130,690,0.9100782278966224,0.9842968402839113,22,0,0,146.07142857142858,560,81800.0,0.3196428571428571,1.1961066359800536,2787.2625698324023,-1103.4920634920634
180,90,105,270,75,170,330,660,1.008898750693586,1.002401699386363,16,1,0,146.0675965665236,932,136135.0,0.5386266094420601,1.401004462641943,947.4501992031873,-795.0468384074942
120,90,25,90,90,70,130,290,0.9759281625780295,0.9175145335155779,27,0,1,146.05678233438485,317,46300.0,0.41009463722397477,1.1279553399936437,3139.576923076923,-1945.4032258064517
120,45,150,130,85,160,290,480,1.0182975348159191,0.9202286426655206,22,1,0,145.96745027124774,553,80720.0,0.5226039783001808,1.3589469939523302,1057.439446366782,-855.0570342205323
180,60,85,245,70,95,460,690,1.0363289497498407,0.9886846716431938,22,1,1,145.95823095823096,407,59405.0,0.5601965601965602,1.674941771288985,646.578947368421,-502.9428571428571
210,60,75,60,30,140,140,580,0.9992457177951436,1.0252582608588447,10,1,1,145.8877086494689,659,96140.0,0.496206373292868,1.2679188496265745,1391.3761467889908,-1090.6990881458967
210,90,290,70,10,20,430,580,0.9715889558914317,0.9851836748004654,20,0,1,145.87209302325581,344,50180.0,0.3953488372093023,1.1499365055651005,2829.8161764705883,-1616.7874396135267
150,60,185,175,80,175,220,500,0.958731591666503,0.9367140925267932,23,0,0,145.83601286173632,311,45355.0,0.3504823151125402,1.1264744429882045,3706.1009174311926,-1784.129353233831
210,60,250,200,30,165,390,600,0.9561616251254063,1.0400990726381185,10,1,0,145.81469648562302,313,45640.0,0.5718849840255591,1.4280823523894386,850.586592178771,-795.6343283582089
210,90,120,170,85,120,190,500,1.041605371393659,0.9457200809013965,12,1,1,145.81447963800906,442,64450.0,0.5497737556561086,1.287338386090058,1188.2716049382716,-1127.1356783919598
240,60,175,60,15,195,160,440,0.9030984285576257,0.9020145889634797,7,0,1,145.73267326732673,505,73595.0,0.37425742574257426,1.1691936318179206,2690.846560846561,-1380.873015873016
300,120,265,80,50,50,330,630,0.9815583465170884,0.9607410997261354,25,1,0,145.71505958829903,923,134495.0,0.5449620801733478,1.4501246674141133,861.4115308151094,-718.2572115384615
300,45,120,100,40,180,110,640,0.9523688470379782,0.9605794342544381,23,0,0,145.6619937694704,642,93515.0,0.3411214953271028,1.1868002357100766,2712.922374429224,-1194.7852028639618
150,45,285,115,80,25,270,680,1.0004620676926033,0.907398626464963,24,1,1,145.57783018867926,848,123450.0,0.527122641509434,1.327540461660918,1119.351230425056,-949.3702770780857
210,60,60,210,45,65,140,670,0.9043809901727053,0.9805320910975746,10,0,0,145.56363636363636,550,80060.0,0.3690909090909091,1.1598833726085394,2861.0837438423646,-1443.0547550432277
180,60,180,195,15,65,120,510,1.0376672509159501,0.9939852094936509,17,1,0,145.51344743276283,409,59515.0,0.5012224938875306,1.2837560789548965,1313.439024390244,-1033.2019704433499
150,120,140,235,30,40,310,640,1.0101389704510924,0.9810380503292336,21,1,0,145.50568900126422,791,115095.0,0.5410872313527181,1.4527645010916386,862.8504672897196,-706.125
120,60,275,60,45,20,300,540,1.0083551531534924,0.9886859715327749,6,1,1,145.48465266558966,619,90055.0,0.5088852988691438,1.346511985840163,1110.936507936508,-860.5629139072847
180,60,290,200,30,95,370,660,1.0368767809121509,1.002910179621592,5,1,1,145.48076923076923,312,45390.0,0.5512820512820513,1.4586469964128732,839.2732558139535,-706.8928571428571
120,45,210,125,20,80,410,620,0.9305807802418087,1.021228025426464,30,1,0,145.46546546546546,333,48440.0,0.5765765765765766,1.628234226055379,653.8802083333334,-558.731884057971
150,45,120,215,40,170,220,560,0.9557493714860984,0.9170696497225115,8,0,1,145.45454545454547,506,73600.0,0.3774703557312253,1.1581469305313823,2821.937172774869,-1486.8690095846646
240,90,280,95,90,75,310,690,1.0030215883254787,0.9803763828598634,20,1,1,145.44607190412782,751,109230.0,0.563249001331558,1.3964359597865932,909.5981087470449,-850.4012345679013
240,60,75,150,35,20,350,520,0.9605829810161826,0.9592776984280456,13,0,1,145.43577981651376,436,63410.0,0.36926605504587157,1.1402783001128243,3201.490683229814,-1649.7445255474452
300,45,35,85,65,115,380,610,0.9098612283578946,0.9103329203989875,7,0,1,145.39583333333334,480,69790.0,0.38333333333333336,1.1324351250059301,3243.288043478261,-1786.3559322033898
210,45,150,220,45,130,360,650,0.9036870330074208,1.0102790320071733,27,0,0,145.390243902439,410,59610.0,0.33658536585365856,1.1699597981353178,2973.478260869565,-1289.4485294117646
300,45,260,275,25,120,80,410,0.9325529221974109,0.9055565536847078,17,0,0,145.32840722495894,609,88505.0,0.34318555008210183,1.195519865684336,2589.3301435406697,-1137.3492462311558
180,90,295,280,30,130,90,620,0.906570306039277,0.927242481762887,15,1,1,145.32,1000,145320.0,0.51,1.2737470684085108,1325.8333333333333,-1085.5930470347648
240,120,190,210,35,200,360,640,0.9705020783030248,0.958401961750037,29,1,1,145.29306220095694,836,121465.0,0.534688995215311,1.5066530407941938,808.0648769574944,-622.7012987012987
300,45,185,50,75,135,300,590,0.9754400429813199,1.0157699857171236,27,1,0,145.26277372262774,685,99505.0,0.5255474452554745,1.3411619494968543,1086.5833333333333,-905.7919254658385
180,90,130,275,70,105,300,570,1.0329094994206403,0.9865066790466163,11,1,0,145.22203947368422,608,88295.0,0.5460526315789473,1.403985175695461,924.2620481927711,-794.7636363636364
210,120,255,75,85,100,170,370,0.98189226680798,1.00901263754652,17,1,0,145.1747088186356,601,87250.0,0.5457570715474209,1.328637613469434,1075.4268292682927,-986.9516728624535
120,45,100,225,25,120,120,610,1.0176568004848645,0.952181680585489,9,1,0,145.14891179839634,873,126715.0,0.4856815578465063,1.3211633506526423,1229.3985849056603,-894.6712018140589
180,90,125,170,15,200,140,520,0.9329194345089776,0.9908334093834139,17,0,0,145.1285046728972,428,62115.0,0.3411214953271028,1.1477538981196256,3304.8630136986303,-1501.4107142857142
300,45,230,175,35,190,90,570,1.0161002473079979,0.9544669004731117,23,1,0,145.08580343213728,641,93000.0,0.4789391575663027,1.2923195398324663,1339.2345276872963,-961.1631419939577
300,120,200,220,45,165,310,600,0.9102416405015331,1.0164733315701227,21,1,1,145.0728476821192,755,109530.0,0.5668874172185431,1.45717505634861,815.6775700934579,-751.0344827586207
300,45,90,255,30,190,300,550,0.9270230088812355,0.9343018586725697,28,1,0,144.96774193548387,1085,157290.0,0.511520737327189,1.3698374069763342,1049.7027027027027,-811.6316793893129
150,120,295,35,60,15,350,540,0.9210720927498967,0.9092493688386858,10,1,0,144.94451294697905,811,117550.0,0.5635018495684341,1.5342453301822478,738.6870897155361,-635.9248554913295
300,45,75,270,90,55,170,600,0.9237256105692331,0.9119820698115282,17,0,0,144.79700854700855,468,67765.0,0.34615384615384615,1.1435623113182565,3332.037037037037,-1547.622950819672
180,45,135,90,15,65,70,150,0.9353277148279253,0.9901292973893088,22,0,1,144.74842767295598,477,69045.0,0.42138364779874216,1.1510864570340709,2617.089552238806,-1661.7818181818182
210,120,35,180,90,35,180,610,1.0501239652871077,0.9800799945954074,13,1,0,144.72027972027973,429,62085.0,0.5384615384615384,1.2768500144924304,1239.5670995670996,-1138.3502538071066
300,90,225,185,60,175,200,570,0.9107895520931669,1.0213994185208846,30,1,0,144.71784776902888,762,110275.0,0.526246719160105,1.3185573562122657,1138.2668329177056,-961.5833333333334
300,45,20,215,15,20,210,290,1.0168460798034045,0.9341558614172805,24,0,1,144.5682451253482,359,51900.0,0.467966573816156,1.1639085396664983,2193.690476190476,-1657.8010471204188
120,45,280,230,95,40,150,580,1.0007969927069018,0.9239795658230072,29,1,1,144.54545454545453,891,128790.0,0.5196408529741863,1.2897315051235616,1238.2397408207344,-1045.9176470588236
240,120,290,30,40,150,70,650,0.9745302050740167,1.0109965029681216,21,1,1,144.52781371280724,773,111720.0,0.5122897800776197,1.2815985481492684,1283.9772727272727,-1055.1462765957447
300,45,295,65,5,105,120,450,0.9454011392675548,0.9931212774767636,30,0,0,144.52350698856418,787,113740.0,0.36721728081321475,1.2446074109120626,2002.5259515570933,-935.5935613682093
180,90,160,295,15,100,200,500,0.9608179180254827,1.0288201013809637,25,1,1,144.5043103448276,464,67050.0,0.5452586206896551,1.3146114864864864,1107.391304347826,-1010.0473933649289
120,90,205,230,45,145,130,500,1.0209090421451013,1.0348118060734965,29,1,1,144.47795823665894,431,62270.0,0.5382830626450116,1.2678913291316225,1270.323275862069,-1168.0653266331658
150,90,165,280,95,105,150,660,1.040931283965779,0.9104985987051345,6,1,1,144.43965517241378,580,83775.0,0.5206896551724138,1.2673101467772814,1315.1490066225165,-1135.5072463768115
150,90,275,115,45,155,80,630,1.0070251911499082,0.9871483433514759,7,1,1,144.41644562334218,754,108890.0,0.5225464190981433,1.2521681738707549,1372.3477157360405,-1209.5658263305322
120,45,210,90,75,90,270,490,0.9447225766680162,0.9514221065391428,14,0,1,144.366391184573,363,52405.0,0.35537190082644626,1.1447711921764714,3212.3255813953488,-1560.280172413793
180,90,95,120,65,190,320,550,0.9529115914969096,1.054696762351077,17,1,1,144.34713375796179,314,45325.0,0.5318471337579618,1.353328656064858,1039.5508982035929,-884.6896551724138
180,60,110,205,35,45,360,520,0.9881605076373219,1.0063107605509656,6,0,0,144.34357541899442,358,51675.0,0.35195530726256985,1.1491643333429553,3159.563492063492,-1493.2327586206898
210,120,295,185,95,35,250,580,1.0171656118488062,0.9497350976720085,25,1,0,144.24143556280586,613,88420.0,0.5562805872756933,1.4226678457898134,872.7712609970674,-780.5783582089553
300,45,180,295,10,40,150,600,1.0122167823868429,0.9717258234828908,17,1,1,144.20868347338936,714,102965.0,0.5084033613445378,1.3283793911753918,1147.4380165289256,-898.4383954154728
150,90,280,170,70,180,190,640,0.983382507343749,1.0074875146707953,30,1,0,144.14459161147903,906,130595.0,0.5397350993377483,1.3263691911682016,1085.357873210634,-959.5803357314148
240,45,40,110,60,55,390,540,0.9986418665735587,0.9479371401682244,8,0,0,144.1442542787286,409,58955.0,0.3691931540342298,1.1224593654255595,3578.6754966887415,-1873.249027237354
210,45,285,115,25,130,140,650,0.9331230320933874,1.0186953743975067,5,1,0,144.0379213483146,712,102555.0,0.48735955056179775,1.3176011520416222,1226.1095100864554,-889.5454545454545
210,120,40,295,45,155,280,470,0.9621923019841533,1.0375330098332185,8,1,1,144.03614457831324,498,71730.0,0.5622489959839357,1.4475432849789425,828.5892857142857,-742.0138888888889
300,45,20,115,50,175,450,550,0.948771983713039,1.0030067853470042,27,0,1,144.03125,320,46090.0,0.384375,1.1444374804136634,2969.0243902439024,-1619.7969543147208
300,45,285,185,60,70,120,390,0.9072119668554728,0.9836800088313722,17,0,0,144.00709219858157,423,60915.0,0.38534278959810875,1.152958605883313,2816.9325153374234,-1543.5852713178294
150,45,80,40,85,160,170,530,1.0134948996912831,1.013083096323775,28,1,1,144.00311526479751,321,46225.0,0.4735202492211838,1.2816879951249238,1383.717105263158,-976.7857142857143
210,90,95,280,40,190,190,610,1.0124040481047876,0.9157565045923963,15,1,0,143.99535423925667,861,123980.0,0.5365853658536586,1.336714601920126,1065.3354978354978,-925.1381909547739
240,60,50,75,100,20,150,340,0.9588939561074178,0.9182983648950592,18,0,0,143.97321428571428,336,48375.0,0.36607142857142855,1.1236895934543596,3572.967479674797,-1844.811320754717
240,45,55,235,30,105,350,650,1.0083315881988244,0.9863144168397208,20,0,0,143.88040712468194,393,56545.0,0.3994910941475827,1.1621734017839218,2580.9872611464966,-1477.415254237288
300,45,75,245,70,80,230,350,0.9068323332775989,0.9196815791372336,11,0,0,143.87240356083086,337,48485.0,0.3798219584569733,1.1037223232431277,4030.7421875,-2269.1747572815534
210,60,150,90,40,100,150,560,0.9079253167700965,1.0156573624503695,24,1,1,143.82030178326474,729,104845.0,0.4869684499314129,1.281202644530569,1345.605633802817,-1004.9730458221024
240,120,140,85,85,180,300,560,0.9883988476298465,1.010602526727361,29,1,1,143.8054054054054,925,133020.0,0.5545945945945946,1.4266743648960738,867.0175438596491,-769.7777777777778
150,120,145,205,35,140,280,430,1.0329522430630502,0.9928685197229135,10,1,0,143.68312757201647,486,69830.0,0.5823045267489712,1.4797499227096287,761.077738515901,-727.775
240,60,45,235,55,175,380,610,0.9328685265182006,1.0393718866711075,7,1,0,143.66402116402116,378,54305.0,0.582010582010582,1.4047024630174758,856.7727272727273,-854.6815286624204
210,120,290,155,50,195,140,690,0.970273157418404,1.0197783732308194,18,1,1,143.61303744798892,721,103545.0,0.5159500693481276,1.2732274322505739,1297.0833333333333,-1095.2890173410406
150,120,185,200,100,155,340,530,0.9477739360760692,0.9819179722842335,26,1,0,143.61286919831224,948,136145.0,0.54957805907173,1.5143855672050628,769.3282149712093,-631.6825775656324
210,120,260,75,40,145,240,650,0.9444513706354368,1.030314144853772,8,1,0,143.61013986013987,572,82145.0,0.5122377622377622,1.3033699566060382,1204.5051194539249,-977.5270758122743
210,120,155,215,30,80,230,560,1.0261266219619103,0.9162098400924978,29,1,1,143.44059405940595,606,86925.0,0.5363036303630363,1.311978465679677,1124.7692307692307,-998.6559139784946
180,90,170,130,40,50,140,670,1.0348084284815506,0.9807410507289891,29,1,1,143.40546697038724,439,62955.0,0.5079726651480638,1.2600156946968446,1368.0493273542602,-1126.139534883721
150,90,125,265,50,145,170,540,0.9355039353769591,1.034663148641272,14,1,1,143.3639705882353,544,77990.0,0.5183823529411765,1.2566558067594695,1354.113475177305,-1164.2528735632184
240,120,115,275,50,140,210,660,0.9404600676361925,0.9002348627124984,29,1,1,143.30945558739256,1047,150045.0,0.5281757402101241,1.3093743234466335,1148.3544303797469,-985.7621951219512
180,120,290,215,10,175,320,550,0.9516542090735902,1.0215716689717078,26,1,1,143.23584905660377,530,75915.0,0.5584905660377358,1.4585762179467818,815.7432432432432,-719.7608695652174
120,60,110,130,25,65,150,670,0.9051663853582336,0.9529136386760303,26,0,0,143.22660098522167,609,87225.0,0.361247947454844,1.178882713644101,2612.8863636363635,-1259.9741602067184
240,120,55,175,85,195,260,670,0.9528271415368826,1.0082640493571449,21,1,0,143.169164882227,934,133720.0,0.5513918629550322,1.4041527511220588,902.1067961165048,-795.3485576923077
150,60,105,210,90,145,370,560,0.9342255795809785,1.0401152662973507,30,1,0,143.16558441558442,308,44095.0,0.5746753246753247,1.4387780486591373,816.8926553672317,-779.031007751938
150,120,95,290,65,45,260,540,1.068929511777866,0.9857812241487168,15,1,1,143.06172839506172,405,57940.0,0.5506172839506173,1.3721378335848935,958.0044843049327,-869.804469273743
300,60,150,250,85,165,320,630,0.9535404242886047,1.031170990428341,11,1,1,143.0281690140845,497,71085.0,0.5311871227364185,1.3284509645373686,1089.0530303030303,-928.862660944206
300,45,35,155,50,105,140,350,1.0015659375611836,1.0321811417730733,15,1,0,143.02588996763754,309,44195.0,0.5242718446601942,1.372340873667804,1005.4938271604939,-812.9794520547945
210,90,60,270,20,165,450,580,1.0449633644493748,1.019885361715987,22,1,1,142.97058823529412,340,48610.0,0.5529411764705883,1.7539941057856367,601.4893617021277,-438.57142857142856
300,45,200,245,50,150,160,370,0.9028775168136266,0.9851931321403931,10,0,0,142.9156010230179,391,55880.0,0.37084398976982097,1.1491107523582074,2969.896551724138,-1523.3943089430895
150,60,65,270,85,190,190,670,0.93501807602598,1.015659741657808,29,1,0,142.8901437371663,974,139175.0,0.5184804928131417,1.3009677244958642,1191.2871287128712,-994.4623655913979
300,60,45,60,55,135,230,570,0.9724896243318708,0.9479352580472366,19,0,1,142.84922394678492,451,64425.0,0.3614190687361419,1.125518732830674,3544.1411042944787,-1782.1875
240,90,165,175,20,140,310,580,1.0228592963651792,0.9642280374545346,21,1,0,142.6930501930502,518,73915.0,0.5540540540540541,1.381467241245839,932.6829268292682,-838.8095238095239
120,45,225,265,85,110,360,620,0.9270907461373672,0.9971102299468732,15,0,1,142.65536723163842,354,50500.0,0.3474576271186441,1.151911680654574,3113.2520325203254,-1439.090909090909
240,45,130,150,15,65,200,400,0.9356311720590358,0.9863056880689575,27,0,0,142.6416819012797,547,78025.0,0.3875685557586837,1.1653264681265825,2594.198113207547,-1408.7910447761194
180,120,30,40,20,60,250,620,0.9483409274795036,0.9088884032497623,16,1,1,142.58620689655172,1247,177805.0,0.5565356856455493,1.4151751835895998,873.299711815562,-784.3681318681319
240,120,125,260,25,160,130,450,1.0511079084946855,0.9514844724690743,19,1,1,142.57505773672057,433,61735.0,0.5450346420323325,1.3117299535447384,1100.7415254237287,-1020.8247422680413
150,60,100,270,10,40,370,670,1.0303106976530856,1.0126051686257054,22,1,0,142.5,332,47310.0,0.5301204819277109,1.4514743773260808,864.2045454545455,-671.7307692307693
150,120,120,205,50,135,310,550,0.9898999608845978,0.9309208784119001,22,1,0,142.46428571428572,980,139615.0,0.5551020408163265,1.4522675736961452,824.1084558823529,-721.2616822429907
150,45,95,235,60,60,290,410,0.9936209854153133,1.0145869730809878,8,1,1,142.4142857142857,350,49845.0,0.5114285714285715,1.4102300316859389,957.2625698324023,-718.9644970414201
240,90,295,295,30,85,250,530,0.9064829134101827,1.0179837858614973,17,1,0,142.4060822898032,559,79605.0,0.5438282647584973,1.3196217778848471,1081.1348684210527,-980.5511811023622
240,60,25,60,85,80,180,690,0.9787942243040948,0.9683796127010421,27,0,0,142.38019169329073,626,89130.0,0.3546325878594249,1.17190799942138,2736.9594594594596,-1289.7388059701493
120,90,285,120,55,170,180,550,1.0003964176450026,1.007862168026599,13,1,1,142.37536656891496,682,97100.0,0.5439882697947214,1.2752891812202314,1212.4528301886792,-1145.1948051948052
300,120,250,235,20,195,160,520,1.0284846712155509,0.9876627252494626,21,1,1,142.36196319018404,489,69615.0,0.5501022494887525,1.32370788867964,1058.2527881040892,-981.986301369863
150,60,195,180,50,195,70,640,1.0317485380890674,1.0202871351958775,25,1,1,142.33684210526314,475,67610.0,0.5284210526315789,1.2552862105422142,1324.5019920318725,-1198.3710407239819
150,120,50,255,95,125,120,680,0.9054216810444125,0.9388717339300446,16,1,0,142.2986577181208,1192,169620.0,0.5201342281879194,1.2642550009347542,1308.8709677419354,-1130.0704225352113
120,45,265,215,50,80,200,550,1.0009538439135985,0.9888317447130047,6,1,1,142.25477707006368,785,111670.0,0.4968152866242038,1.3104574709128567,1208.628205128205,-917.5892857142857
300,120,70,25,85,170,270,450,0.9618851033158645,1.0389174585077843,16,1,0,142.236328125,512,72825.0,0.572265625,1.4330439436284712,822.5085324232082,-778.5648148148148
300,45,255,260,95,115,360,670,0.9565789631991917,0.962966598361648,14,0,1,142.1865889212828,343,48770.0,0.3819241982507289,1.1392096136555012,3046.6030534351144,-1668.2619047619048
240,60,260,240,10,170,330,680,1.0309826222827327,0.9260266121606257,13,1,1,142.08128078817734,406,57685.0,0.5394088669950738,1.3582362987113803,998.675799086758,-861.096256684492
300,45,300,75,25,175,230,360,0.9312874437862468,1.004038546590237,10,0,0,142.078125,320,45465.0,0.371875,1.132181067565996,3272.4789915966385,-1711.2437810945273
150,45,205,220,45,100,380,580,1.0256443231813563,0.971337690543491,26,1,1,142.0627802690583,446,63360.0,0.5493273542600897,1.3822393822393821,935.1836734693877,-828.8
210,120,90,175,45,150,260,560,0.932192850141777,0.9186894336367715,20,1,0,141.962890625,1024,145370.0,0.5537109375,1.4295042250192047,853.31569664903,-757.1812080536913
240,120,215,135,90,110,250,510,0.9614060636890276,1.0260772953813748,11,1,0,141.92222222222222,450,63865.0,0.5644444444444444,1.3950086590796635,887.9724409448819,-837.720207253886
120,60,65,80,90,20,150,420,0.986570047087853,0.9589152196489398,25,0,1,141.91176470588235,374,53075.0,0.3502673796791444,1.1197891980951091,3787.3664122137407,-1830.8677685950413
210,90,195,80,80,100,250,560,1.004039873879901,1.018256384718116,27,1,1,141.8989898989899,495,70240.0,0.5353535353535354,1.3221501135138853,1087.8301886792453,-947.9782608695652
210,60,285,175,40,50,140,540,1.0207163546218463,0.9622764840558343,8,1,1,141.89719626168224,535,75915.0,0.525233644859813,1.2667990440711323,1282.7580071174377,-1124.6640316205533
120,90,130,105,55,65,150,550,1.0079702363238536,0.997236115298418,17,1,1,141.87335092348286,758,107540.0,0.5395778364116095,1.2728575959403743,1226.5647921760392,-1132.5431034482758
150,60,200,160,40,70,370,700,0.9867147399884911,1.0107259912297166,21,1,0,141.8372093023256,645,91485.0,0.5333333333333333,1.481246712256707,818.5610465116279,-635.7859531772575
240,60,80,75,85,105,360,440,0.9113300438599641,0.9881533417402855,22,0,1,141.73981191222572,319,45215.0,0.4012539184952978,1.1037195912234623,3758.984375,-2294.3947368421054
300,120,185,280,65,80,360,690,0.9085570848872825,0.9402602250882037,20,1,1,141.73743016759778,895,126855.0,0.547486033519553,1.3884049539964176,925.4285714285714,-814.4763092269327
210,45,70,205,30,80,300,570,0.9297467693242017,1.0000737741870462,20,1,0,141.70474516695958,1138,161260.0,0.5219683655536028,1.377883747905658,989.9074074074074,-790.2685185185185
180,90,20,145,95,70,280,480,0.9961932952676036,0.9177824495336088,12,0,0,141.6465256797583,331,46885.0,0.3867069486404834,1.1228272402184876,3348.4375,-1880.3694581280788
150,120,260,170,20,65,120,400,0.9365331918145425,1.0104707981046945,6,1,0,141.6326530612245,637,90220.0,0.5070643642072213,1.2754262512783723,1293.4520123839009,-1056.6612903225807
210,60,275,245,40,185,390,590,1.027683165664458,0.9735323528497198,29,1,1,141.6109785202864,419,59335.0,0.5775656324582339,1.4657561128772716,771.6115702479339,-723.8352272727273
210,120,280,260,30,180,60,600,1.054482442350484,0.9695842759751013,28,1,1,141.5977961432507,363,51400.0,0.5041322314049587,1.2563143590894357,1376.6939890710382,-1120.3072625698323
150,45,90,55,75,125,180,420,1.0094206131710683,0.9368470757084062,12,1,0,141.51840490797545,652,92270.0,0.5076687116564417,1.3652738465192693,1041.9184290030212,-794.3553459119497
210,120,125,205,65,65,230,570,0.9863063435855299,1.0264166102735155,24,1,1,141.45714285714286,350,49510.0,0.5628571428571428,1.311795453114176,1057.3604060913706,-1044.671052631579
240,45,145,20,80,50,380,630,1.0067655618574498,0.946306423194026,25,1,1,141.43730886850153,327,46250.0,0.5443425076452599,1.4291347715147298,865.3089887640449,-738.1849315068494
180,120,20,80,80,155,330,570,0.9254183637441574,0.9329895934174054,27,1,0,141.30010834236185,923,130420.0,0.5687973997833152,1.467647955250372,779.6285714285714,-711.4413265306123
300,120,235,90,90,155,350,660,0.9850913107670944,0.9612657281176956,6,1,0,141.2933025404157,866,122360.0,0.5635103926096998,1.464602357944298,790.4200819672132,-700.438829787234
300,120,85,250,95,35,310,580,0.9886574756640485,0.9116858008962965,27,1,1,141.26288659793815,1164,164430.0,0.5627147766323024,1.4485025366864874,810.763358778626,-733.24
180,120,240,285,10,145,300,490,1.0407589534081123,0.9861283739722895,10,1,0,141.2533692722372,371,52405.0,0.5579514824797843,1.4616977225672878,801.4975845410628,-705.0
300,120,130,225,70,15,280,510,1.020946878382078,0.9731024005277307,7,1,1,141.25,792,111870.0,0.5606060606060606,1.442926713386388,820.8108108108108,-736.3556851311953
180,120,300,240,90,180,240,670,0.9662425521229904,1.0226338206866394,6,1,0,141.1972891566265,664,93755.0,0.5286144578313253,1.2822670480204728,1213.4045584045584,-1071.4516129032259
300,60,155,290,45,90,110,490,0.9365192907279298,0.9019524979956224,10,0,0,141.1764705882353,408,57600.0,0.32598039215686275,1.1596231120964389,3146.2406015037595,-1312.1818181818182
150,45,60,45,15,165,80,560,0.9027695291947936,1.0203715478472644,29,1,1,141.15537848605578,753,106290.0,0.4316069057104914,1.2924031306309405,1445.5230769230768,-859.3498817966903
300,120,270,205,30,70,170,420,0.9125333012731893,0.916803794947546,20,1,0,141.14873035066506,827,116730.0,0.524788391777509,1.3215835365097732,1105.3341013824884,-937.9457364341085
