tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss
210,90,210,185,25,170,360,430,0.9497457411962951,0.9527443896373212,10,1,0,short,-9.66715976331361,676,-6535.0,0.46745562130177515,0.9774063061817176,894.6360759493671,-821.7045454545455
300,45,50,235,75,125,460,590,0.9002431014439627,0.926347882058819,29,1,1,short,-9.675467546754675,909,-8795.0,0.47634763476347636,0.9572113162567808,454.38799076212473,-438.26226012793177
240,90,155,125,5,60,250,600,0.9114918632532818,0.9706760413826014,18,0,1,short,-9.682971014492754,552,-5345.0,0.338768115942029,0.9887862035686937,2520.3208556149734,-1313.0716253443527
210,60,60,120,15,15,210,280,0.9698884440890384,0.9722524094951951,25,1,1,short,-9.714548802946593,543,-5275.0,0.4567219152854512,0.9583152238334189,488.991935483871,-436.36206896551727
300,45,50,225,50,110,400,620,0.9240611578593833,0.9571056008763524,11,1,1,short,-9.732704402515724,1272,-12380.0,0.4661949685534591,0.978449326323852,947.858347386172,-852.3145400593472
180,60,275,45,55,70,140,520,0.981111956917447,0.9321578406474897,6,1,0,short,-9.749754661432776,1019,-9935.0,0.4445534838076546,0.9825446048158267,1234.5033112582782,-1010.9502664298401
240,60,80,155,5,110,260,390,0.9794189822183534,1.0169255622990154,14,1,0,short,-9.803536345776031,509,-4990.0,0.45579567779960706,0.9781795920152174,964.2025862068965,-834.6167883211679
180,60,165,280,85,145,250,660,0.9602023626715335,0.918983439775888,26,1,0,short,-9.803921568627452,918,-9000.0,0.45860566448801743,0.9819510874469813,1163.0522565320666,-1013.5060975609756
300,90,25,90,35,30,290,620,1.0195017270970839,0.9438757796540302,14,1,0,short,-9.907161803713528,377,-3735.0,0.4535809018567639,0.9809962348631321,1127.514619883041,-963.4313725490196
150,120,100,285,90,145,230,650,0.9625248647127054,0.9589043336188591,26,1,0,short,-9.93117010816126,1017,-10100.0,0.47099311701081614,0.9841440536276365,1308.7369519832985,-1197.3402255639098
150,90,55,220,95,105,390,540,0.9063272187147037,0.9619825064884168,5,1,1,short,-9.958382877526754,841,-8375.0,0.4803804994054697,0.9538859675687581,428.81188118811883,-422.36046511627904
150,45,235,235,70,150,280,350,0.9124016973326102,0.9115875281691556,10,1,1,short,-9.981012658227849,790,-7885.0,0.4911392405063291,0.9571572169849765,454.02061855670104,-468.30788804071244
180,60,85,140,20,170,370,500,0.9477630216309255,0.9144464490475867,11,1,1,short,-9.98416050686378,947,-9455.0,0.46462513199577615,0.9744386920612607,819.1818181818181,-733.9186507936508
180,120,295,90,65,35,370,690,0.9156466386986548,0.942976780679933,9,1,1,short,-10.036764705882353,680,-6825.0,0.45441176470588235,0.9723958017351211,778.0582524271845,-679.2445054945055
180,90,85,220,5,35,380,640,0.9373859913560189,0.9487036127262726,19,1,0,short,-10.049575070821529,706,-7095.0,0.45042492917847027,0.965450915465524,623.4748427672956,-534.7916666666666
120,60,105,285,30,50,190,290,0.9753169109037004,0.9196896665767659,26,1,1,short,-10.066225165562914,604,-6080.0,0.49503311258278143,0.9588243261546797,473.5117056856187,-490.56478405315613
240,90,170,240,85,165,340,640,0.9013133498225305,0.9596308315789863,11,1,0,short,-10.066747572815533,824,-8295.0,0.47572815533980584,0.9803875208360425,1057.780612244898,-983.5930232558139
120,45,60,90,70,110,260,400,0.9130632789573333,1.0227304526125276,7,1,1,short,-10.075376884422111,398,-4010.0,0.4798994974874372,0.979012377986549,979.3455497382199,-927.5
240,120,30,105,95,115,170,300,0.9890633096669752,0.9354979536582306,15,1,1,short,-10.083762886597938,776,-7825.0,0.48195876288659795,0.9743661141322152,795.2807486631016,-766.9849246231156
120,60,195,35,75,140,390,510,0.931974449388368,0.9413112868493166,19,1,1,short,-10.148578811369509,774,-7855.0,0.44573643410852715,0.9715712708781962,778.1159420289855,-648.6032863849765
180,45,105,270,5,120,200,400,0.9221380957468119,0.943828479412594,22,1,0,short,-10.16162669447341,959,-9745.0,0.4556830031282586,0.974364707739254,847.5858123569794,-735.2804642166344
240,45,285,210,20,170,460,670,0.9902935299081165,0.9388576712309331,15,1,0,short,-10.206349206349206,630,-6430.0,0.42857142857142855,0.9621475245776182,605.3333333333334,-481.21813031161474
300,120,220,215,85,125,70,170,0.990831819223508,0.9344221105487573,27,1,1,short,-10.267034990791897,543,-5575.0,0.48987108655616945,0.9713448639202282,710.4511278195489,-710.0547445255474
210,90,220,40,100,125,180,440,0.9981467149165745,0.9266136022298752,21,1,1,short,-10.285935085007727,647,-6655.0,0.4775888717156105,0.9827023795599569,1223.5598705501618,-1145.044642857143
180,90,70,175,35,185,390,560,1.0122821602122105,0.9548976378181884,23,1,1,short,-10.311572700296736,674,-6950.0,0.4688427299703264,0.9690960024901063,689.6835443037975,-637.0821529745042
240,60,280,215,5,140,320,680,0.9216642156789271,0.9651039085955745,12,1,0,short,-10.318602261048305,973,-10040.0,0.4182939362795478,0.9791476281465481,1158.3292383292383,-855.2042628774423
210,120,30,120,60,30,250,550,0.9005587253082564,0.9319929355295449,27,1,1,short,-10.33249686323714,797,-8235.0,0.4504391468005019,0.9776541618614748,1003.5933147632312,-849.1359447004609
240,120,250,230,90,135,280,530,0.92274032972162,0.9897166579946115,15,1,0,short,-10.363128491620111,716,-7420.0,0.48463687150837986,0.9773379756887178,922.1902017291067,-897.0410958904109
120,60,290,85,100,190,430,610,0.9775500847366658,0.9569029963896502,10,1,0,short,-10.380818053596615,709,-7360.0,0.4682651622002821,0.9554411987286212,475.34638554216866,-442.828418230563
300,120,110,165,55,135,60,190,0.9745750943082562,0.9118280644011653,5,1,0,short,-10.40612516644474,751,-7815.0,0.5086551264980027,0.9707149816383123,678.1282722513089,-737.182320441989
210,45,240,150,45,190,480,560,0.921102885610844,0.9547499999993572,20,1,1,short,-10.445255474452555,685,-7155.0,0.47883211678832116,0.942555497571354,357.9268292682927,-359.985549132948
300,60,130,280,85,75,460,580,1.0129015527519625,0.9548510994714923,22,1,1,short,-10.446859903381643,414,-4325.0,0.46859903381642515,0.9579116387699494,507.39690721649487,-473.5483870967742
300,60,160,25,15,65,410,550,0.979005708278152,0.9637989328174857,30,1,0,short,-10.46657381615599,718,-7515.0,0.4554317548746518,0.966669623453231,666.5290519877676,-579.6143958868895
300,45,115,35,80,80,270,530,0.9048465053760231,0.9450118369703409,6,1,1,short,-10.485391140433553,1061,-11125.0,0.46088595664467485,0.9799466445554014,1111.7484662576687,-976.7077464788732
300,60,250,290,65,40,240,360,0.9811519748776382,0.9664855567557759,8,1,1,short,-10.507075471698114,424,-4455.0,0.49292452830188677,0.9669350948157495,623.3492822966507,-632.5586854460093
210,45,50,185,90,20,210,680,0.9416754213336495,0.9596956951600071,7,1,1,short,-10.517031630170317,822,-8645.0,0.4209245742092457,0.9780000254482065,1110.7225433526012,-832.5317796610169
210,120,130,125,55,190,330,610,0.9284856740375984,1.0263151466279126,13,1,1,short,-10.533175355450236,422,-4445.0,0.4431279620853081,0.981810369521627,1283.0213903743315,-1048.7982832618027
210,90,20,230,55,185,80,160,1.0268484825006414,1.0322567541539283,10,1,1,short,-10.539473684210526,380,-4005.0,0.4789473684210526,0.9739918176504968,824.0934065934066,-793.7628865979382
120,90,45,75,40,145,380,570,0.9533905548634773,0.9975685788181301,20,1,1,short,-10.541561712846347,794,-8370.0,0.44962216624685136,0.9664071279499117,674.4817927170868,-580.7925407925408
120,90,140,30,20,170,260,600,0.931891147564722,0.9410565305582042,15,1,0,short,-10.591954022988507,870,-9215.0,0.46206896551724136,0.9791951233278772,1078.8805970149253,-950.4828326180258
180,60,275,260,85,95,160,340,0.9444482336806509,0.9391677259773417,10,1,1,short,-10.639880952380953,672,-7150.0,0.5014880952380952,0.9726415274828292,754.2878338278932,-791.9545454545455
180,60,45,50,20,40,390,690,0.9366718842316214,0.9288813867802308,19,1,0,short,-10.676043557168784,1102,-11765.0,0.4455535390199637,0.9747878450197154,926.4256619144603,-767.5
150,120,215,140,75,115,220,690,0.9721722396846334,0.9523545380188958,18,1,1,short,-10.691003911342895,767,-8200.0,0.44589308996088656,0.98357618546893,1435.891812865497,-1185.9263657957245
210,45,290,195,15,125,490,640,0.9646114282577622,1.0001017279216478,26,1,0,short,-10.703125,576,-6165.0,0.4513888888888889,0.9515520628683694,465.71153846153845,-409.1639871382637
150,120,185,200,35,100,280,560,1.0011569096489812,1.0228129799387031,5,1,0,short,-10.736363636363636,550,-5905.0,0.4709090909090909,0.980310431636685,1135.1351351351352,-1034.155172413793
120,45,180,135,30,30,260,550,0.9629576919748465,0.9686976406815826,17,0,0,short,-10.752136752136753,585,-6290.0,0.3658119658119658,0.9878577288740891,2391.285046728972,-1400.0675675675675
210,60,180,185,85,65,150,670,0.9850546488458919,0.9167000703154157,10,1,1,short,-10.754573170731707,656,-7055.0,0.47103658536585363,0.9812439351845698,1194.4660194174758,-1087.1242774566474
180,45,175,265,25,25,470,650,0.9650164565335083,0.9169346192355378,12,1,0,short,-10.795262267343485,591,-6380.0,0.45346869712351945,0.9557313349986123,513.955223880597,-450.375
150,90,205,260,35,35,390,610,0.9287636515639079,0.9977672971912569,17,1,1,short,-10.797101449275363,483,-5215.0,0.43478260869565216,0.9594052854863192,586.9047619047619,-477.5650557620818
150,90,105,80,95,115,340,640,0.9265011808201006,0.9296069641902949,17,1,1,short,-10.876511226252159,1158,-12595.0,0.47322970639032813,0.9779690219435189,1020.2554744525547,-944.9504132231405
180,45,145,25,15,75,370,500,0.9728019060428444,0.9238445674231933,11,1,1,short,-10.878048780487806,820,-8920.0,0.4853658536585366,0.9706390612399401,740.9170854271357,-726.8062200956938
120,90,55,135,5,30,420,620,0.9866747832918817,0.9705489743716588,21,1,1,short,-10.936599423631124,694,-7590.0,0.44812680115273773,0.9595857405287399,579.4694533762058,-496.83862433862436
150,60,290,295,20,85,390,690,0.9399446994042067,0.9224572459600477,9,1,1,short,-10.948275862068966,754,-8255.0,0.46551724137931033,0.9762079748677821,964.985754985755,-865.2493765586034
120,45,140,135,70,170,430,670,0.9658594147979463,0.9710148675426307,7,1,1,short,-11.059782608695652,920,-10175.0,0.4467391304347826,0.9702137002341921,806.3868613138686,-679.1252485089464
240,90,135,190,35,85,310,630,0.9331044706786412,1.003995412237005,30,1,0,short,-11.06694560669456,717,-7935.0,0.4783821478382148,0.9790187601634077,1079.4752186588921,-1019.3935309973045
120,60,130,35,65,55,140,330,0.9516874062673458,0.996795561732386,25,1,1,short,-11.069444444444445,720,-7970.0,0.4888888888888889,0.9713329976260701,767.1875,-759.6174863387978
240,90,105,225,65,35,350,490,0.964781496867834,0.9812612095868377,17,1,0,short,-11.078998073217726,519,-5750.0,0.4913294797687861,0.9733228171105132,822.7058823529412,-822.6717557251908
180,120,170,225,5,185,370,550,1.0384543025785522,1.0058600739826606,25,1,0,short,-11.115591397849462,372,-4135.0,0.4731182795698925,0.9677482255674285,704.9715909090909,-664.300518134715
300,120,105,255,55,170,350,570,0.9213642869569485,1.0420176510426966,26,1,0,short,-11.15681233933162,389,-4340.0,0.46786632390745503,0.9766340045224507,996.7032967032967,-910.4901960784314
300,45,120,90,50,185,160,680,0.9274419604178031,0.9705164091927112,14,1,1,short,-11.16223908918406,1054,-11765.0,0.4411764705882353,0.9812099723699551,1321.215053763441,-1066.6609880749575
180,60,170,110,55,20,120,610,0.9154210839725813,0.9671310551453526,9,1,1,short,-11.181923522595596,863,-9650.0,0.45770567786790267,0.9794411836765129,1163.886075949367,-1005.1070663811563
120,45,145,270,80,175,490,680,1.025561842454052,1.020799164115032,17,1,0,short,-11.18421052631579,494,-5525.0,0.45951417004048584,0.9693956683099761,770.9471365638766,-681.2452830188679
120,60,65,80,90,20,150,420,0.986570047087853,0.9589152196489398,25,0,1,short,-11.19904076738609,417,-4670.0,0.4172661870503597,0.988364850387423,2279.885057471264,-1658.5537190082644
300,45,165,190,20,20,410,680,0.9105596034422865,0.9897384308487673,27,1,0,short,-11.217277486910994,764,-8570.0,0.45287958115183247,0.9648005914486384,678.9017341040462,-588.0917874396135
240,90,60,20,50,40,210,320,0.9937184273409184,0.9860988048751851,9,1,1,short,-11.324900133155792,751,-8505.0,0.5019973368841545,0.9632914670464845,592.0026525198939,-626.1891891891892
300,45,280,95,45,65,340,540,0.9786252157940606,0.9497991574745988,30,0,0,short,-11.34349030470914,361,-4095.0,0.37119113573407203,0.9897131229903537,2940.186567164179,-1777.142857142857
300,45,60,280,80,120,430,680,0.9095662942921411,0.9106914083710864,21,1,1,short,-11.344827586206897,1015,-11515.0,0.4482758620689655,0.9692720286065005,798.2967032967033,-678.8768115942029
240,45,95,115,75,55,190,690,0.9612638313537534,0.9030737726665455,14,1,0,short,-11.417244796828543,1009,-11520.0,0.4380574826560951,0.9790596853499596,1218.5859728506787,-977.1492007104796
150,90,165,130,30,110,200,670,0.9530720286505697,0.9270233554665624,5,1,0,short,-11.426247288503253,922,-10535.0,0.447939262472885,0.9813516718885525,1342.360774818402,-1118.6732673267327
150,120,240,235,65,125,340,700,1.0154450585503765,1.0167732374179954,18,1,0,short,-11.432038834951456,618,-7065.0,0.4627831715210356,0.9831819750764726,1444.1258741258741,-1288.6042944785277
210,60,255,125,55,40,130,250,0.9209345614535612,0.9535812732191974,19,1,1,short,-11.439499304589708,719,-8225.0,0.4937413073713491,0.9605155777447074,563.6197183098592,-581.8715083798883
210,60,60,45,95,160,490,580,0.9562113078420115,0.9264043814171601,13,1,1,short,-11.471571906354516,598,-6860.0,0.45484949832775917,0.9471759134485812,452.2242647058824,-404.5638629283489
180,60,175,120,15,70,450,680,0.9996989322709036,0.9465438067018054,13,1,0,short,-11.561461794019934,602,-6960.0,0.45182724252491696,0.9600229753015508,614.4852941176471,-534.0490797546013
150,120,250,280,85,165,190,680,1.0156011143958321,0.9781455346984996,14,1,0,short,-11.588921282798834,686,-7950.0,0.446064139941691,0.9835720042154857,1555.4901960784314,-1273.5
240,90,170,155,35,70,120,250,0.9201358957463004,0.9436306896484561,7,1,1,short,-11.638176638176638,702,-8170.0,0.4886039886039886,0.9622850548182342,607.7405247813412,-611.9350282485875
150,90,130,195,95,70,400,550,0.91724794693153,0.9778030212895231,11,1,1,short,-11.746794871794872,624,-7330.0,0.4855769230769231,0.9458321016848951,422.4092409240924,-425.5345911949685
180,45,290,290,25,155,190,440,0.9255537607597752,0.9911632952806936,13,1,0,short,-11.769323671497585,828,-9745.0,0.4553140096618358,0.9750317067858927,1009.4164456233422,-879.0427927927927
180,90,260,120,45,80,370,560,0.9155482915913826,0.9667001090518802,11,1,1,short,-11.783667621776504,698,-8225.0,0.4584527220630373,0.9554984444745029,551.875,-496.84139784946234
240,90,135,145,70,200,120,230,0.9426247642640824,0.9585162610905004,22,1,1,short,-11.836027713625866,866,-10250.0,0.49191685912240185,0.9588898247302772,561.2206572769953,-578.491879350348
120,45,115,130,30,90,490,610,0.9311221657422715,0.963696877008393,16,1,1,short,-11.848370927318296,798,-9455.0,0.4649122807017544,0.9490529945846916,474.74393530997304,-440.81947743467936
120,60,30,225,55,65,230,480,0.9713710467756862,1.0156135265820523,9,0,0,short,-11.851851851851851,378,-4480.0,0.30158730158730157,0.9882108365569328,3294.122807017544,-1439.4318181818182
150,90,150,130,50,115,120,490,0.9157970093971752,0.933910748399851,11,1,0,short,-11.854508196721312,976,-11570.0,0.4661885245901639,0.9806075843285146,1285.8351648351647,-1149.5664739884394
180,90,150,55,5,105,390,490,0.970601723647216,0.9579141143272827,13,1,0,short,-11.870229007633588,655,-7775.0,0.46259541984732827,0.9394800342492411,398.3333333333333,-371.3005780346821
150,45,110,65,80,140,200,460,0.998817795048974,0.9296383843243547,28,1,1,short,-11.896745230078563,891,-10600.0,0.4500561167227834,0.9774011299435028,1143.2668329177056,-967.1134020618557
210,90,85,295,5,190,180,660,0.9882213938985505,0.9386678094234608,14,1,1,short,-11.913439635535308,878,-10460.0,0.4214123006833713,0.9815097975093026,1500.662162162162,-1120.2079207920792
150,60,220,260,10,45,260,470,0.9339911654918724,0.9093065619154312,18,0,0,short,-11.976047904191617,501,-6000.0,0.37325349301397204,0.9878408365504453,2606.711229946524,-1576.5335463258787
300,60,115,95,80,30,200,420,0.9358606255903823,0.9728869788827437,22,1,1,short,-11.991037131882202,781,-9365.0,0.4622279129321383,0.9738488174024741,966.0526315789474,-858.7769784172662
210,60,190,60,50,195,300,660,0.9205817994023395,0.9119393369276741,15,0,1,short,-12.005141388174808,389,-4670.0,0.35218508997429304,0.9886294465681381,2963.795620437956,-1636.2948207171314
150,60,165,135,5,120,460,660,0.969018923600419,0.9354447678077562,15,1,0,short,-12.006622516556291,755,-9065.0,0.43973509933774835,0.9539672464136092,565.843373493976,-471.1124401913876
150,45,295,225,20,180,290,440,0.9340614299553788,0.9821933678131369,6,1,0,short,-12.011349306431274,793,-9525.0,0.45775535939470363,0.9731084133258047,949.5179063360881,-833.4117647058823
180,45,270,100,20,195,240,430,0.943965551209517,0.919711106422817,13,1,0,short,-12.018599562363239,914,-10985.0,0.4551422319474836,0.9726629089053965,939.5432692307693,-815.0811359026369
210,45,260,50,5,190,210,670,0.981709277263637,0.9914410710415918,20,1,0,short,-12.078410311493018,931,-11245.0,0.39742212674543503,0.9719317075605921,1052.3918918918919,-720.5575539568346
120,45,170,175,95,160,410,640,0.9341555510778288,1.0044939609264971,8,1,1,short,-12.101740294511378,747,-9040.0,0.4524765729585007,0.9671619019942606,787.7218934911242,-679.7283950617284
300,45,280,230,50,65,270,370,0.9592314959880541,1.0095103336229225,30,1,1,short,-12.160611854684513,523,-6360.0,0.491395793499044,0.9685249795857769,761.4980544747082,-765.3977272727273
120,90,245,145,95,160,360,660,0.9208335965311333,0.9288752272380698,13,1,0,short,-12.169197396963124,922,-11220.0,0.4772234273318872,0.976925924402583,1079.6363636363637,-1017.2803347280335
