entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2016-07-01 17:09:00,2016-07-05 16:49:00,65105.0,65517.0,261,-107532.0,signal_reverse,short,-412.0,train
2016-07-07 16:49:00,2016-07-07 19:19:00,65012.0,65489.0,331,-157887.0,signal_reverse,short,-477.0,train
2016-07-08 16:49:00,2016-07-08 17:34:00,65049.0,65199.0,231,-34650.0,signal_reverse,short,-150.0,train
2016-07-11 16:49:00,2016-07-13 19:19:00,65109.0,65024.0,366,31110.0,signal_reverse,short,85.0,train
2016-07-14 16:49:00,2016-07-18 16:49:00,64113.0,64065.0,319,15312.0,signal_reverse,short,48.0,train
2016-07-22 16:04:00,2016-08-04 18:04:00,65531.0,66924.0,244,339892.0,signal_reverse,long,1393.0,train
2016-08-10 16:49:00,2016-08-10 20:04:00,64918.0,65316.0,263,-104674.0,signal_reverse,short,-398.0,train
2016-08-15 16:49:00,2016-08-17 19:24:00,64632.0,64721.0,274,-24386.0,signal_reverse,short,-89.0,train
2016-08-18 19:24:00,2016-08-22 16:49:00,64028.0,65017.0,237,-234393.0,signal_reverse,short,-989.0,train
2016-08-26 17:34:00,2016-08-29 16:49:00,64636.0,65399.0,340,-259420.0,signal_reverse,short,-763.0,train
2016-08-30 18:04:00,2016-08-31 14:22:00,65519.0,65476.0,346,-14878.0,signal_reverse,long,-43.0,train
2016-08-31 18:22:00,2016-09-01 13:59:00,65661.0,65465.0,355,-69580.0,signal_reverse,long,-196.0,train
2016-09-01 16:04:00,2016-09-02 16:04:00,65735.0,65557.0,399,-71022.0,signal_reverse,long,-178.0,train
2016-09-06 19:19:00,2016-09-07 16:49:00,64708.0,64542.0,386,64076.0,signal_reverse,short,166.0,train
2016-09-19 13:59:00,2016-09-19 15:04:00,66277.0,65928.0,292,-101908.0,signal_reverse,long,-349.0,train
2016-09-20 13:59:00,2016-09-20 16:04:00,66350.0,66224.0,301,-37926.0,signal_reverse,long,-126.0,train
2016-09-21 16:49:00,2016-09-23 19:19:00,65800.0,65207.0,361,214073.0,signal_reverse,short,593.0,train
2016-09-29 16:49:00,2016-10-06 16:49:00,64286.0,63154.0,245,277340.0,signal_reverse,short,1132.0,train
2016-10-10 16:49:00,2016-10-11 16:49:00,63059.0,63388.0,334,-109886.0,signal_reverse,short,-329.0,train
2016-10-18 17:34:00,2016-10-21 19:19:00,63877.0,63361.0,499,257484.0,signal_reverse,short,516.0,train
2016-10-24 16:49:00,2016-10-26 16:49:00,63019.0,63559.0,485,-261900.0,signal_reverse,short,-540.0,train
2016-11-02 13:59:00,2016-11-02 15:04:00,64209.0,64132.0,373,-28721.0,signal_reverse,long,-77.0,train
2016-11-03 13:59:00,2016-11-03 15:04:00,64257.0,64212.0,326,-14670.0,signal_reverse,long,-45.0,train
