Id,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,Contracts,Pnl1c,PnlNet,ExitReason,MlScore
247,Long,2014-05-28 18:02:00,2014-05-28 19:17:00,127540,127540,19,0,0,signal_reverse,0,000
248,Long,2014-05-29 13:59:00,2014-05-29 15:02:00,129480,128820,23,-660,-15180,signal_reverse,0,000
249,Long,2014-06-02 15:02:00,2014-06-06 15:02:00,130840,131020,24,180,4320,signal_reverse,0,000
250,Long,2014-06-06 16:02:00,2014-06-09 10:59:00,131260,135270,23,4010,92230,expiration,0,000
251,Long,2014-06-24 13:59:00,2014-06-25 18:02:00,133950,133160,19,-790,-15010,signal_reverse,0,000
252,Short,2014-06-26 19:17:00,2014-06-27 13:59:00,131800,133430,23,-1630,-37490,close_opposing,0,000
253,Short,2014-06-27 16:47:00,2014-07-02 15:02:00,132160,133400,28,-1240,-34720,close_opposing,0,000
254,Long,2014-07-07 18:02:00,2014-07-10 16:02:00,134170,134620,23,450,10350,signal_reverse,0,000
255,Short,2014-07-11 16:47:00,2014-07-21 16:47:00,133790,123350,19,10440,198360,signal_reverse,0,000
256,Long,2014-08-13 16:02:00,2014-08-29 16:47:00,120850,119760,21,-1090,-22890,close_opposing,0,000
257,Short,2014-09-01 16:47:00,2014-09-05 18:02:00,118630,126530,23,-7900,-181700,close_opposing,0,000
258,Long,2014-10-30 13:59:00,2014-11-05 13:59:00,107730,105680,19,-2050,-38950,signal_reverse,0,000
259,Short,2014-11-05 16:47:00,2014-11-13 16:47:00,105400,100810,19,4590,87210,signal_reverse,0,000
260,Short,2014-11-13 20:02:00,2014-11-20 19:17:00,99840,103740,22,-3900,-85800,close_opposing,0,000
261,Long,2014-11-21 13:59:00,2014-11-26 13:59:00,104740,102520,24,-2220,-53280,signal_reverse,0,000
262,Short,2014-11-27 16:47:00,2014-12-08 10:44:00,103550,90600,23,12950,297850,expiration,0,000
263,Long,2014-12-25 13:59:00,2015-01-05 16:47:00,82710,74110,13,-8600,-111800,close_opposing,0,000
264,Short,2015-01-06 16:47:00,2015-01-08 18:02:00,72040,80650,22,-8610,-189420,close_opposing,0,000
265,Short,2015-01-12 16:49:00,2015-01-12 17:34:00,73780,73990,15,-210,-3150,signal_reverse,0,000
266,Short,2015-01-13 16:54:00,2015-01-13 17:39:00,71410,72330,18,-920,-16560,signal_reverse,0,000
267,Short,2015-01-14 16:47:00,2015-01-21 17:02:00,71640,76450,18,-4810,-86580,close_opposing,0,000
268,Long,2015-01-22 13:59:00,2015-01-27 15:02:00,79450,76380,21,-3070,-64470,signal_reverse,0,000
269,Short,2015-01-27 16:47:00,2015-01-27 19:17:00,76380,77920,16,-1540,-24640,close_opposing,0,000
270,Long,2015-01-28 13:59:00,2015-01-28 16:47:00,77100,76420,15,-680,-10200,close_opposing,0,000
271,Short,2015-01-29 16:47:00,2015-02-04 15:02:00,74760,77900,23,-3140,-72220,close_opposing,0,000
272,Long,2015-02-05 15:02:00,2015-02-24 13:59:00,78820,87790,14,8970,125580,signal_reverse,0,000
273,Long,2015-02-26 15:02:00,2015-02-26 17:02:00,91860,90540,20,-1320,-26400,signal_reverse,0,000
274,Long,2015-03-05 15:02:00,2015-03-06 18:02:00,91530,90300,21,-1230,-25830,signal_reverse,0,000
275,Short,2015-03-06 20:02:00,2015-03-10 10:44:00,89540,88650,17,890,15130,expiration,0,000
276,Long,2015-03-24 13:59:00,2015-03-27 13:59:00,86080,84640,21,-1440,-30240,signal_reverse,0,000
277,Long,2015-03-27 15:02:00,2015-03-27 18:02:00,85370,84780,17,-590,-10030,signal_reverse,0,000
278,Long,2015-03-30 13:59:00,2015-04-16 13:59:00,85270,103550,22,18280,402160,signal_reverse,0,000
279,Long,2015-04-29 13:59:00,2015-04-29 16:02:00,102400,101810,20,-590,-11800,signal_reverse,0,000
280,Long,2015-04-30 13:59:00,2015-04-30 16:02:00,102500,101820,18,-680,-12240,signal_reverse,0,000
281,Long,2015-05-05 13:59:00,2015-05-15 13:59:00,104590,105490,17,900,15300,signal_reverse,0,000
282,Long,2015-05-18 13:59:00,2015-05-19 13:59:00,107790,104940,27,-2850,-76950,signal_reverse,0,000
283,Short,2015-05-20 20:02:00,2015-05-25 18:17:00,102560,103780,26,-1220,-31720,signal_reverse,0,000
284,Short,2015-05-26 18:17:00,2015-06-08 10:44:00,101930,92080,21,9850,206850,expiration,0,000
285,Long,2015-06-18 16:02:00,2015-06-18 17:02:00,95130,94890,23,-240,-5520,signal_reverse,0,000
286,Long,2015-06-22 13:59:00,2015-06-23 13:59:00,95270,93230,28,-2040,-57120,signal_reverse,0,000
287,Short,2015-06-23 16:47:00,2015-07-01 19:17:00,93600,90490,37,3110,115070,signal_reverse,0,000
288,Short,2015-07-03 18:17:00,2015-07-03 19:17:00,89340,89430,40,-90,-3600,signal_reverse,0,000
289,Short,2015-07-06 16:47:00,2015-07-15 13:59:00,87800,90400,40,-2600,-104000,close_opposing,0,000
290,Long,2015-07-16 13:59:00,2015-07-20 15:02:00,90470,89770,31,-700,-21700,signal_reverse,0,000
291,Short,2015-07-20 16:47:00,2015-07-21 16:02:00,89390,90300,40,-910,-36400,close_opposing,0,000
292,Short,2015-07-21 19:17:00,2015-07-28 20:02:00,89730,83960,40,5770,230800,signal_reverse,0,000
293,Short,2015-08-13 16:47:00,2015-08-28 18:02:00,81730,82350,29,-620,-17980,close_opposing,0,000
294,Long,2015-08-31 13:59:00,2015-09-01 18:02:00,80990,80020,17,-970,-16490,signal_reverse,0,000
295,Long,2015-09-01 19:17:00,2015-09-02 13:59:00,80410,78630,15,-1780,-26700,signal_reverse,0,000
296,Long,2015-09-02 16:03:00,2015-09-02 16:48:00,80860,80160,13,-700,-9100,close_opposing,0,000
297,Long,2015-09-03 15:03:00,2015-09-03 16:03:00,79650,79200,15,-450,-6750,signal_reverse,0,000
298,Short,2015-09-03 16:48:00,2015-09-08 10:44:00,80160,78750,20,1410,28200,expiration,0,000
299,Long,2015-09-18 13:59:00,2015-09-18 17:03:00,82120,80830,24,-1290,-30960,signal_reverse,0,000
300,Long,2015-09-21 16:15:00,2015-09-21 17:15:00,81140,80620,17,-520,-8840,signal_reverse,0,000
301,Short,2015-09-22 16:48:00,2015-10-01 16:48:00,78200,78470,33,-270,-8910,signal_reverse,0,000
302,Short,2015-10-01 18:18:00,2015-10-02 20:03:00,77690,77280,30,410,12300,signal_reverse,0,000
303,Long,2015-10-05 17:03:00,2015-10-19 13:59:00,80200,86960,29,6760,196040,signal_reverse,0,000
304,Long,2015-10-23 13:59:00,2015-10-23 16:03:00,87280,88020,30,740,22200,signal_reverse,0,000
305,Short,2015-10-27 16:48:00,2015-11-03 15:03:00,83150,87770,36,-4620,-166320,close_opposing,0,000
306,Long,2015-11-05 13:59:00,2015-11-06 17:03:00,88360,86280,26,-2080,-54080,signal_reverse,0,000
307,Short,2015-11-09 17:33:00,2015-11-18 13:59:00,85700,88000,37,-2300,-85100,close_opposing,0,000
308,Long,2015-11-19 13:59:00,2015-11-24 13:59:00,89190,86560,20,-2630,-52600,signal_reverse,0,000
309,Long,2015-11-24 15:03:00,2015-11-24 16:48:00,87080,85860,16,-1220,-19520,close_opposing,0,000
310,Long,2015-11-25 13:59:00,2015-11-26 18:03:00,87190,87120,18,-70,-1260,signal_reverse,0,000
311,Short,2015-11-27 19:18:00,2015-12-03 18:18:00,85370,82890,29,2480,71920,signal_reverse,0,000
312,Long,2015-12-23 19:18:00,2015-12-24 13:59:00,78450,78180,39,-270,-10530,signal_reverse,0,000
313,Long,2015-12-24 16:03:00,2015-12-24 18:03:00,78600,77790,38,-810,-30780,signal_reverse,0,000
314,Short,2016-01-06 16:54:00,2016-01-29 18:03:00,73900,74530,40,-630,-25200,close_opposing,0,000
315,Long,2016-02-01 13:59:00,2016-02-05 18:03:00,73890,72370,20,-1520,-30400,signal_reverse,0,000
316,Short,2016-02-11 16:48:00,2016-02-17 15:04:00,66660,72280,21,-5620,-118020,close_opposing,0,000
317,Long,2016-02-18 13:59:00,2016-02-24 16:49:00,75580,72970,24,-2610,-62640,close_opposing,0,000
318,Long,2016-02-24 17:04:00,2016-03-09 10:59:00,73000,82100,26,9100,236600,expiration,0,000
319,Long,2016-03-18 13:59:00,2016-03-24 13:59:00,88740,84050,20,-4690,-93800,signal_reverse,0,000
320,Short,2016-03-29 16:49:00,2016-04-01 17:34:00,82990,84790,36,-1800,-64800,signal_reverse,0,000
321,Short,2016-04-05 17:34:00,2016-04-08 13:59:00,83660,87120,27,-3460,-93420,close_opposing,0,000
322,Long,2016-04-11 13:59:00,2016-04-18 13:59:00,88950,86970,30,-1980,-59400,signal_reverse,0,000
323,Long,2016-04-19 13:59:00,2016-04-21 17:04:00,91620,92140,19,520,9880,signal_reverse,0,000
324,Long,2016-04-21 18:04:00,2016-04-27 18:04:00,92460,91560,20,-900,-18000,signal_reverse,0,000
325,Long,2016-04-28 13:59:00,2016-04-29 17:04:00,93640,94440,24,800,19200,signal_reverse,0,000
326,Short,2016-05-04 16:49:00,2016-05-13 16:49:00,90760,91010,21,-250,-5250,signal_reverse,0,000
327,Long,2016-05-16 17:04:00,2016-05-16 18:04:00,93510,92700,25,-810,-20250,signal_reverse,0,000
328,Short,2016-05-18 16:49:00,2016-05-26 15:04:00,91830,93010,34,-1180,-40120,close_opposing,0,000
329,Long,2016-05-30 13:59:00,2016-05-30 17:04:00,91690,91520,26,-170,-4420,signal_reverse,0,000
330,Short,2016-05-31 18:19:00,2016-06-06 13:59:00,90380,91620,35,-1240,-43400,close_opposing,0,000
331,Long,2016-06-07 13:59:00,2016-06-08 10:59:00,93550,95030,28,1480,41440,expiration,0,000
332,Short,2016-06-24 16:49:00,2016-06-29 18:04:00,88480,90800,16,-2320,-37120,close_opposing,0,000
333,Long,2016-07-01 18:24:00,2016-07-05 15:04:00,90970,90360,28,-610,-17080,signal_reverse,0,000
334,Long,2016-07-07 13:59:00,2016-07-07 18:04:00,91290,90750,34,-540,-18360,signal_reverse,0,000
335,Long,2016-07-08 16:04:00,2016-07-20 16:04:00,91330,93690,28,2360,66080,signal_reverse,0,000
336,Long,2016-07-20 18:04:00,2016-07-21 13:59:00,95050,94610,31,-440,-13640,signal_reverse,0,000
337,Long,2016-07-21 16:04:00,2016-07-21 18:04:00,95150,94590,33,-560,-18480,signal_reverse,0,000
338,Short,2016-08-01 20:49:00,2016-08-08 13:59:00,91270,94700,35,-3430,-120050,close_opposing,0,000
339,Long,2016-08-09 13:59:00,2016-08-11 15:04:00,95240,93650,40,-1590,-63600,signal_reverse,0,000
340,Long,2016-08-11 16:04:00,2016-08-22 13:59:00,94080,95430,35,1350,47250,signal_reverse,0,000
341,Long,2016-08-22 18:04:00,2016-08-23 13:59:00,96240,96230,34,-10,-340,signal_reverse,0,000
342,Long,2016-08-23 15:04:00,2016-08-26 18:04:00,96850,97350,38,500,19000,signal_reverse,0,000
343,Short,2016-08-31 17:34:00,2016-09-05 13:59:00,94840,97500,40,-2660,-106400,close_opposing,0,000
344,Long,2016-09-06 13:59:00,2016-09-08 10:59:00,98800,101260,37,2460,91020,expiration,0,000
345,Long,2016-09-22 13:59:00,2016-09-23 15:04:00,98960,98720,36,-240,-8640,signal_reverse,0,000
346,Long,2016-09-23 16:04:00,2016-09-23 17:04:00,98800,98630,36,-170,-6120,signal_reverse,0,000
347,Short,2016-09-27 17:34:00,2016-09-27 20:09:00,97340,97450,40,-110,-4400,signal_reverse,0,000
348,Short,2016-09-28 19:19:00,2016-09-29 13:59:00,97530,99390,40,-1860,-74400,close_opposing,0,000
349,Long,2016-09-30 16:04:00,2016-10-05 13:59:00,98650,98520,32,-130,-4160,signal_reverse,0,000
350,Long,2016-10-05 15:04:00,2016-10-05 16:04:00,99030,98560,39,-470,-18330,signal_reverse,0,000
351,Long,2016-10-06 13:59:00,2016-10-07 15:04:00,99450,99430,36,-20,-720,signal_reverse,0,000
352,Long,2016-10-07 16:04:00,2016-10-12 16:04:00,100290,99720,38,-570,-21660,signal_reverse,0,000
353,Short,2016-10-12 19:19:00,2016-10-20 16:49:00,99360,99020,40,340,13600,signal_reverse,0,000
354,Long,2016-10-25 13:59:00,2016-10-25 18:04:00,100340,100020,52,-320,-16640,signal_reverse,0,000
355,Short,2016-10-26 16:49:00,2016-10-26 17:34:00,99010,99250,40,-240,-9600,signal_reverse,0,000
356,Short,2016-10-28 16:49:00,2016-11-10 13:59:00,98830,101770,40,-2940,-117600,close_opposing,0,000
357,Short,2016-11-14 16:49:00,2016-11-17 13:59:00,95820,99380,28,-3560,-99680,close_opposing,0,000
358,Long,2016-11-21 13:59:00,2016-11-29 16:04:00,100760,101000,38,240,9120,signal_reverse,0,000
359,Long,2016-11-30 13:59:00,2016-12-08 10:59:00,102240,108030,39,5790,225810,expiration,0,000
360,Long,2016-12-28 13:59:00,2016-12-28 15:04:00,114370,114230,42,-140,-5880,signal_reverse,0,000
361,Long,2016-12-29 18:04:00,2017-01-11 16:04:00,114710,115890,36,1180,42480,signal_reverse,0,000
362,Short,2017-01-19 16:49:00,2017-01-20 16:49:00,114010,113690,31,320,9920,signal_reverse,0,000
363,Long,2017-01-27 13:59:00,2017-01-31 13:59:00,117700,116320,32,-1380,-44160,signal_reverse,0,000
364,Long,2017-01-31 17:04:00,2017-01-31 18:04:00,117230,116740,32,-490,-15680,signal_reverse,0,000
365,Short,2017-01-31 19:19:00,2017-02-01 16:49:00,115990,116590,36,-600,-21600,signal_reverse,0,000
366,Short,2017-02-01 17:34:00,2017-02-01 19:19:00,116290,116950,38,-660,-25080,signal_reverse,0,000
367,Long,2017-02-02 13:59:00,2017-02-07 13:59:00,118090,117170,32,-920,-29440,signal_reverse,0,000
368,Short,2017-02-17 16:49:00,2017-02-27 17:34:00,115640,112090,40,3550,142000,signal_reverse,0,000
369,Long,2017-03-20 13:59:00,2017-03-27 16:49:00,110700,110150,26,-550,-14300,close_opposing,0,000
370,Long,2017-03-27 17:04:00,2017-03-28 13:59:00,110330,111180,32,850,27200,signal_reverse,0,000
371,Long,2017-03-28 16:04:00,2017-03-28 17:04:00,111860,111520,29,-340,-9860,signal_reverse,0,000
372,Long,2017-03-30 13:59:00,2017-03-31 13:59:00,112330,111640,38,-690,-26220,signal_reverse,0,000
373,Long,2017-04-04 18:04:00,2017-04-07 16:49:00,113280,111150,36,-2130,-76680,close_opposing,0,000
374,Short,2017-04-10 16:49:00,2017-04-24 16:04:00,108480,110180,33,-1700,-56100,close_opposing,0,000
375,Long,2017-04-25 13:59:00,2017-05-03 13:59:00,111460,109790,32,-1670,-53440,signal_reverse,0,000
376,Short,2017-05-04 19:24:00,2017-05-16 15:04:00,107280,111360,32,-4080,-130560,close_opposing,0,000
377,Short,2017-05-17 16:49:00,2017-06-01 20:54:00,109760,104210,40,5550,222000,signal_reverse,0,000
378,Long,2017-07-03 16:04:00,2017-07-05 17:04:00,98620,98300,34,-320,-10880,signal_reverse,0,000
379,Long,2017-07-05 18:04:00,2017-07-07 13:59:00,98460,97990,41,-470,-19270,signal_reverse,0,000
380,Long,2017-07-10 18:04:00,2017-07-11 13:59:00,99510,98560,33,-950,-31350,signal_reverse,0,000
381,Long,2017-07-11 18:04:00,2017-08-02 17:04:00,99250,101950,37,2700,99900,signal_reverse,0,000
382,Long,2017-08-07 16:04:00,2017-08-07 18:04:00,103380,103230,43,-150,-6450,signal_reverse,0,000
383,Long,2017-08-08 13:59:00,2017-08-10 18:04:00,104100,102960,45,-1140,-51300,signal_reverse,0,000
384,Short,2017-08-15 16:49:00,2017-08-24 13:59:00,102000,104630,40,-2630,-105200,close_opposing,0,000
385,Long,2017-08-25 13:59:00,2017-09-07 13:59:00,105350,111450,62,6100,378200,signal_reverse,0,000
386,Long,2017-09-25 13:59:00,2017-09-26 18:04:00,112740,112920,58,180,10440,signal_reverse,0,000
387,Short,2017-09-28 19:24:00,2017-09-29 16:04:00,112000,113270,40,-1270,-50800,close_opposing,0,000
388,Long,2017-10-05 18:04:00,2017-10-06 17:04:00,114330,113400,54,-930,-50220,signal_reverse,0,000
389,Long,2017-10-11 13:59:00,2017-10-11 15:04:00,114420,114250,60,-170,-10200,signal_reverse,0,000
390,Long,2017-10-13 13:59:00,2017-10-17 17:04:00,114890,114710,60,-180,-10800,signal_reverse,0,000
391,Long,2017-10-18 17:04:00,2017-10-19 13:59:00,115190,113740,58,-1450,-84100,signal_reverse,0,000
392,Short,2017-10-24 16:49:00,2017-10-26 16:49:00,112930,111770,40,1160,46400,signal_reverse,0,000
393,Short,2017-10-31 16:49:00,2017-10-31 20:04:00,111830,111770,40,60,2400,signal_reverse,0,000
394,Long,2017-11-07 13:59:00,2017-11-14 15:04:00,114140,114380,31,240,7440,signal_reverse,0,000
395,Short,2017-11-15 16:49:00,2017-11-22 18:04:00,112230,115520,40,-3290,-131600,close_opposing,0,000
396,Long,2017-11-23 13:59:00,2017-11-27 18:04:00,115730,115560,41,-170,-6970,signal_reverse,0,000
397,Long,2017-11-28 17:04:00,2017-11-28 17:34:00,115660,115560,44,-100,-4400,close_opposing,0,000
398,Short,2017-11-29 16:49:00,2017-12-06 19:19:00,114320,112050,38,2270,86260,signal_reverse,0,000
399,Long,2017-12-18 14:05:00,2017-12-18 17:05:00,115360,114310,43,-1050,-45150,signal_reverse,0,000
400,Short,2017-12-19 16:49:00,2017-12-25 13:59:00,114300,115050,40,-750,-30000,close_opposing,0,000
401,Long,2017-12-27 13:59:00,2017-12-28 15:04:00,115570,115360,65,-210,-13650,signal_reverse,0,000
402,Long,2017-12-29 18:44:00,2018-01-18 13:59:00,116370,127800,58,11430,662940,signal_reverse,0,000
403,Long,2018-01-30 15:04:00,2018-01-30 17:04:00,129420,128930,29,-490,-14210,signal_reverse,0,000
404,Long,2018-02-01 13:59:00,2018-02-02 13:59:00,129750,128560,26,-1190,-30940,signal_reverse,0,000
405,Short,2018-02-06 16:49:00,2018-02-15 13:59:00,123280,126890,19,-3610,-68590,close_opposing,0,000
406,Long,2018-02-16 13:59:00,2018-02-19 17:04:00,127690,126100,20,-1590,-31800,signal_reverse,0,000
407,Long,2018-02-19 18:04:00,2018-02-20 13:59:00,126260,126000,26,-260,-6760,signal_reverse,0,000
408,Long,2018-02-20 15:04:00,2018-03-01 13:59:00,126440,127530,27,1090,29430,signal_reverse,0,000
409,Short,2018-03-19 16:49:00,2018-03-22 19:24:00,124480,125670,34,-1190,-40460,signal_reverse,0,000
410,Short,2018-03-26 16:49:00,2018-05-08 19:19:00,124290,113810,27,10480,282960,signal_reverse,0,000
411,Long,2018-05-10 13:59:00,2018-05-18 16:04:00,116650,117200,24,550,13200,signal_reverse,0,000
412,Long,2018-05-21 13:59:00,2018-05-22 13:59:00,118430,118870,27,440,11880,signal_reverse,0,000
413,Short,2018-06-06 17:34:00,2018-06-06 18:19:00,116770,117010,40,-240,-9600,signal_reverse,0,000
414,Long,2018-06-29 13:59:00,2018-07-13 13:59:00,112270,117410,31,5140,159340,signal_reverse,0,000
415,Short,2018-07-19 19:24:00,2018-07-20 20:04:00,112300,111890,36,410,14760,signal_reverse,0,000
416,Long,2018-07-31 13:59:00,2018-08-01 16:04:00,116640,116040,37,-600,-22200,signal_reverse,0,000
417,Long,2018-08-01 17:04:00,2018-08-01 19:19:00,116280,115810,39,-470,-18330,close_opposing,0,000
418,Short,2018-08-02 16:49:00,2018-08-09 19:24:00,115130,109940,40,5190,207600,signal_reverse,0,000
419,Long,2018-08-27 16:04:00,2018-08-28 18:04:00,108060,107520,26,-540,-14040,signal_reverse,0,000
420,Long,2018-08-29 13:59:00,2018-08-30 17:04:00,107840,107650,37,-190,-7030,signal_reverse,0,000
421,Long,2018-08-31 13:59:00,2018-09-04 13:59:00,108020,107910,31,-110,-3410,signal_reverse,0,000
422,Short,2018-09-06 19:24:00,2018-09-10 10:48:00,105320,104110,40,1210,48400,expiration,0,000
423,Long,2018-09-18 13:59:00,2018-10-04 13:59:00,109810,117150,34,7340,249560,signal_reverse,0,000
424,Short,2018-10-18 19:24:00,2018-11-02 13:59:00,113930,114010,32,-80,-2560,close_opposing,0,000
425,Long,2018-11-06 13:59:00,2018-11-09 13:59:00,114500,112120,30,-2380,-71400,signal_reverse,0,000
426,Short,2018-11-09 16:49:00,2018-11-29 18:04:00,111640,114050,31,-2410,-74710,close_opposing,0,000
427,Long,2018-12-03 13:59:00,2018-12-06 13:59:00,115230,112280,21,-2950,-61950,signal_reverse,0,000
428,Short,2018-12-06 16:49:00,2018-12-06 17:34:00,112800,112870,27,-70,-1890,signal_reverse,0,000
429,Long,2018-12-07 13:59:00,2018-12-07 15:04:00,113780,113540,24,-240,-5760,signal_reverse,0,000
430,Short,2018-12-19 16:49:00,2018-12-21 16:49:00,109090,108250,32,840,26880,signal_reverse,0,000
431,Long,2019-01-04 13:59:00,2019-01-23 13:59:00,110770,118810,29,8040,233160,signal_reverse,0,000
432,Long,2019-01-29 13:59:00,2019-02-07 13:59:00,118370,120460,38,2090,79420,signal_reverse,0,000
433,Short,2019-02-13 19:19:00,2019-02-14 16:49:00,118490,115850,29,2640,76560,signal_reverse,0,000
434,Long,2019-02-25 13:59:00,2019-02-25 16:04:00,120800,119680,40,-1120,-44800,signal_reverse,0,000
435,Short,2019-03-07 19:24:00,2019-03-11 11:05:00,117690,116650,40,1040,41600,expiration,0,000
436,Long,2019-03-18 13:59:00,2019-03-22 17:04:00,119960,119560,41,-400,-16400,signal_reverse,0,000
437,Short,2019-03-22 19:19:00,2019-03-25 16:04:00,119230,120360,38,-1130,-42940,close_opposing,0,000
438,Long,2019-03-26 13:59:00,2019-03-27 13:59:00,121560,119450,33,-2110,-69630,signal_reverse,0,000
439,Short,2019-03-28 16:49:00,2019-04-08 17:04:00,118870,121520,40,-2650,-106000,close_opposing,0,000
440,Long,2019-04-09 13:59:00,2019-04-18 16:04:00,122720,123820,47,1100,51700,signal_reverse,0,000
441,Long,2019-04-22 13:59:00,2019-04-24 13:59:00,125500,124660,54,-840,-45360,signal_reverse,0,000
442,Short,2019-04-26 19:19:00,2019-05-03 16:49:00,122340,122550,36,-210,-7560,signal_reverse,0,000
443,Short,2019-05-06 16:49:00,2019-05-08 18:19:00,121560,121820,38,-260,-9880,signal_reverse,0,000
444,Short,2019-05-08 19:24:00,2019-05-16 13:59:00,121080,123670,36,-2590,-93240,close_opposing,0,000
445,Long,2019-05-17 13:59:00,2019-05-17 15:04:00,123380,122930,36,-450,-16200,signal_reverse,0,000
446,Long,2019-05-20 13:59:00,2019-05-29 13:59:00,123380,124670,37,1290,47730,signal_reverse,0,000
447,Long,2019-05-29 16:04:00,2019-05-29 17:04:00,125020,124360,39,-660,-25740,signal_reverse,0,000
448,Long,2019-05-30 13:59:00,2019-05-30 16:04:00,126280,126470,32,190,6080,signal_reverse,0,000
449,Long,2019-06-03 13:59:00,2019-06-10 11:00:00,128620,128720,23,100,2300,expiration,0,000
450,Long,2019-06-18 13:59:00,2019-06-24 13:59:00,131110,136190,26,5080,132080,signal_reverse,0,000
451,Long,2019-07-01 13:59:00,2019-07-08 13:59:00,137370,137500,30,130,3900,signal_reverse,0,000
452,Long,2019-07-08 16:04:00,2019-07-09 13:59:00,137730,137650,43,-80,-3440,signal_reverse,0,000
453,Long,2019-07-10 18:04:00,2019-07-11 15:04:00,138770,138320,43,-450,-19350,signal_reverse,0,000
454,Short,2019-07-16 16:49:00,2019-07-19 16:49:00,135950,135920,40,30,1200,signal_reverse,0,000
455,Long,2019-08-30 13:59:00,2019-09-09 10:59:00,129260,134490,39,5230,203970,expiration,0,000
456,Short,2019-09-27 19:19:00,2019-10-01 19:19:00,133200,131910,40,1290,51600,signal_reverse,0,000
457,Long,2019-10-11 13:59:00,2019-10-11 16:04:00,133980,133420,37,-560,-20720,signal_reverse,0,000
458,Long,2019-10-16 13:59:00,2019-10-29 18:04:00,133580,141340,39,7760,302640,signal_reverse,0,000
459,Short,2019-11-25 16:49:00,2019-11-25 18:19:00,144740,145130,36,-390,-14040,signal_reverse,0,000
460,Short,2019-11-26 16:49:00,2019-12-04 19:19:00,144070,142340,40,1730,69200,signal_reverse,0,000
461,Long,2019-12-18 13:59:00,2019-12-27 13:59:00,150950,155210,44,4260,187440,signal_reverse,0,000
462,Short,2020-01-27 16:49:00,2020-01-30 16:49:00,154850,155740,22,-890,-19580,signal_reverse,0,000
463,Short,2020-02-18 16:49:00,2020-03-10 10:44:00,152170,108080,36,44090,1587240,expiration,0,000
464,Long,2020-04-02 13:59:00,2020-04-15 13:59:00,98740,107180,12,8440,101280,signal_reverse,0,000
465,Long,2020-04-28 13:59:00,2020-04-30 20:54:00,110930,108640,18,-2290,-41220,close_opposing,0,000
466,Long,2020-05-04 17:04:00,2020-05-08 15:04:00,109620,110930,14,1310,18340,signal_reverse,0,000
467,Long,2020-05-08 16:04:00,2020-05-12 15:04:00,112200,112610,19,410,7790,signal_reverse,0,000
468,Long,2020-05-18 13:59:00,2020-05-29 13:59:00,114290,121150,17,6860,116620,signal_reverse,0,000
469,Long,2020-06-01 13:59:00,2020-06-08 10:59:00,123880,129200,14,5320,74480,expiration,0,000
470,Long,2020-06-23 15:04:00,2020-06-23 16:04:00,125440,125170,20,-270,-5400,signal_reverse,0,000
471,Short,2020-06-26 16:49:00,2020-07-09 16:04:00,122690,123630,28,-940,-26320,close_opposing,0,000
472,Short,2020-07-13 16:49:00,2020-07-20 18:04:00,122160,123190,26,-1030,-26780,close_opposing,0,000
473,Long,2020-07-21 13:59:00,2020-07-30 13:59:00,126410,123880,28,-2530,-70840,signal_reverse,0,000
474,Long,2020-08-05 13:59:00,2020-08-07 15:04:00,128410,127110,27,-1300,-35100,signal_reverse,0,000
475,Long,2020-08-07 16:04:00,2020-08-07 17:04:00,127530,126680,26,-850,-22100,signal_reverse,0,000
476,Long,2020-08-10 13:59:00,2020-08-10 15:04:00,127450,127310,26,-140,-3640,signal_reverse,0,000
477,Long,2020-08-11 13:59:00,2020-08-21 16:49:00,129550,125860,30,-3690,-110700,close_opposing,0,000
478,Short,2020-08-25 19:24:00,2020-08-27 16:49:00,126290,126350,30,-60,-1800,signal_reverse,0,000
479,Short,2020-08-28 19:19:00,2020-09-08 10:44:00,126660,121290,31,5370,166470,expiration,0,000
480,Short,2020-10-14 19:24:00,2020-10-14 20:09:00,115300,115420,35,-120,-4200,signal_reverse,0,000
481,Short,2020-10-15 16:49:00,2020-10-23 13:59:00,113170,116070,38,-2900,-110200,close_opposing,0,000
482,Short,2020-10-26 20:49:00,2020-11-05 18:04:00,113910,116780,30,-2870,-86100,close_opposing,0,000
483,Long,2020-11-06 13:59:00,2020-11-25 13:59:00,115810,129480,18,13670,246060,signal_reverse,0,000
484,Long,2020-12-29 17:04:00,2020-12-30 17:04:00,139930,138380,36,-1550,-55800,signal_reverse,0,000
485,Long,2021-01-04 13:59:00,2021-01-19 13:59:00,143490,148130,24,4640,111360,signal_reverse,0,000
486,Short,2021-01-25 16:49:00,2021-01-27 16:49:00,141790,139320,20,2470,49400,signal_reverse,0,000
487,Long,2021-02-08 13:59:00,2021-02-19 13:59:00,145300,145620,24,320,7680,signal_reverse,0,000
488,Long,2021-02-19 18:04:00,2021-02-20 13:59:00,147170,146520,19,-650,-12350,signal_reverse,0,000
489,Short,2021-02-26 16:49:00,2021-03-03 12:59:00,141980,147630,15,-5650,-84750,close_opposing,0,000
490,Short,2021-03-19 15:19:00,2021-03-24 13:44:00,145930,141280,16,4650,74400,signal_reverse,0,000
491,Long,2021-04-01 10:59:00,2021-04-01 13:59:00,146860,145170,29,-1690,-49010,signal_reverse,0,000
492,Short,2021-04-05 13:44:00,2021-04-09 13:44:00,143460,140020,34,3440,116960,signal_reverse,0,000
