iter	MAE
1500	0.01978314126
1501	0.01977760806
1502	0.01977455266
1503	0.01977119462
1504	0.01976715286
1505	0.01976573384
1506	0.01975396156
1507	0.01974900911
1508	0.01974873003
1509	0.01974554205
1510	0.01973285431
1511	0.01972261235
1512	0.0197180486
1513	0.01971280694
1514	0.01971211446
1515	0.019704626
1516	0.01969401667
1517	0.01968867383
1518	0.01968188532
1519	0.01967965361
1520	0.01967451639
1521	0.01966592694
1522	0.0196466499
1523	0.01964280587
1524	0.01963289802
1525	0.0196274238
1526	0.01962347412
1527	0.01961643494
1528	0.01961523155
1529	0.01961013281
1530	0.01960615864
1531	0.01960227663
1532	0.01960103447
1533	0.01958877695
1534	0.01958772672
1535	0.01958622167
1536	0.01957915966
1537	0.01957616409
1538	0.01957483757
1539	0.01956570832
1540	0.01956449581
1541	0.0195570636
1542	0.01955608803
1543	0.019550282
1544	0.01954570801
1545	0.01953898698
1546	0.01953703525
1547	0.01953543378
1548	0.01952427284
1549	0.01951540932
1550	0.01950805328
1551	0.01950604891
1552	0.01950531814
1553	0.01950040656
1554	0.01949229026
1555	0.0194918909
1556	0.01947885744
1557	0.01947100469
1558	0.01946299539
1559	0.01945741489
1560	0.01945051819
1561	0.01944957248
1562	0.01944811958
1563	0.01944561391
1564	0.0194421002
1565	0.01943976812
1566	0.01943863052
1567	0.01943503998
1568	0.01943424084
1569	0.01943277027
1570	0.01943095979
1571	0.01942523913
1572	0.0194247287
1573	0.01942116305
1574	0.01942101756
1575	0.01941772925
1576	0.0194175454
1577	0.01941662148
1578	0.01941558636
1579	0.01941512711
1580	0.01941419497
1581	0.01941054799
1582	0.01940981711
1583	0.01940178163
1584	0.01939981326
1585	0.01939845858
1586	0.01939558219
1587	0.01938907339
1588	0.01938315298
1589	0.01938284729
1590	0.01938244419
1591	0.01937898904
1592	0.01937751045
1593	0.0193699799
1594	0.01936412817
1595	0.01936192547
1596	0.01936101168
1597	0.01935348908
1598	0.01934837091
1599	0.01934767812
1600	0.01934595409
1601	0.01934136976
1602	0.01933542942
1603	0.01933314468
1604	0.01932917024
1605	0.01932063975
1606	0.01931879085
1607	0.01931823441
1608	0.01931396616
1609	0.019309302
1610	0.01930471639
1611	0.01930316516
1612	0.0193022307
1613	0.01929829681
1614	0.01929355955
1615	0.0192831455
1616	0.01927717241
1617	0.0192762221
1618	0.01927415263
1619	0.01927392236
1620	0.01926974016
1621	0.01926791757
1622	0.01926403595
1623	0.0192631663
1624	0.01926201936
1625	0.01925977162
1626	0.01925492616
1627	0.01925136275
1628	0.0192510088
1629	0.01924818049
1630	0.01924569246
1631	0.01924285543
1632	0.0192365084
1633	0.01923470452
1634	0.01923066458
1635	0.01922666514
1636	0.01922472814
1637	0.01922046985
1638	0.01921661123
1639	0.01921192226
1640	0.01921090473
1641	0.01920821477
1642	0.01920764475
1643	0.0192044058
1644	0.01920174575
1645	0.01919876825
1646	0.0191959719
1647	0.01919456046
1648	0.01918988645
1649	0.01918760732
1650	0.01918641884
1651	0.01918493635
1652	0.01917952689
1653	0.0191747476
1654	0.01917203123
1655	0.01916638353
1656	0.01916628426
1657	0.01916562493
1658	0.01916455105
1659	0.01915806719
1660	0.0191565325
1661	0.01915500713
1662	0.01915489542
1663	0.01915413048
1664	0.01915107
1665	0.01915045623
1666	0.01914892293
1667	0.01914321698
1668	0.01914061469
1669	0.01912928486
1670	0.0191271941
1671	0.01912421409
1672	0.01912239578
1673	0.01911756558
1674	0.01911043413
1675	0.01911015826
1676	0.01910556998
1677	0.01910353649
1678	0.01909809897
1679	0.01909657827
1680	0.01909408308
1681	0.01909169279
1682	0.01908885008
1683	0.019088261
1684	0.01908339925
1685	0.01908243926
1686	0.01907193214
1687	0.01906869741
1688	0.0190672306
1689	0.01905410268
1690	0.01905259169
1691	0.01905165223
1692	0.01904996189
1693	0.01904679485
1694	0.01904247756
1695	0.01903955314
1696	0.01903528205
1697	0.01903186156
1698	0.01903104563
1699	0.01902960507
1700	0.01902877045
1701	0.01902078825
1702	0.01901810226
1703	0.01901781325
1704	0.01901444549
1705	0.01901142449
1706	0.01901106521
1707	0.01901035217
1708	0.01900926391
1709	0.0190073181
1710	0.01900346668
1711	0.0189973297
1712	0.01899554165
1713	0.01899456168
1714	0.0189889213
1715	0.01898420838
1716	0.01898389553
1717	0.01898240648
1718	0.01898007608
1719	0.01897953704
1720	0.01897808644
1721	0.01897758491
1722	0.01897171148
1723	0.01896681949
1724	0.01896322787
1725	0.01896195395
1726	0.01896084134
1727	0.01895793503
1728	0.01895533471
1729	0.01895069514
1730	0.01894881604
1731	0.01894791567
1732	0.01894554448
1733	0.01894495096
1734	0.01894345221
1735	0.01894234225
1736	0.01893392614
1737	0.01892901373
1738	0.01892648664
1739	0.01892575745
1740	0.01892313748
1741	0.01892096891
1742	0.01891668843
1743	0.01891401304
1744	0.01890581826
1745	0.01890536832
1746	0.01890286832
1747	0.01890205786
1748	0.01889809204
1749	0.01889445855
1750	0.01889258956
1751	0.01888900206
1752	0.01888388205
1753	0.01888370268
1754	0.01887710627
1755	0.01887421011
1756	0.01887282128
1757	0.01886237286
1758	0.01886122481
1759	0.01885937361
1760	0.01885397634
1761	0.01885201383
1762	0.01885033355
1763	0.01884982265
1764	0.01884869715
1765	0.01884430627
1766	0.01884009827
1767	0.01883838467
1768	0.01883754724
1769	0.01883337203
1770	0.01883235207
1771	0.01882975401
1772	0.0188271198
1773	0.01882572756
1774	0.01882564248
1775	0.01882456425
1776	0.01881867178
1777	0.01881637383
1778	0.01881524383
1779	0.01881304554
1780	0.01880212548
1781	0.01879837102
1782	0.01879794595
1783	0.01879572727
1784	0.01879135077
1785	0.01878974144
1786	0.01878721567
1787	0.01878619969
1788	0.01878362976
1789	0.01877989047
1790	0.0187794887
1791	0.0187762352
1792	0.01877410963
1793	0.01877182076
1794	0.01876905492
1795	0.01876255091
1796	0.01876087448
1797	0.01876023789
1798	0.01875534246
1799	0.01875304028
1800	0.01875231325
1801	0.0187520596
1802	0.01875066372
1803	0.01874860954
1804	0.01874362593
1805	0.0187432296
1806	0.01874158776
1807	0.01873724728
1808	0.01873719633
1809	0.01873649257
1810	0.01873575144
1811	0.01873139377
1812	0.01872643103
1813	0.01872422733
1814	0.01872383868
1815	0.01871551198
1816	0.01871346766
1817	0.01871212165
1818	0.01870991068
1819	0.01870644878
1820	0.01870566381
1821	0.01869775472
1822	0.01869490263
1823	0.01869011534
1824	0.01868552329
1825	0.01867944462
1826	0.01867742499
1827	0.01867704159
1828	0.01867532529
1829	0.01867350207
1830	0.01867213188
1831	0.01866658123
1832	0.01866203833
1833	0.01866161865
1834	0.01866115799
1835	0.0186583357
1836	0.01865745719
1837	0.0186566841
1838	0.01865408603
1839	0.0186527477
1840	0.01864749143
1841	0.01864502004
1842	0.01864450742
1843	0.01864374314
1844	0.01863929433
1845	0.01863068063
1846	0.01862663659
1847	0.01862569177
1848	0.01862373596
1849	0.01862339284
1850	0.01862285493
1851	0.01862236799
1852	0.0186208099
1853	0.01861848797
1854	0.01861510951
1855	0.0186148256
1856	0.01861278203
1857	0.01861197709
1858	0.0186064692
1859	0.01860480643
1860	0.01860353393
1861	0.01859599654
1862	0.01859365114
1863	0.01859272794
1864	0.01859117312
1865	0.01858889453
1866	0.0185740242
1867	0.01857125378
1868	0.01857009368
1869	0.01856633675
1870	0.01856506544
1871	0.01856327577
1872	0.01854895241
1873	0.0185242623
1874	0.01852270056
1875	0.01851755762
1876	0.01851054108
1877	0.01851020298
1878	0.01850474361
1879	0.01850450906
1880	0.01850365369
1881	0.01850338365
1882	0.01849753618
1883	0.01849590924
1884	0.01849425367
1885	0.01849368633
1886	0.0184907679
1887	0.01848769124
1888	0.01848498455
1889	0.01847537234
1890	0.01847077701
1891	0.01846965268
1892	0.01846878018
1893	0.0184673344
1894	0.01846683456
1895	0.01846267941
1896	0.018462543
1897	0.018458561
1898	0.01845545321
1899	0.01845250043
1900	0.01844771504
1901	0.01844526628
1902	0.01844238569
1903	0.01844195075
1904	0.01843732279
1905	0.01843637304
1906	0.01842354201
1907	0.01841876227
1908	0.018416455
1909	0.01841380591
1910	0.01840587464
1911	0.01840382439
1912	0.01839798809
1913	0.0183905131
1914	0.01838922329
1915	0.01838580924
1916	0.01838519526
1917	0.01838428031
1918	0.01838254705
1919	0.0183822968
1920	0.01838187479
1921	0.01838023315
1922	0.01837633927
1923	0.018375943
1924	0.01837539486
1925	0.01836906506
1926	0.01836720162
1927	0.01836621008
1928	0.01836542632
1929	0.01836375477
1930	0.01836189551
1931	0.01836094413
1932	0.01835511114
1933	0.01834750943
1934	0.01834267197
1935	0.01833976149
1936	0.01833777314
1937	0.01833530519
1938	0.01833042848
1939	0.01832857895
1940	0.01832465034
1941	0.01832112798
1942	0.01831551026
1943	0.01831327857
1944	0.01831198874
1945	0.01830889126
1946	0.01830867252
1947	0.01830615624
1948	0.01830361789
1949	0.01830263041
1950	0.01829856551
1951	0.01829610189
1952	0.01829507163
1953	0.01829440409
1954	0.01828269629
1955	0.01828208407
1956	0.01828029276
1957	0.01827967816
1958	0.01827333506
1959	0.01827110718
1960	0.01826840218
1961	0.01826752062
1962	0.01826522045
1963	0.01826035652
1964	0.01825952384
1965	0.01825930941
1966	0.01825627117
1967	0.01825582995
1968	0.01825421601
1969	0.018254125
1970	0.01825222513
1971	0.01825025775
1972	0.01824886872
1973	0.01824877548
1974	0.01824764399
1975	0.01823921378
1976	0.01823813497
1977	0.01823792466
1978	0.01823645035
1979	0.01823547414
1980	0.0182327621
1981	0.01823196428
1982	0.01823119202
1983	0.01822621732
1984	0.01822440587
1985	0.01822312528
1986	0.01822224954
1987	0.0182201211
1988	0.01821900557
1989	0.01821646532
1990	0.0182161521
1991	0.01821413795
1992	0.01821368779
1993	0.01820864403
1994	0.01820544923
1995	0.01820204339
1996	0.01820170967
1997	0.01819834891
1998	0.01819761427
1999	0.01819213114
