hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
15,4,1,4,936627.0,1830.0,26.26787880553427,-0.006056018168054456,0.027731186402773167,891.0,0.0015334063526835084,0.0003281916639317206,0.0029615004935834577,0,2016-04-26 15:04:00,train,-6400.0,0
13,59,2,4,844174.0,2820.0,26.627118549754673,0.021325209444021276,0.020991951272569143,1480.0,-0.0023564695801199242,-0.005339598462195672,-0.0036371416345742924,0,2016-04-27 13:59:00,train,-800.0,0
15,4,2,4,844174.0,2820.0,26.627118549754673,0.021325209444021276,0.020991951272569143,1069.0,0.0016127298139985147,0.000214730513205863,-0.005126014523707867,0,2016-04-27 15:04:00,train,-19200.0,0
15,4,3,4,978028.0,2770.0,27.052548230301444,-0.005859166932992488,-0.014051769677760118,546.0,0.0022471910112360494,0.00021358393848780466,0.0010688328345447307,1,2016-04-28 15:04:00,train,37440.0,1
13,59,2,5,857835.0,2510.0,28.970078340719216,0.000316957210776625,0.023899643127500703,400.0,-0.00010978153474583419,0.0027523945832874652,-0.0017536168347216385,0,2016-05-04 13:59:00,train,-47120.0,0
15,4,0,5,1018674.0,1860.0,20.012390734973625,-0.010330578512396715,0.005413168360583365,556.0,0.0005352172982231451,0.0033276084156290686,0.005919070167886398,1,2016-05-16 15:04:00,train,-38500.0,0
13,59,3,5,1001861.0,2230.0,19.01238691046275,-0.019692707206232396,-0.013609145345672258,985.0,-0.0014515408664582674,0.0022413986327467494,-0.0018973214285714635,0,2016-05-19 13:59:00,train,-52800.0,0
15,4,3,5,867011.0,1940.0,14.777511926242887,0.018895348837209225,0.005849889624724103,1507.0,0.00010752688172033231,0.003993955094991453,0.010648701510377112,1,2016-05-26 15:04:00,train,-70680.0,0
15,4,0,5,797402.0,1770.0,14.954417748089083,0.002629560644242357,0.03179614387191343,212.0,-0.001415967759503367,-0.00010906314756242708,0.004712328767123353,1,2016-05-30 15:04:00,train,-8960.0,0
15,4,1,5,426966.0,1780.0,15.090709586310226,0.007430881870833739,0.048805460750853236,793.0,-0.0003274036887481735,0.0008741258741258306,-0.002395992158571114,1,2016-05-31 15:04:00,train,-14700.0,0
13,59,2,6,837649.0,3200.0,14.381300792641712,-0.029504284629569333,0.0003354203935599376,293.0,-0.0012372061635361753,-0.0011248593925758943,-0.0006752194463200967,0,2016-06-01 13:59:00,train,-112800.0,0
15,4,0,6,1038248.0,2770.0,12.440434251914146,0.02128138723116768,-0.008851491640257891,505.0,0.00043558749863881197,0.0027286618642217153,0.0009806057964698578,1,2016-06-06 15:04:00,train,158000.0,1
13,59,4,6,857506.0,3760.0,11.275689482925332,0.03916507687128279,0.06326788379836956,515.0,0.0002283887175973387,-0.0011403808872163523,0.0009141812364301671,0,2016-06-24 13:59:00,train,-73260.0,0
16,24,4,7,808865.0,1830.0,10.621662375059985,-0.0027505776213004873,-0.021166306695464376,1024.0,-0.0005474652359575005,0.0036283672347443563,0.009957955299845,1,2016-07-01 16:24:00,train,-53360.0,0
13,59,2,7,662347.0,1930.0,9.231468684143666,-0.012722923010004328,0.0174829093354254,2093.0,-0.0006728720421665946,-0.006909617742115182,-0.006245120999219367,0,2016-07-06 13:59:00,train,-87200.0,0
15,4,3,7,781843.0,2270.0,9.287056327269363,0.00440577156074462,0.003300693145560585,695.0,0.0007661996497372314,0.0015335743235842525,-0.0038134669862714965,1,2016-07-07 15:04:00,train,-46240.0,0
13,59,4,7,876232.0,2810.0,8.969049577484048,-0.018094089264173663,-0.012135922330097082,743.0,0.00011122233344451615,0.0016709368385874335,0.0039075583342635944,0,2016-07-08 13:59:00,train,-56400.0,0
15,4,0,7,901015.0,2840.0,8.581377503715496,0.02378825106097837,-0.0014161220043572564,342.0,-0.0008667388949079591,0.0008682439765574923,0.00021691973969639733,1,2016-07-11 15:04:00,train,79380.0,1
18,4,2,7,702817.0,2580.0,12.589021708053172,-0.01581850348631486,0.003927813163481897,1938.0,0.003801879818354559,0.012139282291555809,0.01451595687906937,1,2016-07-20 18:04:00,train,-26400.0,0
15,4,3,7,759782.0,1750.0,12.617525917661053,0.0012689013429205698,0.006483843537415046,1186.0,-0.002427953129948257,-0.0011626677941021235,0.002439800572822781,0,2016-07-21 15:04:00,train,-26000.0,0
13,59,4,7,650173.0,1450.0,12.643994112295793,-0.007075720773048855,-0.021847690387016283,142.0,0.00031813361611887636,0.0018054375531011413,0.001061233152923613,0,2016-07-22 13:59:00,train,82000.0,1
13,59,2,8,777706.0,1880.0,12.76064392015194,-0.009539473684210487,-0.022402597402597424,229.0,-0.0014417211933015484,-0.0025479118200952833,-0.0007768283209410587,0,2016-08-03 13:59:00,train,-65200.0,0
15,4,0,8,681556.0,930.0,11.415601074020211,0.003973794436687772,0.004837149306675226,874.0,0.0001055074910318865,0.0009503695881731833,0.0008446837715130329,1,2016-08-08 15:04:00,train,-86640.0,0
16,4,3,8,689459.0,1990.0,11.995736780765647,-0.00959611937150695,0.023093681917211395,1216.0,0.0034129692832765013,0.004591564335290954,-0.0020154874297231284,1,2016-08-11 16:04:00,train,97920.0,1
15,4,0,8,545597.0,1480.0,17.944681013969394,-0.008331619008434488,0.011965991392883346,1071.0,0.0005237247302818382,0.0009430996541968106,-0.00010467915837952813,0,2016-08-22 15:04:00,train,-53200.0,0
15,4,1,8,531228.0,1410.0,17.799798418828317,-0.007260657608131882,-0.015430511264273195,841.0,0.0009301364200082762,0.0064428972253975925,0.007909251743157375,0,2016-08-23 15:04:00,train,4400.0,1
13,59,3,9,508826.0,1450.0,20.566185710430698,-0.009097563526090147,-0.009925817573921192,360.0,-0.00021019442984759884,0.0017902274641954374,-0.00031525851197977683,0,2016-09-01 13:59:00,train,-94800.0,0
15,4,0,9,745096.0,2780.0,20.109704892479467,0.023809523809523725,0.008863399374348324,246.0,0.0004104247896572488,0.0,-0.001638337087855879,1,2016-09-05 15:04:00,train,255680.0,1
13,59,0,9,760309.0,1700.0,19.359996525204693,-0.012195121951219523,-0.023697650663942804,625.0,-0.00010417751849145507,0.0,0.0018789144050104234,0,2016-09-19 13:59:00,train,-30400.0,0
13,59,1,9,606367.0,1450.0,18.038396063592963,0.005126595522075839,-0.023381112127681236,176.0,0.0,0.0005244388504299646,0.0006293926361060631,0,2016-09-20 13:59:00,train,-75600.0,0
15,4,3,9,770796.0,2020.0,16.663833248239957,0.019997927675888594,0.02691424994784053,1691.0,-0.00010094891984657739,0.0009094583670170575,0.0012129788739512204,1,2016-09-22 15:04:00,train,-25080.0,0
16,4,4,9,627403.0,1790.0,17.234446272645638,0.010260056887444025,0.02780074410913591,597.0,-0.0003035515531720767,0.0008103727714747766,-0.004333366925325044,1,2016-09-23 16:04:00,train,-12240.0,0
15,4,3,9,929984.0,2620.0,16.977434055831964,0.021145555327448218,0.010564811052417689,1912.0,-0.003319251659625877,-0.003018412315122232,-0.0032189920531133787,1,2016-09-29 15:04:00,train,-65520.0,0
15,4,4,9,812023.0,1580.0,17.401224562622282,-0.0067350221149979905,-0.0064353946706887655,1031.0,-0.0008144980655671041,-0.00040741495212870404,0.002349096108671178,0,2016-09-30 15:04:00,train,-20400.0,0
15,4,0,10,650619.0,1470.0,17.37966215810276,-0.003946968930270245,0.0043882028778445825,146.0,0.0,-0.0018990504747625758,-0.001998800719568261,1,2016-10-03 15:04:00,train,-53120.0,0
19,19,2,10,666341.0,1770.0,18.366103940958098,-0.01209153592485257,0.014781359063847255,416.0,0.0038271729277872257,0.007378209015564963,0.008805668016194312,1,2016-10-05 19:19:00,train,-17760.0,0
16,4,4,10,532356.0,1800.0,19.577599208514822,0.013922518159806385,0.017103532031170987,2050.0,0.004909819639278501,0.008649301015789979,0.006220527741547022,1,2016-10-07 16:04:00,train,-63960.0,0
15,4,0,10,775768.0,1420.0,20.374146342481836,-0.007363184079602014,0.01361511887827671,843.0,0.0014995501349595042,0.00019968051118213204,0.0019001900190018794,1,2016-10-10 15:04:00,train,-34960.0,0
13,59,3,10,600131.0,1750.0,23.41046946812189,-0.010168477719070923,0.0017150928167877222,456.0,-0.0005070479667376171,-0.0005070479667376171,0.0006091370558376497,0,2016-10-13 13:59:00,train,-20000.0,0
15,4,1,10,498479.0,910.0,18.45135664366134,0.006068574896328505,0.019577695776957782,635.0,-0.0002982996917569869,0.0019932230416583874,0.005198960207958514,1,2016-10-25 15:04:00,train,-52000.0,0
13,59,0,10,534876.0,1110.0,17.710681037019587,-0.0067615299222928416,-0.004551431172246434,134.0,0.00020321072952644847,-0.0016227180527383922,-0.00192639156443275,0,2016-10-31 13:59:00,train,-29600.0,0
15,4,3,11,1201152.0,6280.0,15.296163792379842,0.021511985248924503,0.010743969187107183,1724.0,-0.0009812579727210835,0.00039304313648425016,0.001180057036090032,1,2016-11-10 15:04:00,train,-104720.0,0
13,59,0,11,810666.0,2600.0,14.961800899246699,-0.006490213974241987,0.015233160621761721,605.0,-0.0009330292349160052,-0.0017609281126993448,-0.0017609281126993448,0,2016-11-14 13:59:00,train,-47600.0,0
13,59,2,11,862731.0,3260.0,15.612903690130896,0.02813852813852824,0.021819299323909025,560.0,0.00040580298265191495,0.001015125367982872,-0.004643181588775636,0,2016-11-16 13:59:00,train,-30800.0,0
15,4,3,11,836573.0,2490.0,15.071380577836742,-0.009423558897243112,-0.00912555154432415,670.0,0.0013070581138145965,0.0021131012276112138,0.006773150020218388,1,2016-11-17 15:04:00,train,-16820.0,0
16,0,0,11,531415.0,1150.0,14.101612147144431,0.001208702659145855,0.014596304991323805,179.0,-0.0001981178801386818,9.908838684102861e-05,0.001985505807604593,1,2016-11-21 16:00:00,train,5600.0,1
15,4,2,11,550515.0,1450.0,13.417356478968514,-0.005716538537354654,-0.01570884964386765,692.0,0.0019476093095724956,0.006357589984350653,0.010409506039477545,1,2016-11-30 15:04:00,train,380360.0,1
13,59,0,12,721836.0,2810.0,35.239767713228545,-0.011225116197491891,0.012572968118545136,278.0,0.0002648538889380436,0.0005298481102085084,0.0008833922261484162,0,2016-12-19 13:59:00,train,-42000.0,0
13,59,3,12,552316.0,2210.0,38.659134392765274,-0.005986969536890263,0.009297335955658959,850.0,-0.00017801513128612445,-0.0034599006387509013,-0.002486457685818344,0,2016-12-22 13:59:00,train,-18400.0,0
15,4,1,12,242068.0,1300.0,38.314202087006535,0.0058975962827272355,0.00625726289443107,1843.0,0.0014174344436570507,0.0018612071257644303,0.0020388263451822652,0,2016-12-27 15:04:00,train,-48000.0,0
18,4,3,12,441859.0,1160.0,38.62845499423595,0.0007891275756246596,0.010983170947741261,1357.0,-0.00043569187870340365,0.002534521936724321,0.005258084304618382,1,2016-12-29 18:04:00,train,-37100.0,0
16,4,4,12,447258.0,2040.0,38.99964152310739,0.006308042754511911,0.022249911000356004,244.0,0.0007830172263789681,0.0074443860571027365,0.010719620419998188,1,2016-12-30 16:04:00,train,65720.0,1
18,4,0,1,446585.0,1870.0,44.85643716283535,-0.0028845338084330097,0.023245690405711228,325.0,0.001549320020657552,0.002325781721078446,-0.0011159756202249183,1,2017-01-09 18:04:00,train,-25380.0,0
13,59,4,1,571492.0,1290.0,44.862518722787996,-0.002973914521199772,-0.004496479171969159,332.0,-0.000777269194230934,-0.004388606832458453,-0.006013745704467333,0,2017-01-13 13:59:00,train,-30800.0,0
15,4,0,1,587515.0,2520.0,43.248629375839236,-0.012868587012101584,-0.014464392070109744,354.0,0.0,-0.0025757705846999324,-0.00034420445744776096,0,2017-01-16 15:04:00,train,104400.0,1
15,4,4,1,606590.0,1430.0,30.511775573377005,0.004413673734314116,0.021834830075717626,255.0,0.00033929934684873153,0.001954120645709434,-0.0005932203389830137,1,2017-01-27 15:04:00,train,-77440.0,0
17,4,1,1,527250.0,2060.0,32.61675411151622,-0.012590229981534362,0.03211089664853484,1287.0,0.0021371174559754458,0.004455487961614324,0.004369431117203559,1,2017-01-31 17:04:00,train,-31360.0,0
19,19,2,2,577166.0,2280.0,32.18659816033836,-0.01309078544712683,0.0051948051948051965,1042.0,0.0005989048596850566,0.007494831150930414,0.002485856334647707,1,2017-02-01 19:19:00,train,0.0,0
15,4,4,2,722617.0,3340.0,32.50713378975791,0.008907159986296653,0.014992245390315295,204.0,-0.0007618725133328175,0.0003389830508475633,0.00348550539828274,1,2017-02-03 15:04:00,train,-24300.0,0
13,59,3,2,567017.0,1740.0,33.614475450397705,-0.00791961168355615,-0.002226789996574219,426.0,-0.0004317416457991774,-0.0017247326664366902,-0.0035293104932426766,0,2017-02-09 13:59:00,train,-67600.0,0
13,59,4,2,499999.0,1250.0,31.60486072232223,-0.0032356948228883242,0.0074010327022375755,482.0,-0.0010368066355624928,-0.0044773549164801585,-0.006274172754619722,0,2017-02-17 13:59:00,train,108800.0,1
13,59,1,3,596949.0,2040.0,25.694303432125828,-0.005837973774025507,-0.009042076991942705,264.0,-0.0004562460078474384,-0.0027312454479242465,-0.006890299184043491,0,2017-03-07 13:59:00,train,59600.0,1
15,4,0,3,710102.0,3160.0,28.27831022154586,0.023940058479532178,0.07101213801013095,1215.0,-0.0013547687861271696,-0.0011743450767841557,-0.0009938561619081687,1,2017-03-20 15:04:00,train,66420.0,1
16,4,1,3,613625.0,2570.0,19.993131508680605,-0.011010477712662059,-0.003221764811168759,1190.0,0.002150152302454744,0.0005366726296958113,0.006116207951070374,1,2017-03-28 16:04:00,train,-20400.0,0
15,4,3,3,562068.0,1170.0,17.604501404608506,0.005997135696383715,0.0018719914423248607,527.0,-0.0023963788053608104,0.0006231638921037064,-0.0016875388578025952,1,2017-03-30 15:04:00,train,-62320.0,0
19,19,1,4,544435.0,1200.0,15.134481836529401,0.00817316328363571,0.00781109714490924,334.0,-0.0001761493746696985,0.0021186440677967155,0.008439193390779032,1,2017-04-04 19:19:00,train,-133320.0,0
15,4,4,4,519556.0,1230.0,15.064075831265612,-0.0009628008752735617,0.007325037507722287,529.0,0.00044959985612802456,-0.0021524663677130462,-0.0003593890386343057,0,2017-04-07 15:04:00,train,127200.0,1
13,59,1,4,572036.0,3220.0,19.062933307434687,0.024191279887482375,0.009332840510072105,261.0,-0.0003714710252600284,0.0022346368715084886,-0.0022246941045606095,0,2017-04-18 13:59:00,train,-12400.0,0
13,59,3,4,761680.0,2710.0,20.064884363793567,-0.011957029425502141,-0.015451922181885847,1418.0,0.0017917766880422015,-9.412650602413919e-05,-0.000282326369282937,0,2017-04-20 13:59:00,train,-99200.0,0
15,4,0,4,663572.0,1850.0,20.857813520355208,0.004184100418409997,0.012658227848101333,203.0,0.0,-0.0013611615245009423,-0.001270532716217465,1,2017-04-24 15:04:00,train,-15600.0,0
15,4,2,5,488828.0,2020.0,14.809888069960992,0.003414809489575843,0.009949348769898725,495.0,-0.0006372906045156723,-0.00018216595318332196,-0.0009101665604805964,0,2017-05-03 15:04:00,train,-36800.0,0
13,59,4,5,505428.0,1830.0,13.61606268086446,-0.0024460953071208102,-0.013881425756761545,316.0,-0.0005507113354750182,0.0005513185702472612,9.184423218222548e-05,0,2017-05-12 13:59:00,train,-92800.0,0
15,4,1,5,532476.0,2340.0,12.413985468720483,0.01783917299423665,0.0412728123537669,2111.0,0.0017992083483266974,0.0036049026676279183,0.00469144713099956,1,2017-05-16 15:04:00,train,-2720.0,0
13,59,3,5,599250.0,1490.0,11.434025488335571,-0.011944620396344252,-0.010780938575828958,1488.0,-0.0026063483198361936,-0.001677070716481932,-0.007962225719840732,0,2017-05-18 13:59:00,train,-46800.0,0
13,59,4,5,691005.0,2670.0,14.06166196126551,-0.01516265392391103,-0.004088839327200056,358.0,-0.0001865497621490464,-0.000838926174496657,0.0015884881330592293,0,2017-05-26 13:59:00,train,118000.0,1
13,59,0,6,370105.0,1550.0,33.97200924578398,-0.00807936183268565,-0.058897729477974003,596.0,0.0007195723684210176,-0.0001027115858668326,-0.000718538287825865,0,2017-06-19 13:59:00,train,18000.0,1
16,4,0,7,468534.0,1660.0,42.52858776777914,0.016935235553730887,0.019341563786008154,308.0,0.0021339294787114937,0.005505709624796129,0.002847264592231058,1,2017-07-03 16:04:00,train,-5760.0,0
15,4,2,7,364940.0,1090.0,40.29305365558175,0.003225156218504388,0.03139571028908916,205.0,0.0002021835826930829,0.004059265272985613,0.0039573820395737425,1,2017-07-05 15:04:00,train,0.0,0
15,4,3,7,635992.0,1750.0,39.42540538731503,-0.003616636528028905,0.005474452554744547,90.0,0.0008092251669027384,-0.0011105502271580026,0.0003033060357902073,1,2017-07-06 15:04:00,train,-70300.0,0
15,4,4,7,567902.0,1310.0,38.693456888807084,-0.008368622706190765,0.00944267679359534,401.0,0.0,0.002245127053781104,0.001019264091326022,0,2017-07-07 15:04:00,train,-31600.0,0
13,59,0,7,548689.0,1310.0,38.20214494150014,0.00010167768174884628,-0.007266855066612843,630.0,-0.004456147457970405,-0.0037498733150906904,-0.009771330714213766,0,2017-07-10 13:59:00,train,-32800.0,0
13,59,1,7,590889.0,1540.0,37.084048268596405,0.010166734444896353,0.0014110058455956143,160.0,0.00030447579417436366,0.000710732054015617,0.001219016659894434,0,2017-07-11 13:59:00,train,-71600.0,0
15,4,2,7,527369.0,1750.0,35.907467885063376,0.0034219001610305,0.0016073940124572417,527.0,-0.00039777247414474193,0.0016940707523667164,0.003995205753096309,1,2017-07-12 15:04:00,train,53320.0,1
15,4,0,7,499489.0,2030.0,27.779218579960716,-0.012223291626563992,-0.011747713047664865,631.0,-0.002564102564102555,-0.007750416952810757,-0.0017765495459929337,0,2017-07-24 15:04:00,train,-20000.0,0
13,59,0,7,507141.0,1840.0,20.796493579572974,-0.009949278189621547,-0.01101042580142264,1010.0,0.0013962301785179765,0.0013962301785179765,0.004401320396118846,0,2017-07-31 13:59:00,train,-69600.0,0
15,4,2,8,497119.0,1420.0,19.91845933870092,-0.0033490937746256666,-0.007941955093636599,2117.0,-0.0007893438579180678,-0.0027572624322993455,-0.0030517818468202007,0,2017-08-02 15:04:00,train,-52800.0,0
16,4,0,8,468786.0,1300.0,16.887799205396053,0.0068661108386463,0.011330049261083719,788.0,0.0,0.00164712721635496,0.005348633667217717,1,2017-08-07 16:04:00,train,-13500.0,0
15,4,1,8,459712.0,1130.0,15.940295511433415,0.00798830979055043,0.0192080378250592,2303.0,0.0007681228996638811,0.0012487992315082241,0.002115181232573704,1,2017-08-08 15:04:00,train,-121920.0,0
13,59,4,8,551858.0,1890.0,15.240938987151111,-0.014618195806885947,0.00500245218244233,167.0,-0.000886786875554213,0.0006908121977695636,0.0016793440679641058,0,2017-08-11 13:59:00,train,-60000.0,0
19,19,2,8,367496.0,1000.0,10.542838518476305,0.0064009310445156675,0.006205759720740778,244.0,-0.0006709479536087803,0.001633202036698922,0.003658067000384957,1,2017-08-23 19:19:00,train,745000.0,1
15,4,3,9,431792.0,1930.0,22.39445657485095,0.015197290121761409,0.029428147047901865,1440.0,-0.0019655141606360615,0.002332884701659932,0.0030528867738170984,0,2017-09-07 15:04:00,train,-2800.0,0
13,59,1,9,72473.0,1470.0,33.023398428274355,-0.0044822949350067365,-0.008482142857142883,65.0,-0.0009910802775024985,0.0007220216606498298,0.0009026900162483198,0,2017-09-19 13:59:00,train,-35200.0,0
15,4,0,9,364091.0,820.0,34.22807694991144,0.0005362888809439248,0.0034961900493053477,169.0,-0.00017706949977869257,0.0016852935958844295,0.0031089003375377455,1,2017-09-25 15:04:00,train,-28000.0,0
15,4,1,9,416800.0,1690.0,35.32851027502509,0.01134536358763616,0.01945069788383602,1281.0,-0.00043925151541768237,-0.001667105378608369,-0.0010535557506584636,1,2017-09-26 15:04:00,train,-79120.0,0
16,4,4,9,449242.0,1520.0,38.251040244042954,0.0011577166265919203,0.004826599928494879,855.0,0.0005299885169154361,0.0047902066885479044,0.004166666666666652,1,2017-09-29 16:04:00,train,-19740.0,0
15,4,0,10,375054.0,1600.0,38.976945207272216,0.008539405799679711,0.012864034304091554,285.0,0.0005315850093028374,-0.0011498319476384022,-0.0024732797456055167,0,2017-10-02 15:04:00,train,-1200.0,0
19,24,3,10,350000.0,1220.0,40.7630102142974,0.0038090176277791876,0.009172677887612446,97.0,-0.00017467248908298316,0.0013119916032537926,0.004210526315789442,1,2017-10-05 19:24:00,train,-108000.0,0
13,59,0,10,396703.0,1510.0,42.853456785597075,-0.008135059482155316,8.819897689194e-05,231.0,8.862105636309181e-05,0.00044326241134751143,0.00017725782150135316,0,2017-10-09 13:59:00,train,-19600.0,0
16,4,2,10,288772.0,920.0,42.59637360691092,0.0041585560077861405,0.005314908317831435,203.0,-0.00017488632388951153,0.0007877461706782274,-0.0006991784653033184,1,2017-10-11 16:04:00,train,-10000.0,0
19,24,3,10,308378.0,1100.0,42.979635251249725,0.007137192704202988,0.008648076244264002,149.0,-0.0004361859897059617,0.0021866526720895063,0.004294854939083104,1,2017-10-12 19:24:00,train,13000.0,1
18,4,2,10,356396.0,1410.0,44.96621743560292,-0.006221377343817558,0.013393250506652521,517.0,0.00017335529167028518,0.0017362618282836806,0.0021712697585547502,1,2017-10-18 18:04:00,train,-29000.0,0
13,59,3,10,358731.0,910.0,44.44907899735223,8.694896095984284e-05,0.006299212598425141,1320.0,-0.0010539258738802015,-0.0013170603213626952,-0.0013170603213626952,0,2017-10-19 13:59:00,train,86400.0,1
13,59,1,10,377955.0,1370.0,30.309441978856245,0.004995539696699414,-0.003978428078861285,628.0,-0.0006239971474416572,-0.003200853560949568,-0.004705255681818232,0,2017-10-31 13:59:00,train,-26800.0,0
15,4,1,11,534171.0,2220.0,25.948744387342913,-0.007827788649706457,-0.004995539696699414,896.0,-0.0023500739838105966,0.004205361836341348,0.005526800596543646,1,2017-11-07 15:04:00,train,-2400.0,0
15,4,1,11,551355.0,2070.0,22.462961291888057,-0.005018169233431347,0.031020261789492576,370.0,0.00043733053441785685,-0.0017455053237912521,-0.0033112582781457123,0,2017-11-14 15:04:00,train,18400.0,1
16,4,2,11,445138.0,1470.0,19.595884748957136,0.011147482969123157,0.008648839466949054,509.0,0.0008670770831527008,0.0021705157145337495,0.0028670721112076247,1,2017-11-22 16:04:00,train,7520.0,1
13,59,1,11,423287.0,1740.0,18.270045950164747,-0.008694155117500268,0.01884455454304157,392.0,0.00017455053237913631,-0.00017448961786770134,-0.0022636252829532078,0,2017-11-28 13:59:00,train,-42400.0,0
13,59,2,11,462678.0,1390.0,17.70215657736528,0.002605071205279641,0.010237116108146038,848.0,-0.0036518563603165077,-0.0014813523875915058,-0.004517418121796513,0,2017-11-29 13:59:00,train,82800.0,1
15,5,0,12,31820.0,890.0,15.402762712541616,-0.003474333362286086,0.02694235588972438,16.0,-0.00026057500217147034,-0.002253814147018085,-0.004411383098347876,1,2017-12-18 15:05:00,train,-71100.0,0
13,59,1,12,63984.0,1790.0,14.909897346063469,0.0,-0.0002614151272219978,83.0,-0.0007865070348684888,-0.0006118346298400468,-0.0014845864989957436,0,2017-12-19 13:59:00,train,-28400.0,0
15,4,0,12,279696.0,1210.0,12.079365383002926,0.009583260066819088,0.000871611609866596,333.0,0.00034746351633074823,0.000956106040851834,0.0012171796209354824,1,2017-12-25 15:04:00,train,-56000.0,0
19,19,1,12,130175.0,600.0,11.828903601063365,0.0017417051293215913,0.00261483482960001,128.0,0.0003461704889657913,0.003733935394234056,0.003908285565398684,1,2017-12-26 19:19:00,train,-23000.0,0
18,44,4,12,183600.0,790.0,12.35115570157377,-0.0005196604884808442,0.014594689643045555,7673.0,0.005269523151347544,0.004315180806075736,0.010243944786873849,1,2017-12-29 18:44:00,train,1166000.0,1
15,4,3,1,485696.0,2820.0,38.36991941756942,0.012210694333599337,0.025468952134540812,762.0,0.0016429353778750766,0.0017996870109546759,0.0036845406083412247,0,2018-01-18 15:04:00,train,-52800.0,0
15,4,1,1,438858.0,2030.0,45.50560989905899,-0.011381232579746103,-0.01023176497945899,265.0,0.0008506689351170937,0.0005411673753381585,0.0010829207920792783,1,2018-01-30 15:04:00,train,-6960.0,0
13,59,2,1,575871.0,2570.0,44.33232710385775,-0.0007048320150364606,-0.011159330440173587,556.0,-0.000702466437714655,-0.005051290021759414,-0.002959271084806425,0,2018-01-31 13:59:00,train,124400.0,1
15,4,3,2,874956.0,4220.0,32.79410426346076,0.02316539769965975,0.029502852485737474,366.0,0.002377179080824021,-0.00307352825281737,-0.0022872466282829462,1,2018-02-15 15:04:00,train,31740.0,1
15,4,3,3,549690.0,2840.0,23.96915306683438,-0.016860821581851648,0.014953714692618192,459.0,-0.0005500550055005382,-0.0026660393632870205,-0.003993735317149527,0,2018-03-01 15:04:00,train,21600.0,1
13,59,0,3,538623.0,2710.0,14.746962215029994,0.014306381610673435,-0.021250193888630364,408.0,-0.0021600000000000508,-0.0007210382951450267,-0.006293817718291961,0,2018-03-19 13:59:00,train,32400.0,1
13,59,2,3,594914.0,1980.0,13.906689599801005,-0.004848093083387184,-0.020830020671012917,594.0,0.0008970804110259856,0.00024449877750609694,-0.001545720794012384,0,2018-03-28 13:59:00,train,-76800.0,0
13,59,2,4,576167.0,1390.0,13.956839674044314,0.003723188992310833,0.006901591425787501,528.0,-0.0003269576589831624,-0.0014696276943174658,-0.003828296815182819,0,2018-04-04 13:59:00,train,-14000.0,0
13,59,4,4,542822.0,1290.0,13.161576152522795,0.00048053820278703974,-0.004145408163265252,205.0,-0.00016074586079406483,0.00024121572726532037,-0.0004017677782242046,0,2018-04-06 13:59:00,train,4000.0,1
14,6,0,4,590931.0,2770.0,13.553005380009282,-0.019692603266090347,-0.02180685358255452,3882.0,0.0026812047546698192,0.013917758698599236,-0.04592227230206647,0,2018-04-09 14:06:00,train,8260.0,1
15,4,1,4,601119.0,2900.0,30.18241462182599,0.0031665054094467404,0.01875837427422966,62.0,8.649022660445205e-05,0.00155911650064966,0.0001729954156215463,1,2018-04-24 15:04:00,train,-72800.0,0
15,4,2,4,384955.0,2410.0,29.704377886180914,-0.0007891275756247706,0.01977628635346762,303.0,-8.811349017534553e-05,-0.0028995694578684006,-0.004997807978956548,0,2018-04-25 15:04:00,train,-17600.0,0
15,4,3,4,357169.0,1900.0,29.43209584707352,-0.0023692523692523393,-0.02168488081920661,193.0,0.0008785802143735921,-8.77731940664983e-05,0.004408393581379011,0,2018-04-26 15:04:00,train,-61200.0,0
19,19,4,4,370326.0,2560.0,28.9341674278206,0.01240214618699964,-8.687342541913168e-05,176.0,-0.00043047783039174004,0.002417544465550092,0.004672897196261738,1,2018-04-27 19:19:00,train,-70200.0,0
13,59,2,5,265963.0,2500.0,26.44409856818051,-0.010863005431502759,0.006756756756756799,374.0,0.00017548477669571128,0.0009659290481207616,-0.0021883753501400482,0,2018-05-02 13:59:00,train,2000.0,1
15,4,3,5,348397.0,2660.0,26.525717542896817,-0.01638629826549287,-0.007388512622042431,409.0,0.0007911392405062223,-0.0007898894154818592,-0.004111266620014042,0,2018-05-03 15:04:00,train,-112000.0,0
15,4,3,5,416307.0,2210.0,25.63725878607102,0.007893352043501167,0.0016560620587466879,375.0,-0.00017098401299475707,0.002571795970852886,0.001627269612881177,1,2018-05-10 15:04:00,train,12500.0,1
13,59,0,5,274835.0,1670.0,16.282331640277214,-0.00204760685948302,-0.012244553284918136,397.0,-0.0014333895446880796,0.0055187637969094094,0.004069520983467578,0,2018-05-21 13:59:00,train,-1200.0,0
15,4,0,5,274835.0,1670.0,16.282331640277214,-0.00204760685948302,-0.012244553284918136,400.0,0.0011832319134550406,0.000253314194038623,0.005773475972151498,0,2018-05-21 15:04:00,train,-16400.0,0
19,19,1,5,281188.0,2600.0,15.418417038738815,0.017611353338462754,-0.0005038206398522149,52.0,-0.0005007929221266805,0.002175914302452009,0.0023436846070143957,1,2018-05-22 19:19:00,train,-148200.0,0
