tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
120,60,145,20,50,40,490,680,0.9746575947153943,0.9409808119860932,28,1,0,none,short,9.339915373765868,709,6622.0,0.5105782792665726,1.1925671745957893,113.28729281767956,-100.25655976676384,4799.0
210,45,130,125,55,190,350,520,0.9966524964176835,0.9216460873673736,17,1,1,none,short,9.337858220211162,663,6191.0,0.5158371040723982,1.1351068240839752,152.08771929824562,-144.5520504731861,4674.0
210,60,125,150,65,135,270,490,0.9525994328324708,0.9800378969058494,21,1,1,none,short,9.334795321637428,684,6385.0,0.49707602339181284,1.126205724225174,167.5794117647059,-148.36363636363637,5307.0
240,45,90,130,95,175,420,680,0.9818181379253155,1.0008744093806152,5,1,1,none,short,9.328591749644382,703,6558.0,0.5206258890469416,1.152692728585066,135.26502732240436,-127.82440476190476,2560.0
150,90,200,135,20,20,340,530,0.9550489186847475,0.9844091834814997,24,1,0,none,short,9.321063394683026,489,4558.0,0.5214723926380368,1.1517613371512285,135.65490196078431,-128.35042735042734,2325.0
210,90,155,280,50,130,280,390,0.9251247484735433,0.9529760413472984,28,1,1,none,short,9.315966386554623,595,5543.0,0.5226890756302521,1.1553662023152171,132.54019292604502,-126.51418439716312,3540.0
180,60,175,120,15,70,450,680,0.9996989322709036,0.9465438067018054,13,1,0,none,short,9.312227074235809,458,4265.0,0.5131004366812227,1.2200608843712915,100.62127659574467,-88.09545454545454,2088.0
240,120,20,185,5,130,410,600,0.9719743497560053,0.9526170589154319,8,1,0,none,short,9.303754266211604,586,5452.0,0.5409556313993175,1.341325987604082,67.58675078864353,-60.503787878787875,1807.0
240,45,270,200,30,90,400,470,0.964764313546871,0.98160999914445,5,1,1,none,short,9.303085299455535,551,5126.0,0.5263157894736842,1.1726798046151254,120.03793103448275,-114.61389961389962,4257.0
300,120,75,80,65,120,170,370,0.9433648850435452,0.9073728703847749,7,1,0,none,short,9.29891956782713,833,7746.0,0.5066026410564226,1.110313594804751,184.74881516587678,-171.68215158924207,4225.0
300,45,275,75,65,130,400,480,0.9320141709232752,0.9785112666895633,27,1,0,none,short,9.294545454545455,550,5112.0,0.5218181818181818,1.1530813918668024,134.16724738675958,-127.9463601532567,4337.0
300,120,145,45,60,80,230,320,0.9337916703963473,0.9750630851936872,19,1,0,none,short,9.291280148423006,539,5008.0,0.5120593692022264,1.1516335119750507,137.80797101449275,-127.02692307692308,2953.0
180,60,225,250,15,20,280,410,0.972221269105459,0.9709033672866133,15,1,1,none,short,9.282608695652174,460,4270.0,0.48043478260869565,1.1809628750635701,126.09049773755656,-99.98305084745763,3486.0
180,90,230,65,65,120,120,370,0.971581242848811,0.9788584954832783,8,1,0,none,short,9.28103448275862,580,5383.0,0.5189655172413793,1.1060418020999547,186.531561461794,-183.25992779783394,5719.0
120,45,135,180,95,125,430,660,0.961145092799102,0.9217769428568184,15,1,1,none,short,9.280281690140844,710,6589.0,0.5084507042253521,1.151429490715205,138.78393351800554,-125.39481268011528,2714.0
180,45,120,140,20,65,260,580,0.9869288658599218,0.9554601753683446,16,1,1,none,short,9.266487213997308,743,6885.0,0.4616419919246299,1.1247372998043337,180.9941690962099,-139.03274559193954,4990.0
120,45,285,155,35,40,350,650,0.9445685561283026,0.9169340143531098,14,1,1,none,short,9.26551724137931,580,5374.0,0.5362068965517242,1.123129797227632,157.61736334405145,-162.8544776119403,5195.0
300,60,190,60,80,185,410,510,0.9013273637717237,0.9464533338748615,20,1,1,none,short,9.263345195729537,562,5206.0,0.5124555160142349,1.1599090797395257,131.11805555555554,-119.25274725274726,3306.0
150,90,245,80,20,130,450,660,0.911282026664037,0.9438875261523677,28,1,0,none,short,9.252542372881356,590,5459.0,0.511864406779661,1.1856992210089465,115.41721854304636,-103.14736842105263,2962.0
300,90,295,75,90,155,240,650,1.0088217168960119,1.0060131861585424,5,1,1,none,short,9.24773413897281,331,3061.0,0.5317220543806647,1.1012603791061564,189.14772727272728,-196.2922077922078,3531.0
150,90,80,265,75,125,250,660,1.0058998416050706,0.9740485413269028,7,1,1,none,short,9.243992606284658,541,5001.0,0.5027726432532348,1.1063499489622322,191.2683823529412,-176.1198501872659,5225.0
240,120,175,150,10,120,390,570,0.9543951103051909,0.9310904849561988,20,1,0,none,short,9.243083003952568,506,4677.0,0.549407114624506,1.324116424116424,68.73021582733813,-64.13333333333334,1924.0
240,60,275,105,40,185,390,630,0.904989222931352,0.99673532289609,16,1,1,none,short,9.241150442477876,452,4177.0,0.504424778761062,1.139302984825746,149.83333333333334,-135.06756756756758,5255.0
240,45,150,110,50,70,480,670,0.9557470733819597,0.9173598604649851,11,1,1,none,short,9.23920265780731,602,5562.0,0.5,1.2192526017029328,102.75747508305648,-85.41414141414141,3691.0
300,90,160,185,30,160,260,390,0.9852974493876127,0.9899622095490688,8,1,0,none,short,9.233096085409253,562,5189.0,0.5409252669039146,1.1247835706040785,153.85855263157896,-164.36363636363637,7150.0
180,90,255,110,70,50,160,410,0.9538647490126235,1.0031146474086332,15,1,0,none,short,9.232273838630807,409,3776.0,0.5281173594132029,1.1122439879908446,173.22685185185185,-177.05789473684212,5617.0
300,90,170,75,65,80,200,310,0.9587099638881673,0.9980670979740783,24,1,1,none,short,9.230142566191446,491,4532.0,0.5254582484725051,1.1859739833394887,112.01937984496124,-105.03879310344827,2012.0
210,90,155,200,95,40,440,530,0.9532038607385213,0.9330808369537673,17,1,0,none,short,9.229219143576826,397,3664.0,0.47858942065491183,1.25590166224333,94.6421052631579,-70.5320197044335,2476.0
210,60,255,220,95,80,280,360,0.9957613195443069,1.0000698656227978,13,1,0,none,short,9.223175965665236,466,4298.0,0.5064377682403434,1.2616105666808692,87.82627118644068,-72.37444933920705,2644.0
150,120,135,275,15,170,350,470,0.9607117632524645,1.0098302836484885,19,1,1,none,short,9.220108695652174,368,3393.0,0.5271739130434783,1.1662990736656373,122.65979381443299,-122.17365269461078,3547.0
300,120,295,160,15,195,60,240,1.0033618866819916,0.9572361630745376,25,1,0,none,short,9.219895287958115,382,3522.0,0.4895287958115183,1.2075916538960274,109.56149732620321,-88.36458333333333,2422.0
210,90,85,155,75,115,240,450,0.9826515784258107,0.9418564307849056,25,1,1,none,short,9.218533886583678,723,6665.0,0.5048409405255878,1.1214401545105042,168.62465753424658,-155.47592067988668,4651.0
210,45,20,165,40,115,220,450,0.9388974500373164,0.9290831401066844,14,1,0,none,short,9.213149522799576,943,8688.0,0.5068928950159067,1.1372641956583562,150.5899581589958,-136.70410367170626,5111.0
150,60,165,255,50,155,170,520,0.9628498448487623,0.9190155329653433,17,1,1,none,short,9.203566121842496,673,6194.0,0.4918276374442793,1.1022517168515584,201.72205438066464,-177.64222873900295,6118.0
300,120,110,205,40,135,280,660,0.9962687110927091,0.9118269530927147,23,1,1,none,short,9.2,580,5336.0,0.506896551724138,1.1323379876491158,155.29591836734693,-142.47703180212014,3128.0
300,45,255,155,10,145,390,570,1.0063383715757412,0.9515181988377999,10,1,0,none,short,9.195845697329377,337,3099.0,0.5311572700296736,1.1337043748382087,146.79888268156424,-148.57692307692307,2880.0
300,45,290,70,65,85,130,370,0.9025765425574976,0.951193426781289,17,1,1,none,short,9.185185185185185,702,6448.0,0.4700854700854701,1.115574196555,188.6030303030303,-150.3800539083558,6686.0
210,120,55,260,55,195,220,410,0.9196014821253551,0.9003682989725008,27,1,1,none,short,9.184770436730123,893,8202.0,0.5319148936170213,1.119069740433192,162.2863157894737,-165.58653846153845,4413.0
180,60,260,250,30,70,150,230,0.9353296580513619,0.9401544268561722,18,1,0,none,short,9.181488203266788,551,5059.0,0.484573502722323,1.2948650696508714,83.2059925093633,-61.71582733812949,1643.0
120,45,75,180,25,105,160,470,0.9841125320246418,0.9647987351498364,6,1,0,none,short,9.179487179487179,897,8234.0,0.4927536231884058,1.1228386865778521,170.28280542986425,-147.64537444933922,6114.0
210,90,130,25,60,35,290,670,0.9245223557131037,0.9599604856785001,13,1,1,none,short,9.176395939086294,788,7231.0,0.5076142131979695,1.1093320027820617,183.4225,-173.59055118110237,4440.0
150,45,100,75,10,140,140,450,0.9508267110000737,0.923093654691515,27,1,1,none,short,9.176108374384237,812,7451.0,0.4642857142857143,1.1250041942086366,177.87002652519894,-137.6581986143187,5214.0
150,90,145,45,70,40,300,470,0.9834672080346804,0.9110451552710495,9,1,1,none,short,9.169572107765452,631,5786.0,0.5039619651347068,1.1464587657571002,142.42767295597486,-127.43870967741935,3704.0
210,60,165,80,5,40,380,450,0.9659764642189146,0.9789643917200822,16,1,1,none,short,9.163900414937759,482,4417.0,0.558091286307054,1.1994220958056798,98.75836431226766,-104.47641509433963,2039.0
150,90,285,140,10,180,130,290,0.9121128226430506,0.9153981616241207,21,1,1,none,short,9.162748643761303,553,5067.0,0.47920433996383366,1.1420401984694306,153.73584905660377,-125.60915492957747,4799.0
150,120,50,85,20,40,290,500,0.9122276958295296,0.9770235002873044,7,1,1,none,short,9.154103852596315,597,5465.0,0.5393634840871022,1.1528842387959493,127.98447204968944,-133.38059701492537,2660.0
150,90,90,160,45,125,280,400,0.9059957286568724,0.9211093985716943,11,1,1,none,short,9.152350081037277,617,5647.0,0.520259319286872,1.154602201171768,131.38006230529595,-124.66211604095564,4217.0
120,90,100,120,10,130,250,470,0.9853593435880962,0.9814387661751232,8,1,1,none,short,9.14935064935065,616,5636.0,0.49188311688311687,1.124042609384629,168.55445544554456,-146.09646302250803,3487.0
120,90,110,75,10,175,330,480,0.9428992842863645,0.9978363738404854,9,1,0,none,short,9.132678132678132,407,3717.0,0.5208845208845209,1.1392969569779643,143.4009433962264,-138.25906735751295,3894.0
150,90,245,270,30,35,130,570,0.9662398813612423,0.9377465108685925,25,1,1,none,short,9.128544423440454,529,4829.0,0.4839319470699433,1.1229848465554566,172.2421875,-144.88929889298893,3739.0
150,90,120,215,55,120,450,570,0.924508417950477,0.9934490698979542,27,1,0,none,short,9.120748299319727,588,5363.0,0.5374149659863946,1.2109424166142229,97.42721518987342,-95.57894736842105,2876.0
150,45,210,225,30,35,210,440,0.9582913194639537,0.9446639050575746,26,1,0,none,short,9.114192495921696,613,5587.0,0.466557911908646,1.1394309957574245,159.63986013986013,-124.05572755417957,3305.0
300,60,295,100,5,165,120,550,0.9813489769827334,0.9343272969898826,5,1,0,none,short,9.104712041884817,764,6956.0,0.43455497382198954,1.112217077774372,207.65963855421685,-144.15581395348838,7914.0
150,120,175,245,40,155,430,620,0.9544889524432891,0.9806414293996172,18,1,1,none,short,9.100358422939069,558,5078.0,0.5304659498207885,1.2747984198279128,79.58445945945945,-71.90272373540856,2257.0
120,90,165,80,15,145,440,520,0.9848829232163185,0.9506931899579466,30,1,1,none,short,9.083018867924528,530,4814.0,0.4830188679245283,1.277960621282984,86.45703125,-64.38289962825279,1805.0
240,120,30,105,95,115,170,300,0.9890633096669752,0.9354979536582306,15,1,1,none,short,9.081439393939394,528,4795.0,0.5246212121212122,1.1513477684489615,131.68592057761734,-128.2672064777328,3628.0
120,45,105,250,85,120,270,550,0.9561863115467842,0.9720697427621765,20,1,0,none,short,9.064903846153847,832,7542.0,0.5192307692307693,1.1083714113285628,178.55555555555554,-174.42105263157896,5749.0
180,120,135,85,50,115,400,620,0.9586204621764636,0.9905183830554517,11,1,0,none,short,9.064761904761905,525,4759.0,0.539047619047619,1.236601372178582,87.8904593639576,-84.15899581589959,3201.0
240,120,245,185,35,75,470,620,0.9835583412931863,0.9366779390371999,21,1,0,none,short,9.06378132118451,439,3979.0,0.5261958997722096,1.251596585520076,85.68831168831169,-77.9064039408867,1803.0
150,120,120,205,50,135,310,550,0.9898999608845978,0.9309208784119001,22,1,0,none,short,9.06368330464716,581,5266.0,0.53184165232358,1.1462777777777777,133.54692556634305,-134.32835820895522,3879.0
300,90,40,200,95,120,60,450,0.9596875748814784,0.9554892167892148,15,1,1,none,short,9.057388809182209,697,6313.0,0.48923959827833574,1.1005414874980093,202.64809384164224,-177.87535410764872,9066.0
300,45,100,270,15,105,480,590,0.9201021692408504,1.006993746023436,21,1,0,none,short,9.054545454545455,330,2988.0,0.47575757575757577,1.25109243697479,94.828025477707,-70.41420118343196,1321.0
300,120,235,150,85,180,290,600,0.9765095818270042,0.9669577205198352,5,1,0,none,short,9.054487179487179,624,5650.0,0.5480769230769231,1.141151194164085,133.56140350877192,-144.50541516245488,5606.0
150,120,155,195,95,40,250,500,0.9820769966758371,0.9350279540592346,25,1,1,none,short,9.042904290429043,303,2740.0,0.5577557755775577,1.1516577184922787,123.11834319526628,-136.87121212121212,4835.0
240,90,180,30,15,155,450,650,0.9693687398963003,0.9062964653678722,9,1,0,none,short,9.038260869565217,575,5197.0,0.5026086956521739,1.186962621865669,114.16608996539793,-98.2226148409894,2257.0
240,45,275,230,20,70,210,440,0.9545608660291672,0.926178066170099,5,0,1,none,short,9.035040431266847,371,3352.0,0.3638814016172507,1.058242980261329,451.14074074074074,-243.864406779661,9408.0
120,45,95,215,85,90,280,690,0.9630294459382044,0.9550160050354839,8,1,1,none,short,9.034928848641655,773,6984.0,0.51875808538163,1.1035648614983096,185.5860349127182,-181.76819407008085,10926.0
240,120,230,140,40,70,360,630,0.9820615301832909,0.9060483958369858,23,1,0,none,short,9.02788844621514,502,4532.0,0.5338645418326693,1.1216807625184588,155.88432835820896,-160.53879310344828,5455.0
150,120,275,165,15,125,390,560,0.952875353501373,0.9947992356875174,14,1,0,none,short,9.022044088176353,499,4502.0,0.5110220440881763,1.2901334020751434,78.50588235294117,-64.92468619246861,1739.0
300,90,100,255,85,95,330,690,0.9895973608803251,1.0105393220528769,28,1,0,none,short,9.021739130434783,414,3735.0,0.5241545893719807,1.1012991239727699,187.12442396313364,-189.08205128205128,5034.0
210,45,240,20,50,50,410,580,0.9562539923747818,0.9236226400809529,26,1,1,none,short,9.013533834586466,665,5994.0,0.5172932330827068,1.1452457109624892,137.38953488372093,-129.77358490566039,7190.0
120,90,280,190,20,135,160,300,0.935456772145528,0.9124187692373692,24,1,0,none,short,9.003418803418803,585,5267.0,0.5145299145299145,1.142710055003116,140.11295681063123,-130.8758865248227,4348.0
