entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2016-11-08 17:04:00,2016-11-08 19:19:00,64366.0,64243.0,451,-55473.0,signal_reverse,long
2016-11-09 19:19:00,2016-11-09 20:19:00,64576.0,64309.0,238,-63546.0,signal_reverse,long
2016-11-10 16:04:00,2016-11-15 13:59:00,64413.0,65811.0,191,267018.0,signal_reverse,long
2016-11-18 13:59:00,2016-11-18 16:04:00,65458.0,65038.0,188,-78960.0,signal_reverse,long
2016-11-23 18:04:00,2016-11-23 19:19:00,65183.0,64978.0,206,-42230.0,signal_reverse,long
2016-11-24 13:59:00,2016-11-30 13:59:00,64686.0,64818.0,213,28116.0,signal_reverse,long
2017-01-26 16:04:00,2017-01-27 13:59:00,61199.0,60656.0,235,-127605.0,signal_reverse,long
2017-02-01 21:19:00,2017-02-02 13:59:00,60831.0,60255.0,357,-205632.0,signal_reverse,long
2017-03-22 13:59:00,2017-03-24 13:59:00,59185.0,58290.0,279,-249705.0,signal_reverse,long
2017-04-26 18:04:00,2017-05-02 13:59:00,57528.0,57582.0,323,17442.0,signal_reverse,long
2017-05-02 21:19:00,2017-05-10 18:04:00,57662.0,58057.0,430,169850.0,signal_reverse,long
2017-05-17 18:04:00,2017-05-19 21:19:00,57297.0,57135.0,362,-58644.0,signal_reverse,long
2017-05-25 19:24:00,2017-05-26 19:19:00,57049.0,56836.0,266,-56658.0,signal_reverse,long
2017-06-19 13:59:00,2017-06-23 13:59:00,59359.0,60719.0,226,307360.0,signal_reverse,long
2017-06-28 13:59:00,2017-06-28 18:04:00,60643.0,60434.0,256,-53504.0,signal_reverse,long
2017-06-28 20:19:00,2017-06-29 15:04:00,60336.0,60035.0,230,-69230.0,signal_reverse,long
2017-06-29 16:04:00,2017-06-30 13:59:00,60097.0,60219.0,314,38308.0,signal_reverse,long
2017-07-03 18:04:00,2017-07-04 13:59:00,60384.0,60254.0,338,-43940.0,signal_reverse,long
2017-07-04 20:19:00,2017-07-12 16:04:00,60374.0,61062.0,432,297216.0,signal_reverse,long
2017-07-24 13:59:00,2017-07-26 13:59:00,60547.0,60654.0,290,31030.0,signal_reverse,long
2017-07-26 17:04:00,2017-07-26 19:24:00,60577.0,60343.0,375,-87750.0,signal_reverse,long
2017-07-31 13:59:00,2017-08-02 22:19:00,60799.0,61152.0,279,98487.0,signal_reverse,long
2017-08-03 13:59:00,2017-08-03 16:04:00,61147.0,60872.0,303,-83325.0,signal_reverse,long
2017-08-10 22:24:00,2017-08-11 18:04:00,60569.0,60382.0,397,-74239.0,signal_reverse,long
2017-09-27 13:59:00,2017-09-29 13:59:00,59000.0,58583.0,287,-119679.0,signal_reverse,long
2017-10-03 15:04:00,2017-10-03 17:04:00,58802.0,58689.0,472,-53336.0,signal_reverse,long
2017-10-03 21:19:00,2017-10-04 19:19:00,58658.0,58363.0,439,-129505.0,signal_reverse,long
2017-10-06 16:04:00,2017-10-10 16:04:00,58840.0,58611.0,461,-105569.0,signal_reverse,long
2017-10-10 19:19:00,2017-10-11 13:59:00,58701.0,58464.0,451,-106887.0,signal_reverse,long
2017-10-27 13:59:00,2017-10-30 13:59:00,58784.0,58266.0,405,-209790.0,signal_reverse,long
2017-10-31 16:04:00,2017-11-01 13:59:00,58844.0,58670.0,446,-77604.0,signal_reverse,long
2017-11-01 19:19:00,2017-11-02 19:24:00,58693.0,58823.0,336,43680.0,signal_reverse,long
2017-11-03 13:59:00,2017-11-09 15:04:00,59105.0,59566.0,353,162733.0,signal_reverse,long
2017-11-09 16:04:00,2017-11-10 13:59:00,59740.0,59652.0,287,-25256.0,signal_reverse,long
2017-11-13 13:59:00,2017-11-13 15:04:00,59840.0,59688.0,371,-56392.0,signal_reverse,long
2017-11-13 16:04:00,2017-11-16 19:24:00,59858.0,59976.0,349,41182.0,signal_reverse,long
2017-11-27 22:24:00,2017-11-28 13:59:00,58685.0,58561.0,470,-58280.0,signal_reverse,long
2017-11-29 22:19:00,2017-11-30 16:04:00,58844.0,58570.0,527,-144398.0,signal_reverse,long
