entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2015-07-02 16:47:00,2015-07-03 16:02:00,56865.0,57135.0,305,-82350.0,signal_reverse,long
2015-07-03 16:47:00,2015-07-06 16:02:00,57170.0,57749.0,371,-214809.0,signal_reverse,long
2015-07-10 16:02:00,2015-07-14 16:02:00,57680.0,57935.0,225,-57375.0,signal_reverse,long
2015-07-21 16:02:00,2015-07-22 16:02:00,58015.0,58088.0,468,-34164.0,signal_reverse,long
2015-07-29 16:02:00,2015-07-30 16:02:00,60588.0,60539.0,186,9114.0,signal_reverse,long
2015-08-10 16:02:00,2015-08-11 16:02:00,64913.0,64667.0,182,44772.0,signal_reverse,long
2015-08-25 17:32:00,2015-08-31 16:02:00,69195.0,67000.0,86,188770.0,signal_reverse,long
2015-09-01 16:02:00,2015-09-01 17:32:00,65458.0,66233.0,90,-69750.0,signal_reverse,long
2015-09-23 17:33:00,2015-09-24 16:03:00,67582.0,68311.0,222,-161838.0,signal_reverse,long
2015-09-25 16:03:00,2015-09-29 16:03:00,67304.0,67238.0,224,14784.0,signal_reverse,long
2015-09-29 17:33:00,2015-10-02 16:03:00,67095.0,68111.0,234,-237744.0,signal_reverse,long
2015-10-05 16:03:00,2015-10-09 16:03:00,66501.0,62267.0,213,901842.0,signal_reverse,long
2015-10-16 17:33:00,2015-10-19 16:03:00,62680.0,63232.0,157,-86664.0,signal_reverse,long
2015-10-23 16:03:00,2015-10-26 16:03:00,63026.0,63471.0,202,-89890.0,signal_reverse,long
2015-11-02 16:03:00,2015-11-06 16:03:00,64911.0,64432.0,201,96279.0,signal_reverse,long
2015-11-16 16:03:00,2015-11-16 17:33:00,66541.0,67064.0,211,-110353.0,signal_reverse,long
2015-11-17 16:03:00,2015-11-23 16:03:00,66139.0,65907.0,151,35032.0,signal_reverse,long
2015-12-04 16:03:00,2015-12-04 17:33:00,67721.0,68419.0,232,-161936.0,signal_reverse,long
2015-12-23 16:03:00,2015-12-25 16:03:00,72255.0,72083.0,423,72756.0,signal_reverse,long
2016-01-05 16:09:00,2016-01-06 16:09:00,74651.0,75801.0,192,-220800.0,signal_reverse,long
2016-01-14 16:03:00,2016-01-15 16:03:00,77551.0,78794.0,180,-223740.0,signal_reverse,long
2016-01-22 16:03:00,2016-01-25 16:03:00,80130.0,80501.0,53,-19663.0,signal_reverse,long
2016-01-27 16:03:00,2016-02-01 16:03:00,79244.0,77072.0,71,154212.0,signal_reverse,long
2016-02-05 16:03:00,2016-02-05 16:48:00,77513.0,77953.0,94,-41360.0,signal_reverse,long
