trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
44,1768966.74,1.600286200395304,12.97847367217062,0.4772727272727273,0,12,0.5,0.5754141238012206,196
34,933245.4199999997,1.4122177351432246,14.249101956081544,0.47058823529411764,0,12,0.52,0.5754141238012206,196
61,3926957.3200000003,1.9828440417887505,14.604959166493604,0.39344262295081966,0,13,0.48,0.5400219298245613,216
35,2113122.32,1.9513280225140424,15.535008787683896,0.42857142857142855,0,13,0.5,0.5400219298245613,216
11,2470245.5200000005,4.550566934686267,7.424558035459684,0.45454545454545453,0,13,0.52,0.5400219298245613,216
55,3602505.24,1.9004363494455392,11.412014491636029,0.38181818181818183,0,14,0.48,0.5196078431372549,166
12,729155.3800000001,2.057312758419092,9.05091044316339,0.4166666666666667,0,14,0.5,0.5196078431372549,166
0,0.0,0.0,0.0,,0,14,0.52,0.5196078431372549,166
53,3635745.5399999996,2.028683811291508,9.781212819016304,0.39622641509433965,0,15,0.48,0.6395502645502644,168
25,3382854.3800000004,3.2512467139733205,10.471090202452391,0.44,0,15,0.5,0.6395502645502644,168
4,-158148.13999999998,0.08191781178182372,3.4354890939692044,0.25,0,15,0.52,0.6395502645502644,168
68,4329491.28,2.030991311179694,10.255023201428628,0.38235294117647056,0,16,0.48,0.5114468864468864,194
51,4851715.999999998,2.511211955285841,7.751783882367745,0.39215686274509803,0,16,0.5,0.5114468864468864,194
0,0.0,0.0,0.0,,0,16,0.52,0.5114468864468864,194
29,570615.0999999997,1.2517094594508162,18.531414285513705,0.3793103448275862,0,17,0.48,0.5266666666666666,142
26,654466.5,1.3337641635826964,17.260011444102414,0.38461538461538464,0,17,0.5,0.5266666666666666,142
23,999157.3999999999,1.6487476889163757,11.726468461567267,0.391304347826087,0,17,0.52,0.5266666666666666,142
61,4811031.459999999,2.3614007817485128,9.287695688682671,0.4262295081967213,0,18,0.48,0.6150828247602441,276
51,3832649.4199999995,2.3226547040350303,8.028626810051737,0.45098039215686275,0,18,0.5,0.6150828247602441,276
44,2661467.76,2.0885912552951207,8.067080837796432,0.4772727272727273,0,18,0.52,0.6150828247602441,276
74,3473578.1000000006,1.684549949202747,15.119634141398494,0.3108108108108108,0,19,0.48,0.5316804407713498,267
59,4801963.639999999,2.372246582244267,11.482984387447296,0.3389830508474576,0,19,0.5,0.5316804407713498,267
48,5567392.98,3.7543931076937294,7.519701123257934,0.375,0,19,0.52,0.5316804407713498,267
52,2941556.3600000003,1.7293457276539306,16.140533656402233,0.4230769230769231,0,20,0.48,0.6014492753623188,168
38,2889454.840000001,2.098729843886206,18.25829868683129,0.5,0,20,0.5,0.6014492753623188,168
13,580653.22,1.996209808565789,8.026495435920083,0.5384615384615384,0,20,0.52,0.6014492753623188,168
65,3192411.7200000007,1.8183272874384857,10.93558170811599,0.38461538461538464,0,21,0.48,0.5415000000000001,191
32,1601911.6600000001,1.7998085925529281,9.303906815221666,0.40625,0,21,0.5,0.5415000000000001,191
0,0.0,0.0,0.0,,0,21,0.52,0.5415000000000001,191
