entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c
2011-03-03 18:02:00,2011-03-05 16:02:00,201465.0,201555.0,40,-3600.0,close_opposing,short,-90.0
2011-03-05 18:02:00,2011-03-09 11:59:00,202025.0,201930.0,40,3800.0,expiration,short,95.0
2011-03-29 18:02:00,2011-03-30 16:02:00,195830.0,198795.0,40,-118600.0,close_opposing,short,-2965.0
2011-03-30 18:02:00,2011-04-01 16:02:00,198930.0,202785.0,40,-154200.0,close_opposing,short,-3855.0
2011-04-01 18:02:00,2011-04-12 18:02:00,203340.0,201265.0,40,83000.0,signal_reverse,short,2075.0
2011-06-01 16:02:00,2011-06-02 16:02:00,189410.0,185935.0,48,-166800.0,signal_reverse,long,-3475.0
2011-06-07 16:02:00,2011-06-08 11:29:00,188590.0,189590.0,44,44000.0,expiration,long,1000.0
2011-07-01 16:02:00,2011-07-08 16:02:00,191785.0,197485.0,60,342000.0,signal_reverse,long,5700.0
2011-07-08 18:02:00,2011-07-12 18:02:00,194700.0,190065.0,40,185400.0,signal_reverse,short,4635.0
2011-07-14 18:02:00,2011-07-15 18:02:00,193925.0,193310.0,36,22140.0,signal_reverse,short,615.0
2011-07-21 18:02:00,2011-07-29 18:02:00,195485.0,194675.0,32,25920.0,signal_reverse,short,810.0
2011-08-01 18:02:00,2011-08-02 18:02:00,197880.0,195900.0,40,79200.0,signal_reverse,short,1980.0
2011-08-30 16:02:00,2011-09-02 16:02:00,164475.0,165440.0,52,50180.0,signal_reverse,long,965.0
2011-10-12 16:02:00,2011-10-20 16:02:00,139420.0,140960.0,32,49280.0,signal_reverse,long,1540.0
2011-10-24 16:02:00,2011-11-01 16:02:00,147150.0,146920.0,40,-9200.0,signal_reverse,long,-230.0
2011-11-30 18:02:00,2011-12-01 16:02:00,154375.0,155080.0,24,-16920.0,close_opposing,short,-705.0
2011-12-01 18:02:00,2011-12-02 16:02:00,154295.0,156080.0,36,-64260.0,close_opposing,short,-1785.0
2011-12-02 18:02:00,2011-12-06 18:02:00,155525.0,147335.0,36,294840.0,signal_reverse,short,8190.0
2012-01-03 16:02:00,2012-01-05 16:02:00,141635.0,140340.0,64,-82880.0,signal_reverse,long,-1295.0
2012-01-10 16:02:00,2012-01-11 16:02:00,145690.0,143960.0,56,-96880.0,signal_reverse,long,-1730.0
2012-01-19 16:02:00,2012-01-30 16:02:00,149190.0,155435.0,64,399680.0,signal_reverse,long,6245.0
2012-01-31 16:02:00,2012-02-02 16:02:00,157610.0,159385.0,68,120700.0,signal_reverse,long,1775.0
2012-02-24 18:02:00,2012-03-06 18:02:00,171885.0,166795.0,32,162880.0,signal_reverse,short,5090.0
2012-06-18 16:02:00,2012-06-21 16:02:00,134530.0,132275.0,64,-144320.0,signal_reverse,long,-2255.0
2012-07-02 16:02:00,2012-07-06 16:02:00,134765.0,136430.0,60,99900.0,signal_reverse,long,1665.0
2012-07-17 18:02:00,2012-07-20 18:02:00,137925.0,138520.0,40,-23800.0,signal_reverse,short,-595.0
2012-07-27 18:02:00,2012-08-01 18:02:00,137145.0,136980.0,40,6600.0,signal_reverse,short,165.0
2012-08-03 18:02:00,2012-08-16 18:02:00,138770.0,141700.0,40,-117200.0,signal_reverse,short,-2930.0
